setpoint[rad],position[rad],velocity[rad/s],current[mA],delta_t[ms],acceleration[rad/s^2]
3.51,3.14,-0.74,1390.73,2.50,nan
3.51,3.15,-0.62,914.60,2.50,nan
3.51,3.17,-0.43,589.11,2.49,nan
3.51,3.18,-0.26,387.36,2.51,nan
3.51,3.20,0.00,247.48,2.53,nan
3.51,3.22,0.22,164.09,2.46,nan
3.51,3.24,0.62,121.05,2.50,nan
3.51,3.25,0.89,94.15,2.50,nan
3.51,3.27,1.37,61.87,2.53,nan
3.51,3.29,1.70,48.42,2.52,nan
3.51,3.31,2.21,51.11,2.48,nan
3.51,3.33,2.59,40.35,2.49,nan
3.51,3.35,3.14,29.59,2.52,nan
3.51,3.37,3.53,32.28,2.50,nan
3.51,3.39,4.08,34.97,2.53,nan
3.51,3.41,4.44,24.21,2.56,nan
3.51,3.43,4.89,26.90,2.51,nan
3.51,3.45,5.18,32.28,2.41,nan
3.51,3.47,5.54,-118.36,2.50,nan
3.51,3.48,5.78,-669.81,2.47,nan
3.51,3.50,6.04,-1046.41,2.53,nan
3.51,3.51,6.19,-1183.60,2.49,nan
3.51,3.51,6.33,-1089.45,2.53,nan
3.51,3.52,6.38,-780.10,2.45,nan
3.51,3.52,6.35,-562.21,2.52,nan
3.51,3.51,6.26,-309.35,2.48,nan
3.51,3.51,6.04,-88.77,2.52,nan
3.51,3.51,5.85,21.52,2.48,nan
3.51,3.51,5.52,78.01,2.50,nan
3.51,3.51,5.23,156.02,2.50,nan
3.51,3.51,4.77,118.36,2.50,nan
3.51,3.51,4.44,99.53,2.52,nan
3.51,3.51,3.88,110.29,2.53,nan
3.51,3.51,3.53,64.56,2.47,nan
3.51,3.51,2.97,34.97,2.49,nan
3.51,3.51,2.64,-29.59,2.62,nan
3.51,3.51,2.16,-43.04,2.39,nan
3.51,3.51,1.89,-29.59,2.48,nan
3.51,3.51,1.53,-16.14,2.64,nan
3.51,3.51,1.32,-13.45,2.31,nan
3.51,3.51,1.08,-5.38,2.57,nan
3.51,3.51,0.94,-2.69,2.48,nan
2.29,3.51,0.77,0.00,2.50,nan
2.29,3.51,0.67,-1272.37,2.48,nan
2.29,3.50,0.55,-1417.63,2.49,nan
2.29,3.49,0.46,-1030.27,2.50,nan
2.29,3.47,0.34,-664.43,2.50,nan
2.29,3.46,0.14,-443.85,2.50,nan
2.29,3.44,-0.02,-298.59,2.50,nan
2.29,3.42,-0.34,-204.44,2.50,nan
2.29,3.40,-0.58,-145.26,2.50,nan
2.29,3.39,-0.96,-110.29,2.50,nan
2.29,3.37,-1.27,-99.53,2.50,nan
2.29,3.35,-1.75,-69.94,2.50,nan
2.29,3.33,-2.09,-61.87,2.50,nan
2.29,3.31,-2.61,-61.87,2.50,nan
2.29,3.29,-3.00,-56.49,2.50,nan
2.29,3.27,-3.55,-45.73,2.50,nan
2.29,3.25,-4.10,-53.80,2.57,nan
2.29,3.23,-4.44,-40.35,2.48,nan
2.29,3.21,-4.75,-40.35,2.46,nan
2.29,3.19,-5.18,-51.11,2.54,nan
2.29,3.17,-5.54,-43.04,2.47,nan
2.29,3.15,-5.76,-40.35,2.52,nan
2.29,3.14,-5.97,-40.35,2.50,nan
2.29,3.11,-6.21,-45.73,2.50,nan
2.29,3.10,-6.43,-37.66,2.50,nan
2.29,3.08,-6.55,-37.66,2.47,nan
2.29,3.06,-6.71,-48.42,2.53,nan
2.29,3.04,-6.81,-48.42,2.48,nan
2.29,3.02,-6.93,-40.35,2.54,nan
2.29,2.98,-7.07,-51.11,4.46,nan
2.29,2.98,-7.10,-40.35,0.79,nan
2.29,2.97,-7.17,-34.97,2.21,nan
2.29,2.94,-7.24,-48.42,2.67,nan
2.29,2.92,-7.29,-40.35,2.33,nan
2.29,2.91,-7.31,-40.35,2.49,nan
2.29,2.89,-7.36,-40.35,2.50,nan
2.29,2.87,-7.39,-48.42,2.50,nan
2.29,2.85,-7.43,-43.04,2.50,nan
2.29,2.83,-7.46,-43.04,2.50,nan
2.29,2.81,-7.48,-48.42,2.54,nan
2.29,2.79,-7.51,-45.73,2.46,nan
2.29,2.77,-7.53,-40.35,2.51,nan
2.29,2.75,-7.53,-40.35,2.50,nan
2.29,2.73,-7.55,-51.11,2.49,nan
3.93,2.71,-7.55,-34.97,2.50,nan
3.93,2.70,-7.58,2967.07,2.50,nan
3.93,2.69,-7.55,2878.30,2.50,nan
3.93,2.70,-7.48,1813.06,2.50,nan
3.93,2.71,-7.34,1148.63,2.50,nan
3.93,2.72,-7.03,731.68,2.50,nan
3.93,2.74,-6.74,468.06,2.50,nan
3.93,2.76,-6.19,303.97,2.50,nan
3.93,2.77,-5.76,196.37,2.50,nan
3.93,2.79,-4.99,134.50,2.50,nan
3.93,2.81,-4.44,104.91,2.50,nan
3.93,2.83,-3.50,78.01,2.50,nan
3.93,2.85,-2.85,51.11,2.50,nan
3.93,2.87,-1.77,48.42,2.50,nan
3.93,2.89,-1.06,48.42,2.49,nan
3.93,2.91,0.05,34.97,2.50,nan
3.93,2.93,0.77,29.59,2.50,nan
3.93,2.95,1.75,34.97,2.50,nan
3.93,2.97,2.64,24.21,2.55,nan
3.93,2.99,3.17,29.59,2.56,nan
3.93,3.00,3.65,29.59,2.43,nan
3.93,3.02,4.29,32.28,2.46,nan
3.93,3.04,4.65,18.83,2.49,nan
3.93,3.06,5.16,29.59,2.58,nan
3.93,3.08,5.42,34.97,2.46,nan
3.93,3.10,5.78,24.21,2.49,nan
3.93,3.12,6.09,32.28,2.52,nan
3.93,3.14,6.26,26.90,2.50,nan
3.93,3.16,6.47,21.52,2.50,nan
3.93,3.18,6.59,26.90,2.48,nan
3.93,3.20,6.76,32.28,2.52,nan
3.93,3.22,6.86,18.83,2.50,nan
3.93,3.24,6.98,24.21,2.51,nan
3.93,3.25,7.05,32.28,2.46,nan
3.93,3.27,7.15,21.52,2.52,nan
3.93,3.29,7.17,26.90,2.54,nan
3.93,3.31,7.24,32.28,2.45,nan
3.93,3.33,7.27,26.90,2.50,nan
3.93,3.35,7.31,21.52,2.50,nan
3.93,3.37,7.36,29.59,2.50,nan
3.93,3.39,7.39,32.28,2.50,nan
3.93,3.40,7.41,26.90,2.50,nan
3.93,3.43,7.41,21.52,2.50,nan
3.93,3.45,7.43,32.28,2.51,nan
3.54,3.47,7.46,18.83,2.50,nan
3.54,3.48,7.48,-2143.93,2.49,nan
3.54,3.49,7.46,145.26,2.49,nan
3.54,3.51,7.43,169.47,2.50,nan
3.54,3.52,7.41,-301.28,2.50,nan
3.54,3.53,7.31,-634.84,2.50,nan
3.54,3.54,7.22,-774.72,2.50,nan
3.54,3.54,7.05,-755.89,2.50,nan
3.54,3.54,6.83,-567.59,2.50,nan
3.54,3.54,6.64,-347.01,2.50,nan
3.54,3.54,6.31,-212.51,2.55,nan
3.54,3.54,6.07,-91.46,2.46,nan
3.54,3.54,5.61,21.52,2.50,nan
3.54,3.54,5.28,83.39,2.49,nan
3.54,3.54,4.94,118.36,2.50,nan
3.54,3.54,4.41,69.94,2.50,nan
3.54,3.53,4.05,72.63,2.50,nan
3.54,3.53,3.53,69.94,2.50,nan
3.54,3.54,3.19,16.14,2.50,nan
3.54,3.54,2.71,-18.83,2.50,nan
3.54,3.54,2.40,10.76,2.51,nan
3.54,3.54,1.99,-13.45,2.50,nan
3.54,3.54,1.73,-13.45,2.49,nan
3.54,3.54,1.41,-8.07,2.50,nan
3.54,3.54,1.22,-2.69,2.50,nan
3.54,3.54,1.01,-2.69,2.50,nan
3.54,3.54,0.89,-2.69,2.49,nan
3.54,3.54,0.72,0.00,2.51,nan
3.54,3.54,0.65,0.00,2.50,nan
3.54,3.54,0.53,0.00,2.50,nan
3.54,3.54,0.46,0.00,2.53,nan
3.54,3.54,0.41,0.00,2.56,nan
3.54,3.54,0.34,0.00,2.43,nan
3.54,3.54,0.29,0.00,2.48,nan
3.54,3.54,0.26,0.00,2.51,nan
3.54,3.54,0.22,0.00,2.51,nan
3.54,3.54,0.19,0.00,2.49,nan
3.54,3.54,0.14,0.00,2.50,nan
3.54,3.54,0.14,10.76,2.47,nan
3.54,3.54,0.12,0.00,2.53,nan
3.54,3.54,0.10,0.00,2.51,nan
3.54,3.54,0.07,0.00,2.48,nan
3.54,3.54,0.07,0.00,2.50,nan
3.54,3.54,0.05,0.00,2.52,nan
2.13,3.54,0.05,0.00,2.46,nan
2.13,3.53,0.02,-1519.85,2.50,nan
2.13,3.53,0.02,-1412.25,2.52,nan
2.13,3.51,0.00,-949.57,2.50,nan
2.13,3.50,-0.12,-564.90,2.54,nan
2.13,3.48,-0.24,-408.88,2.46,nan
2.13,3.47,-0.38,-269.00,2.50,nan
2.13,3.45,-0.67,-180.23,2.49,nan
2.13,3.43,-0.89,-139.88,2.49,nan
2.13,3.41,-1.25,-118.36,2.51,nan
2.13,3.39,-1.53,-83.39,2.49,nan
2.13,3.37,-1.99,-72.63,2.51,nan
2.13,3.35,-2.33,-64.56,2.48,nan
2.13,3.33,-2.83,-59.18,2.51,nan
2.13,3.32,-3.19,-45.73,2.49,nan
2.13,3.30,-3.74,-51.11,2.50,nan
2.13,3.28,-4.10,-53.80,2.51,nan
2.13,3.25,-4.75,-48.42,3.12,nan
2.13,3.24,-5.04,-48.42,1.89,nan
2.13,3.22,-5.30,-43.04,2.71,nan
2.13,3.20,-5.64,-37.66,2.49,nan
2.13,3.18,-5.85,-40.35,2.28,nan
2.13,3.16,-6.04,-48.42,2.50,nan
2.13,3.14,-6.28,-37.66,2.52,nan
2.13,3.12,-6.43,-37.66,2.48,nan
2.13,3.10,-6.59,-48.42,2.51,nan
2.13,3.09,-6.71,-45.73,2.49,nan
2.13,3.07,-6.86,-37.66,2.49,nan
2.13,3.05,-6.93,-40.35,2.51,nan
2.13,3.03,-7.03,-51.11,2.49,nan
2.13,3.01,-7.10,-37.66,2.50,nan
2.13,2.99,-7.17,-40.35,2.50,nan
2.13,2.97,-7.22,-48.42,2.50,nan
2.13,2.95,-7.29,-40.35,2.50,nan
2.13,2.93,-7.31,-37.66,2.49,nan
2.13,2.91,-7.36,-45.73,2.54,nan
2.13,2.89,-7.41,-37.66,2.54,nan
2.13,2.87,-7.43,-40.35,2.44,nan
2.13,2.85,-7.46,-48.42,2.54,nan
2.13,2.83,-7.48,-43.04,2.48,nan
2.13,2.82,-7.51,-37.66,2.47,nan
2.13,2.79,-7.53,-40.35,2.50,nan
2.13,2.77,-7.53,-48.42,2.53,nan
2.13,2.76,-7.55,-37.66,2.50,nan
3.06,2.73,-7.55,-45.73,2.51,nan
3.06,2.72,-7.58,2504.39,2.47,nan
3.06,2.72,-7.55,2768.01,2.54,nan
3.06,2.72,-7.51,1821.13,2.49,nan
3.06,2.73,-7.39,1253.54,2.48,nan
3.06,2.74,-7.10,715.54,2.50,nan
3.06,2.76,-6.81,508.41,2.49,nan
3.06,2.77,-6.28,325.49,2.46,nan
3.06,2.79,-5.64,207.13,2.55,nan
3.06,2.81,-5.13,156.02,2.48,nan
3.06,2.83,-4.58,115.67,2.51,nan
3.06,2.85,-3.67,75.32,2.49,nan
3.06,2.87,-3.02,59.18,2.50,nan
3.06,2.88,-1.97,56.49,2.51,nan
3.06,2.91,-1.25,43.04,2.49,nan
3.06,2.92,-0.12,32.28,2.50,nan
3.06,2.94,0.58,34.97,2.50,nan
3.06,2.96,1.58,37.66,2.50,nan
3.06,2.98,2.21,24.21,2.50,nan
3.06,3.00,3.05,32.28,2.50,nan
3.06,3.02,3.53,-80.70,2.51,nan
3.06,3.04,4.20,-659.05,2.49,nan
3.06,3.05,4.56,-1041.03,2.50,nan
3.06,3.06,5.04,-1170.15,2.50,nan
3.06,3.07,5.25,-1043.72,2.50,nan
3.06,3.07,5.52,-807.00,2.49,nan
3.06,3.07,5.59,-546.07,2.50,nan
3.06,3.07,5.61,-301.28,2.51,nan
3.06,3.07,5.54,-86.08,2.50,nan
3.06,3.06,5.35,29.59,2.49,nan
3.06,3.06,5.18,78.01,2.50,nan
3.06,3.06,4.82,150.64,2.50,nan
3.06,3.06,4.56,123.74,2.51,nan
3.06,3.06,4.10,126.43,2.50,nan
3.06,3.06,3.76,83.39,2.49,nan
3.06,3.06,3.26,59.18,2.50,nan
3.06,3.06,2.93,5.38,2.49,nan
3.06,3.06,2.42,-29.59,2.53,nan
3.06,3.06,1.99,-18.83,2.52,nan
3.06,3.06,1.73,-18.83,2.45,nan
3.06,3.06,1.49,-16.14,2.51,nan
3.06,3.06,1.20,-10.76,2.49,nan
3.06,3.06,1.03,-2.69,2.50,nan
3.06,3.06,0.84,-2.69,2.55,nan
3.81,3.06,0.74,-2.69,2.49,nan
3.81,3.06,0.62,1616.69,2.47,nan
3.81,3.07,0.53,1261.61,2.62,nan
3.81,3.08,0.50,815.07,2.48,nan
3.81,3.10,0.55,519.17,2.44,nan
3.81,3.11,0.62,371.22,2.47,nan
3.81,3.13,0.72,244.79,2.48,nan
3.81,3.15,0.94,172.16,2.50,nan
3.81,3.17,1.25,112.98,2.55,nan
3.81,3.18,1.46,88.77,2.46,nan
3.81,3.20,1.73,61.87,2.50,nan
3.81,3.22,2.16,56.49,2.50,nan
3.81,3.24,2.47,48.42,2.48,nan
3.81,3.26,2.97,32.28,2.52,nan
3.81,3.28,3.33,32.28,2.48,nan
3.81,3.30,3.86,37.66,2.51,nan
3.81,3.32,4.20,29.59,2.51,nan
3.81,3.34,4.68,26.90,2.48,nan
3.81,3.35,4.99,34.97,2.50,nan
3.81,3.38,5.37,29.59,2.50,nan
3.81,3.39,5.61,21.52,2.49,nan
3.81,3.41,5.92,29.59,2.50,nan
3.81,3.43,6.09,32.28,2.49,nan
3.81,3.45,6.33,21.52,2.50,nan
3.81,3.47,6.45,24.21,2.52,nan
3.81,3.49,6.64,32.28,2.49,nan
3.81,3.51,6.74,21.52,2.49,nan
3.81,3.53,6.88,24.21,2.50,nan
3.81,3.55,6.95,32.28,2.49,nan
3.81,3.57,7.05,24.21,2.52,nan
3.81,3.59,7.12,21.52,2.51,nan
3.81,3.61,7.19,32.28,2.47,nan
3.81,3.63,7.24,26.90,2.50,nan
3.81,3.65,7.29,18.83,2.50,nan
3.81,3.66,7.31,26.90,2.50,nan
3.81,3.69,7.36,32.28,2.50,nan
3.81,3.70,7.39,18.83,2.50,nan
3.81,3.72,7.43,26.90,2.51,nan
3.81,3.74,7.43,29.59,2.49,nan
3.81,3.76,7.46,2.69,2.52,nan
3.81,3.78,7.48,-575.66,2.48,nan
3.81,3.80,7.48,-968.40,2.50,nan
3.81,3.81,7.48,-1205.12,2.50,nan
3.81,3.81,7.43,-1116.35,2.50,nan
2.99,3.82,7.36,-874.25,2.51,nan
2.99,3.82,7.19,-1772.71,2.49,nan
2.99,3.81,7.03,-1492.95,2.50,nan
2.99,3.80,6.69,-984.54,2.50,nan
2.99,3.78,6.38,-640.22,2.49,nan
2.99,3.77,5.83,-425.02,2.52,nan
2.99,3.75,5.40,-279.76,2.50,nan
2.99,3.73,4.63,-188.30,2.51,nan
2.99,3.71,4.08,-137.19,2.49,nan
2.99,3.69,3.14,-104.91,2.60,nan
2.99,3.67,2.16,-75.32,2.57,nan
2.99,3.66,1.49,-67.25,2.31,nan
2.99,3.64,0.82,-61.87,2.52,nan
2.99,3.62,-0.19,-61.87,2.50,nan
2.99,3.60,-0.84,-48.42,2.49,nan
2.99,3.58,-1.77,-45.73,2.50,nan
2.99,3.56,-2.35,-53.80,2.49,nan
2.99,3.54,-3.14,-43.04,2.47,nan
2.99,3.52,-3.62,-37.66,2.55,nan
2.99,3.50,-4.24,-48.42,2.47,nan
2.99,3.48,-4.60,-45.73,2.50,nan
2.99,3.46,-5.08,-34.97,2.49,nan
2.99,3.45,-5.37,-43.04,2.49,nan
2.99,3.43,-5.73,-45.73,2.50,nan
2.99,3.41,-5.92,-34.97,2.50,nan
2.99,3.39,-6.21,-40.35,2.51,nan
2.99,3.37,-6.35,-51.11,2.49,nan
2.99,3.35,-6.57,-37.66,2.50,nan
2.99,3.33,-6.67,-37.66,2.51,nan
2.99,3.31,-6.83,-45.73,2.49,nan
2.99,3.29,-6.91,-40.35,2.50,nan
2.99,3.27,-7.00,-37.66,2.50,nan
2.99,3.25,-7.07,-48.42,2.50,nan
2.99,3.23,-7.15,-45.73,2.50,nan
2.99,3.21,-7.19,-34.97,2.50,nan
2.99,3.20,-7.24,-43.04,2.50,nan
2.99,3.17,-7.29,-43.04,2.50,nan
2.99,3.16,-7.34,-34.97,2.46,nan
2.99,3.14,-7.36,-37.66,2.54,nan
2.99,3.12,-7.39,-48.42,2.50,nan
2.99,3.10,-7.41,-37.66,2.50,nan
2.99,3.08,-7.43,-34.97,2.50,nan
2.99,3.06,-7.46,-45.73,2.50,nan
2.99,3.04,-7.46,-40.35,2.50,nan
2.85,3.02,-7.48,320.11,2.50,nan
2.85,3.01,-7.51,-29.59,2.50,nan
2.85,2.99,-7.51,-161.40,2.50,nan
2.85,2.97,-7.51,-126.43,2.50,nan
2.85,2.95,-7.51,-91.46,2.50,nan
2.85,2.93,-7.51,-80.70,2.50,nan
2.85,2.91,-7.51,-69.94,2.50,nan
2.85,2.89,-7.48,18.83,2.50,nan
2.85,2.87,-7.48,564.90,2.50,nan
2.85,2.86,-7.48,1003.37,2.49,nan
2.85,2.85,-7.46,1172.84,2.51,nan
2.85,2.84,-7.39,1097.52,2.52,nan
2.85,2.84,-7.31,825.83,2.50,nan
2.85,2.83,-7.15,589.11,2.50,nan
2.85,2.84,-6.98,355.08,2.50,nan
2.85,2.84,-6.67,156.02,2.50,nan
2.85,2.84,-6.40,-16.14,2.48,nan
2.85,2.84,-6.00,-83.39,2.52,nan
2.85,2.85,-5.68,-164.09,2.50,nan
2.85,2.85,-5.16,-164.09,2.50,nan
2.85,2.85,-4.80,-131.81,2.51,nan
2.85,2.85,-4.22,-88.77,2.48,nan
2.85,2.85,-3.81,-51.11,2.49,nan
2.85,2.85,-3.24,0.00,2.49,nan
2.85,2.85,-2.88,10.76,2.50,nan
2.85,2.85,-2.35,21.52,2.49,nan
2.85,2.85,-2.06,8.07,2.50,nan
2.85,2.85,-1.68,0.00,2.50,nan
2.85,2.85,-1.44,0.00,2.51,nan
2.85,2.85,-1.18,0.00,2.49,nan
2.85,2.85,-1.01,0.00,2.50,nan
2.85,2.85,-0.84,0.00,2.50,nan
2.85,2.85,-0.74,2.69,2.51,nan
2.85,2.85,-0.62,0.00,2.49,nan
2.85,2.85,-0.55,0.00,2.52,nan
2.85,2.85,-0.46,8.07,2.49,nan
2.85,2.85,-0.41,-13.45,2.49,nan
2.85,2.85,-0.34,-2.69,2.51,nan
2.85,2.85,-0.31,-2.69,2.49,nan
2.85,2.85,-0.24,-2.69,2.50,nan
2.85,2.85,-0.22,-2.69,2.50,nan
2.85,2.85,-0.19,-2.69,2.51,nan
2.85,2.85,-0.17,-2.69,2.49,nan
2.85,2.85,-0.12,-2.69,2.50,nan
2.40,2.85,-0.12,-2.69,2.50,nan
2.40,2.84,-0.10,-1498.33,2.50,nan
2.40,2.84,-0.10,-1414.94,2.50,nan
2.40,2.82,-0.12,-941.50,2.50,nan
2.40,2.81,-0.17,-616.01,2.51,nan
2.40,2.79,-0.34,-406.19,2.49,nan
2.40,2.77,-0.46,-271.69,2.50,nan
2.40,2.76,-0.72,-182.92,2.53,nan
2.40,2.74,-0.94,-134.50,2.47,nan
2.40,2.72,-1.32,-110.29,2.50,nan
2.40,2.70,-1.61,-88.77,2.50,nan
2.40,2.68,-2.06,-67.25,2.49,nan
2.40,2.66,-2.40,-59.18,2.50,nan
2.40,2.64,-2.93,-64.56,2.53,nan
2.40,2.62,-3.29,-45.73,2.47,nan
2.40,2.61,-3.84,-45.73,2.50,nan
2.40,2.58,-4.20,-53.80,2.53,nan
2.40,2.57,-4.70,-43.04,2.47,nan
2.40,2.55,-4.99,-37.66,2.50,nan
2.40,2.53,-5.40,-48.42,2.53,nan
2.40,2.51,-5.66,-45.73,2.49,nan
2.40,2.49,-5.97,-37.66,2.50,nan
2.40,2.47,-6.16,-43.04,2.49,nan
2.40,2.45,-6.40,-48.42,2.48,nan
2.40,2.43,-6.52,303.97,2.53,nan
2.40,2.41,-6.71,852.73,2.47,nan
2.40,2.40,-6.81,1167.46,2.50,nan
2.40,2.40,-6.88,1143.25,2.53,nan
2.40,2.39,-6.91,957.64,2.47,nan
2.40,2.39,-6.86,685.95,2.55,nan
2.40,2.39,-6.76,425.02,2.47,nan
2.40,2.39,-6.55,199.06,2.48,nan
2.40,2.40,-6.35,34.97,2.49,nan
2.40,2.40,-6.00,-91.46,2.50,nan
2.40,2.40,-5.71,-129.12,2.50,nan
2.40,2.40,-5.23,-156.02,2.50,nan
2.40,2.40,-4.89,-147.95,2.50,nan
2.40,2.40,-4.34,-99.53,2.52,nan
2.40,2.40,-3.96,-53.80,2.49,nan
2.40,2.40,-3.38,-29.59,2.50,nan
2.40,2.40,-3.00,18.83,2.50,nan
2.40,2.40,-2.49,32.28,2.50,nan
2.40,2.40,-2.18,16.14,2.51,nan
2.40,2.40,-1.77,5.38,2.50,nan
3.05,2.40,-1.53,0.00,2.51,nan
3.05,2.40,-1.22,1522.54,2.49,nan
3.05,2.41,-1.06,1379.97,2.48,nan
3.05,2.42,-0.82,909.22,2.50,nan
3.05,2.43,-0.65,578.35,2.50,nan
3.05,2.45,-0.38,373.91,2.54,nan
3.05,2.47,-0.17,250.17,2.46,nan
3.05,2.49,0.19,174.85,2.49,nan
3.05,2.50,0.46,126.43,2.50,nan
3.05,2.52,0.89,80.70,2.50,nan
3.05,2.54,1.22,67.25,2.51,nan
3.05,2.56,1.73,61.87,2.49,nan
3.05,2.58,2.09,45.73,2.49,nan
3.05,2.60,2.66,34.97,2.51,nan
3.05,2.62,3.05,37.66,2.49,nan
3.05,2.64,3.65,34.97,2.50,nan
3.05,2.66,4.00,24.21,2.51,nan
3.05,2.68,4.53,29.59,2.52,nan
3.05,2.70,5.01,29.59,2.58,nan
3.05,2.71,5.28,24.21,2.39,nan
3.05,2.73,5.54,26.90,2.54,nan
3.05,2.75,5.88,32.28,2.46,nan
3.05,2.77,6.07,26.90,2.49,nan
3.05,2.79,6.31,21.52,2.50,nan
3.05,2.81,6.45,29.59,2.53,nan
3.05,2.83,6.64,26.90,2.48,nan
3.05,2.85,6.76,18.83,2.49,nan
3.05,2.87,6.91,29.59,2.54,nan
3.05,2.89,6.98,34.97,2.50,nan
3.05,2.91,7.10,18.83,2.50,nan
3.05,2.93,7.15,26.90,2.50,nan
3.05,2.95,7.24,32.28,2.49,nan
3.05,2.97,7.27,24.21,2.53,nan
3.05,2.98,7.34,24.21,2.46,nan
3.05,3.01,7.36,-51.11,2.49,nan
3.05,3.02,7.41,-610.63,2.50,nan
3.05,3.04,7.43,-1003.37,2.52,nan
3.05,3.05,7.43,-1186.29,2.50,nan
3.05,3.06,7.34,-914.60,4.32,nan
3.05,3.06,7.24,-704.78,1.49,nan
3.05,3.06,7.05,-365.84,3.49,nan
3.05,3.05,6.86,-234.03,1.39,nan
3.05,3.05,6.74,-142.57,1.76,nan
3.05,3.05,6.38,-2.69,2.51,nan
2.36,3.05,6.09,80.70,2.49,nan
2.36,3.05,5.59,-1355.76,2.50,nan
2.36,3.04,5.23,-1272.37,2.49,nan
2.36,3.03,4.63,-852.73,2.50,nan
2.36,3.01,4.17,-554.14,2.49,nan
2.36,2.99,3.43,-360.46,2.50,nan
2.36,2.98,2.90,-247.48,2.50,nan
2.36,2.96,2.06,-182.92,2.50,nan
2.36,2.94,1.51,-131.81,2.54,nan
2.36,2.92,0.67,-96.84,2.47,nan
2.36,2.90,0.14,-78.01,2.50,nan
2.36,2.88,-0.65,-78.01,2.50,nan
2.36,2.86,-1.15,-61.87,2.50,nan
2.36,2.84,-1.92,-48.42,2.50,nan
2.36,2.82,-2.40,-56.49,2.50,nan
2.36,2.81,-3.12,-51.11,2.50,nan
2.36,2.78,-3.55,-43.04,2.50,nan
2.36,2.77,-4.17,-48.42,2.50,nan
2.36,2.75,-4.53,-51.11,2.57,nan
2.36,2.73,-5.01,-40.35,2.43,nan
2.36,2.71,-5.30,-43.04,2.50,nan
2.36,2.69,-5.68,-48.42,2.50,nan
2.36,2.67,-5.90,-40.35,2.50,nan
2.36,2.65,-6.19,-40.35,2.55,nan
2.36,2.63,-6.35,-48.42,2.45,nan
2.36,2.61,-6.55,-45.73,2.53,nan
2.36,2.59,-6.69,-34.97,2.50,nan
2.36,2.57,-6.83,-45.73,2.50,nan
2.36,2.55,-6.93,-45.73,2.50,nan
2.36,2.53,-7.05,-37.66,2.48,nan
2.36,2.51,-7.12,-40.35,2.52,nan
2.36,2.50,-7.22,-48.42,2.48,nan
2.36,2.48,-7.27,-34.97,2.52,nan
2.36,2.46,-7.31,-37.66,2.50,nan
2.36,2.44,-7.36,-45.73,2.50,nan
2.36,2.42,-7.41,-37.66,2.50,nan
2.36,2.40,-7.43,177.54,2.48,nan
2.36,2.38,-7.46,745.13,2.50,nan
2.36,2.37,-7.48,1132.49,2.50,nan
2.36,2.36,-7.46,1202.43,2.49,nan
2.36,2.35,-7.43,1027.58,2.50,nan
2.36,2.35,-7.31,747.82,2.50,nan
2.36,2.35,-7.19,500.34,2.50,nan
2.36,2.36,-6.93,274.38,2.51,nan
3.67,2.36,-6.71,40.35,2.49,nan
3.67,2.36,-6.31,1304.65,2.50,nan
3.67,2.37,-6.00,1215.88,2.51,nan
3.67,2.38,-5.44,804.31,2.49,nan
3.67,2.40,-5.04,521.86,2.50,nan
3.67,2.41,-4.32,344.32,2.50,nan
3.67,2.43,-3.79,223.27,2.49,nan
3.67,2.45,-2.90,145.26,2.51,nan
3.67,2.47,-2.30,110.29,2.50,nan
3.67,2.49,-1.37,88.77,2.50,nan
3.67,2.50,-0.77,64.56,2.49,nan
3.67,2.52,0.12,45.73,2.51,nan
3.67,2.54,0.70,45.73,2.50,nan
3.67,2.56,1.53,40.35,2.50,nan
3.67,2.58,2.09,29.59,2.50,nan
3.67,2.60,2.85,34.97,2.49,nan
3.67,2.62,3.33,37.66,2.50,nan
3.67,2.64,3.98,26.90,2.50,nan
3.67,2.66,4.36,29.59,2.50,nan
3.67,2.68,4.87,34.97,2.50,nan
3.67,2.70,5.18,29.59,2.50,nan
3.67,2.72,5.56,24.21,2.50,nan
3.67,2.74,5.80,32.28,2.50,nan
3.67,2.76,6.09,29.59,2.50,nan
3.67,2.77,6.28,21.52,2.50,nan
3.67,2.79,6.50,26.90,2.55,nan
3.67,2.82,6.69,24.21,2.57,nan
3.67,2.83,6.79,21.52,2.38,nan
3.67,2.85,6.88,26.90,2.50,nan
3.67,2.87,7.00,34.97,2.50,nan
3.67,2.89,7.07,24.21,2.53,nan
3.67,2.91,7.17,26.90,2.51,nan
3.67,2.93,7.22,34.97,2.50,nan
3.67,2.95,7.29,26.90,2.46,nan
3.67,2.97,7.34,24.21,2.50,nan
3.67,2.99,7.39,32.28,2.52,nan
3.67,3.01,7.41,29.59,2.47,nan
3.67,3.03,7.46,21.52,2.51,nan
3.67,3.05,7.48,34.97,2.65,nan
3.67,3.06,7.51,32.28,2.34,nan
3.67,3.08,7.51,21.52,2.51,nan
3.67,3.10,7.53,26.90,2.48,nan
3.67,3.12,7.53,32.28,2.52,nan
3.67,3.14,7.55,24.21,2.48,nan
3.08,3.16,7.55,24.21,2.50,nan
3.08,3.18,7.55,-2956.31,2.51,nan
3.08,3.18,7.55,-2778.77,2.51,nan
3.08,3.17,7.46,-1858.79,2.47,nan
3.08,3.16,7.34,-1180.91,2.50,nan
3.08,3.15,7.03,-755.89,2.50,nan
3.08,3.13,6.74,-489.58,2.50,nan
3.08,3.12,6.19,-32.28,2.50,nan
3.08,3.10,5.73,586.42,2.51,nan
