setpoint[rad],position[rad],velocity[rad/s],current[mA],delta_t[ms],acceleration[rad/s^2]
3.92,3.93,6.83,107.60,2.48,nan
3.92,3.93,6.43,209.82,2.50,nan
3.92,3.92,6.12,271.69,2.46,nan
3.92,3.92,5.61,282.45,2.50,nan
3.92,3.92,5.23,225.96,2.50,nan
3.92,3.92,4.65,199.06,2.50,nan
3.92,3.92,4.24,94.15,2.49,nan
3.92,3.92,3.62,24.21,2.52,nan
3.92,3.92,3.19,-26.90,2.48,nan
3.92,3.92,2.59,-26.90,2.50,nan
3.92,3.92,2.23,-37.66,2.50,nan
3.92,3.92,1.75,-26.90,2.50,nan
3.92,3.92,1.51,-16.14,2.50,nan
3.92,3.92,1.18,-8.07,2.56,nan
3.92,3.92,1.03,-2.69,2.44,nan
3.92,3.92,0.84,-2.69,2.51,nan
3.92,3.92,0.72,-2.69,2.50,nan
3.92,3.92,0.60,-2.69,2.50,nan
3.92,3.92,0.55,-2.69,2.52,nan
3.92,3.92,0.46,-13.45,2.47,nan
3.92,3.92,0.41,0.00,2.50,nan
3.92,3.92,0.36,0.00,2.57,nan
3.92,3.92,0.31,0.00,2.43,nan
3.92,3.92,0.26,0.00,2.50,nan
3.92,3.92,0.24,0.00,2.50,nan
3.92,3.92,0.19,0.00,2.50,nan
3.92,3.92,0.17,0.00,2.50,nan
3.92,3.92,0.14,0.00,2.50,nan
3.92,3.92,0.12,0.00,2.50,nan
3.92,3.92,0.10,0.00,2.54,nan
3.92,3.92,0.10,0.00,2.51,nan
3.92,3.92,0.07,0.00,2.51,nan
3.92,3.92,0.05,0.00,2.46,nan
3.92,3.92,0.05,0.00,2.46,nan
3.92,3.92,0.05,0.00,2.55,nan
3.92,3.92,0.02,0.00,2.53,nan
3.92,3.92,0.02,0.00,2.52,nan
3.92,3.92,0.02,0.00,2.49,nan
3.46,3.92,0.02,0.00,2.45,nan
3.46,3.92,0.00,-1514.47,2.51,nan
3.46,3.91,0.00,-1409.56,2.45,nan
3.46,3.90,-0.02,-946.88,2.50,nan
3.46,3.89,-0.10,-613.32,2.50,nan
3.46,3.87,-0.26,-403.50,2.50,nan
3.46,3.85,-0.41,-260.93,2.54,nan
3.46,3.83,-0.67,-180.23,2.53,nan
3.46,3.82,-0.89,-137.19,2.45,nan
3.46,3.80,-1.27,-112.98,2.46,nan
3.46,3.78,-1.56,-86.08,2.51,nan
3.46,3.76,-2.01,-61.87,2.54,nan
3.46,3.74,-2.35,-67.25,2.50,nan
3.46,3.72,-2.85,-59.18,2.46,nan
3.46,3.70,-3.24,-48.42,2.49,nan
3.46,3.68,-3.79,-45.73,2.52,nan
3.46,3.66,-4.15,-56.49,2.48,nan
3.46,3.64,-4.63,-40.35,2.50,nan
3.46,3.62,-4.94,-40.35,2.50,nan
3.46,3.60,-5.35,-45.73,2.53,nan
3.46,3.59,-5.59,-43.04,2.47,nan
3.46,3.56,-5.90,-37.66,2.50,nan
3.46,3.55,-6.09,-51.11,2.50,nan
3.46,3.53,-6.33,-48.42,2.52,nan
3.46,3.51,-6.47,0.00,2.48,nan
3.46,3.49,-6.64,462.68,2.50,nan
3.46,3.47,-6.74,949.57,2.50,nan
3.46,3.46,-6.86,1172.84,2.50,nan
3.46,3.46,-6.91,1097.52,2.50,nan
3.46,3.45,-6.88,860.80,2.51,nan
3.46,3.45,-6.83,594.49,2.49,nan
3.46,3.45,-6.67,357.77,2.50,nan
3.46,3.45,-6.50,172.16,2.51,nan
3.46,3.46,-6.19,-2.69,2.49,nan
3.46,3.46,-5.92,-67.25,2.49,nan
3.46,3.46,-5.49,-110.29,2.50,nan
3.46,3.46,-5.16,-142.57,2.51,nan
3.46,3.46,-4.63,-126.43,2.49,nan
3.46,3.46,-4.27,-102.22,2.50,nan
3.46,3.46,-3.69,-32.28,2.56,nan
3.46,3.46,-3.33,-18.83,2.50,nan
3.46,3.46,-2.78,2.69,2.46,nan
3.46,3.46,-2.45,18.83,2.49,nan
3.46,3.46,-2.01,8.07,2.51,nan
3.24,3.46,-1.75,2.69,2.53,nan
3.24,3.46,-1.41,-1506.40,2.51,nan
3.24,3.45,-1.22,-1393.42,2.50,nan
3.24,3.44,-1.06,-941.50,2.51,nan
3.24,3.42,-1.01,-607.94,2.44,nan
3.24,3.41,-1.01,-395.43,2.52,nan
3.24,3.39,-1.06,-255.55,2.48,nan
3.24,3.37,-1.22,-180.23,2.54,nan
3.24,3.35,-1.39,-142.57,2.50,nan
3.24,3.33,-1.68,-107.60,2.50,nan
3.24,3.32,-1.92,-78.01,2.45,nan
3.24,3.30,-2.33,-67.25,2.50,nan
3.24,3.28,-2.61,24.21,2.51,nan
3.24,3.26,-3.09,594.49,2.61,nan
3.24,3.25,-3.41,992.61,2.45,nan
3.24,3.24,-3.91,1162.08,2.49,nan
3.24,3.23,-4.20,1057.17,2.48,nan
3.24,3.23,-4.53,839.28,2.51,nan
3.24,3.23,-4.70,591.80,2.50,nan
3.24,3.23,-4.82,336.25,2.45,nan
3.24,3.23,-4.84,126.43,2.52,nan
3.24,3.23,-4.77,-48.42,2.52,nan
3.24,3.23,-4.65,-75.32,2.49,nan
3.24,3.24,-4.39,-131.81,2.47,nan
3.24,3.24,-4.17,-126.43,2.50,nan
3.24,3.24,-3.79,-118.36,2.51,nan
3.24,3.24,-3.50,-83.39,2.51,nan
3.24,3.24,-3.05,-45.73,2.50,nan
3.24,3.24,-2.73,-5.38,2.48,nan
3.24,3.24,-2.30,21.52,2.50,nan
3.24,3.24,-2.01,13.45,2.50,nan
3.24,3.24,-1.63,5.38,2.49,nan
3.24,3.24,-1.41,0.00,2.50,nan
3.24,3.24,-1.13,0.00,2.50,nan
3.24,3.24,-0.98,0.00,2.50,nan
3.24,3.24,-0.79,0.00,2.52,nan
3.24,3.24,-0.70,0.00,2.48,nan
3.24,3.24,-0.58,0.00,2.50,nan
3.24,3.24,-0.50,8.07,2.51,nan
3.24,3.24,-0.43,0.00,2.51,nan
3.24,3.24,-0.38,0.00,2.51,nan
3.24,3.24,-0.34,0.00,2.51,nan
3.24,3.24,-0.29,0.00,2.45,nan
3.24,3.24,-0.24,0.00,2.50,nan
3.18,3.24,-0.22,0.00,2.50,nan
3.18,3.23,-0.17,-1517.16,2.50,nan
3.18,3.22,-0.17,-1245.47,2.56,nan
3.18,3.21,-0.19,-433.09,2.51,nan
3.18,3.20,-0.24,172.16,2.48,nan
3.18,3.19,-0.34,540.69,2.45,nan
3.18,3.19,-0.43,696.71,2.50,nan
3.18,3.18,-0.60,661.74,2.51,nan
3.18,3.18,-0.72,564.90,2.52,nan
3.18,3.18,-0.89,422.33,2.48,nan
3.18,3.18,-0.98,282.45,2.53,nan
3.18,3.18,-1.10,115.67,2.49,nan
3.18,3.18,-1.18,18.83,2.52,nan
3.18,3.18,-1.25,-56.49,2.49,nan
3.18,3.18,-1.29,-110.29,2.51,nan
3.18,3.18,-1.32,-94.15,2.48,nan
3.18,3.18,-1.32,-56.49,2.50,nan
3.18,3.18,-1.25,-75.32,2.46,nan
3.18,3.18,-1.15,-21.52,2.81,nan
3.18,3.18,-1.01,-32.28,2.19,nan
3.18,3.18,-0.91,13.45,2.50,nan
3.18,3.18,-0.74,18.83,2.53,nan
3.18,3.18,-0.65,8.07,2.48,nan
3.18,3.18,-0.50,0.00,2.51,nan
3.18,3.18,-0.43,0.00,2.51,nan
3.18,3.18,-0.34,0.00,2.46,nan
3.18,3.18,-0.29,0.00,2.50,nan
3.18,3.18,-0.22,0.00,2.50,nan
3.18,3.18,-0.19,0.00,2.50,nan
3.18,3.18,-0.17,0.00,2.50,nan
3.18,3.18,-0.14,0.00,2.50,nan
3.18,3.18,-0.12,0.00,2.50,nan
3.18,3.18,-0.12,16.14,2.50,nan
3.18,3.18,-0.10,0.00,2.53,nan
3.18,3.18,-0.07,0.00,2.51,nan
3.18,3.18,-0.07,0.00,2.47,nan
3.18,3.18,-0.05,0.00,2.49,nan
3.18,3.18,-0.05,0.00,2.55,nan
3.18,3.18,-0.05,0.00,2.48,nan
3.18,3.18,-0.02,0.00,2.48,nan
3.18,3.18,-0.02,0.00,2.48,nan
3.18,3.18,-0.02,0.00,2.50,nan
3.18,3.18,-0.02,0.00,2.50,nan
3.18,3.18,0.00,0.00,2.50,nan
3.18,3.18,0.00,0.00,2.50,nan
3.18,3.18,0.00,0.00,2.50,nan
3.18,3.18,0.00,0.00,2.50,nan
3.18,3.18,0.00,0.00,2.52,nan
3.18,3.18,0.00,0.00,2.50,nan
3.18,3.18,0.00,0.00,2.48,nan
3.18,3.18,0.00,0.00,2.53,nan
3.18,3.18,0.00,0.00,2.47,nan
3.18,3.18,0.00,0.00,2.53,nan
3.18,3.18,0.00,0.00,2.51,nan
3.18,3.18,0.00,0.00,2.50,nan
3.18,3.18,0.00,0.00,2.46,nan
3.18,3.18,0.00,0.00,2.54,nan
3.18,3.18,0.00,0.00,2.47,nan
3.18,3.18,0.00,0.00,2.50,nan
3.18,3.18,0.00,0.00,2.50,nan
3.18,3.18,0.00,0.00,2.50,nan
3.18,3.18,0.00,0.00,2.50,nan
3.18,3.18,0.00,0.00,2.60,nan
3.18,3.18,0.00,0.00,2.40,nan
3.18,3.18,0.00,0.00,2.59,nan
3.18,3.18,0.00,0.00,2.40,nan
3.18,3.18,0.00,0.00,2.55,nan
