setpoint[rad],position[rad],velocity[rad/s],current[mA],delta_t[ms],acceleration[rad/s^2]
3.48,3.57,6.33,-468.06,2.51,nan
3.46,3.55,5.92,-312.04,2.57,nan
3.43,3.53,5.23,-220.58,2.40,nan
3.41,3.51,4.70,-156.02,2.52,nan
3.38,3.50,3.84,-104.91,2.50,nan
3.35,3.48,3.19,-83.39,2.47,nan
3.32,3.46,2.18,-75.32,2.50,nan
3.29,3.44,1.46,-59.18,2.56,nan
3.26,3.42,0.41,-43.04,2.50,nan
3.23,3.40,-0.29,-51.11,2.45,nan
3.20,3.38,-1.29,-48.42,2.53,nan
3.17,3.36,-1.92,-37.66,2.51,nan
3.14,3.34,-2.78,-40.35,2.47,nan
3.11,3.32,-3.29,-43.04,2.49,nan
3.08,3.30,-3.96,-32.28,2.53,nan
3.04,3.28,-4.36,-34.97,2.50,nan
3.01,3.26,-4.87,-37.66,2.50,nan
2.99,3.24,-5.18,-29.59,2.51,nan
2.95,3.23,-5.56,-34.97,2.49,nan
2.93,3.21,-5.80,-45.73,2.50,nan
2.90,3.19,-6.09,-34.97,2.50,nan
2.87,3.17,-6.26,-32.28,2.48,nan
2.84,3.15,-6.47,-43.04,2.52,nan
2.82,3.13,-6.59,-40.35,2.57,nan
2.79,3.11,-6.76,-29.59,2.45,nan
2.77,3.09,-6.86,-43.04,2.49,nan
2.75,3.07,-6.98,-40.35,2.47,nan
2.73,3.05,-7.05,-32.28,2.52,nan
2.72,3.03,-7.15,-34.97,2.50,nan
2.70,3.01,-7.19,-43.04,2.48,nan
2.69,2.99,-7.27,-29.59,2.53,nan
2.67,2.97,-7.31,-34.97,2.53,nan
2.66,2.95,-7.36,-45.73,2.46,nan
2.66,2.94,-7.41,-29.59,2.48,nan
2.65,2.92,-7.43,-32.28,2.51,nan
2.64,2.90,-7.46,-40.35,2.50,nan
2.64,2.88,-7.48,-37.66,2.52,nan
2.64,2.86,-7.51,-34.97,2.45,nan
2.64,2.84,-7.53,-40.35,2.50,nan
2.65,2.82,-7.55,-40.35,2.52,nan
2.65,2.80,-7.58,-29.59,2.50,nan
2.66,2.78,-7.58,-40.35,2.61,nan
2.67,2.76,-7.60,-37.66,2.40,nan
2.68,2.74,-7.60,-29.59,2.47,nan
2.70,2.72,-7.63,277.07,2.52,nan
2.71,2.71,-7.63,1199.74,2.48,nan
2.73,2.70,-7.63,1961.01,2.52,nan
2.75,2.69,-7.58,2197.73,2.50,nan
2.77,2.70,-7.51,1780.78,2.49,nan
2.79,2.71,-7.29,1148.63,2.58,nan
2.82,2.72,-6.93,742.44,2.50,nan
2.85,2.74,-6.62,481.51,2.41,nan
2.87,2.76,-6.04,314.73,2.52,nan
2.90,2.77,-5.59,207.13,2.50,nan
2.93,2.79,-4.80,139.88,2.52,nan
2.96,2.81,-4.22,102.22,2.49,nan
2.99,2.83,-3.26,78.01,2.53,nan
3.02,2.85,-2.59,51.11,2.46,nan
3.05,2.87,-1.53,48.42,2.50,nan
3.09,2.89,-0.79,45.73,2.49,nan
3.12,2.90,-0.07,40.35,2.48,nan
3.15,2.92,0.96,24.21,2.50,nan
3.19,2.95,1.94,34.97,2.53,nan
3.22,2.97,2.52,26.90,2.50,nan
3.25,2.98,3.31,21.52,2.50,nan
3.28,3.00,3.79,21.52,2.48,nan
3.31,3.02,4.41,24.21,2.53,nan
3.35,3.04,4.77,18.83,2.50,nan
3.37,3.06,5.23,26.90,2.49,nan
3.40,3.08,5.52,26.90,2.48,nan
3.43,3.10,5.85,16.14,2.51,nan
3.46,3.12,6.07,26.90,2.51,nan
3.48,3.14,6.31,32.28,2.50,nan
3.51,3.16,6.47,18.83,2.50,nan
3.53,3.18,6.67,24.21,2.50,nan
3.55,3.19,6.76,24.21,2.47,nan
3.57,3.22,6.91,21.52,2.52,nan
3.58,3.23,6.98,18.83,2.48,nan
3.60,3.25,7.10,26.90,2.51,nan
3.61,3.27,7.15,24.21,2.51,nan
3.62,3.29,7.22,18.83,2.49,nan
3.63,3.31,7.27,26.90,2.51,nan
3.64,3.33,7.31,26.90,2.50,nan
3.64,3.35,7.34,18.83,2.51,nan
3.64,3.37,7.39,24.21,2.48,nan
3.64,3.39,7.41,32.28,2.48,nan
3.64,3.41,7.43,16.14,2.53,nan
3.63,3.43,7.46,16.14,2.48,nan
3.62,3.45,7.48,29.59,2.58,nan
3.62,3.47,7.48,21.52,2.44,nan
3.60,3.49,7.51,24.21,2.51,nan
3.59,3.51,7.53,26.90,2.49,nan
3.57,3.52,7.53,26.90,2.48,nan
3.55,3.54,7.53,-559.52,2.49,nan
3.54,3.56,7.55,-1692.01,2.57,nan
3.51,3.56,7.53,-2246.15,2.47,nan
3.49,3.56,7.48,-2168.14,2.46,nan
3.46,3.56,7.34,-1643.59,2.50,nan
3.44,3.55,7.17,-1067.93,2.50,nan
3.41,3.53,6.81,-642.91,2.54,nan
3.38,3.51,6.31,-422.33,2.48,nan
3.35,3.50,5.88,-309.35,2.48,nan
3.32,3.48,5.16,-190.99,2.52,nan
3.28,3.46,4.63,-142.57,2.48,nan
3.25,3.44,3.74,-107.60,2.52,nan
3.22,3.42,3.09,-78.01,2.52,nan
3.18,3.41,2.42,-67.25,2.46,nan
3.15,3.38,1.37,-61.87,2.54,nan
3.12,3.37,0.29,-51.11,2.48,nan
3.08,3.35,-0.41,-48.42,2.47,nan
3.05,3.33,-1.41,-45.73,2.51,nan
3.01,3.31,-2.04,-45.73,2.53,nan
2.98,3.29,-2.61,-43.04,2.46,nan
2.95,3.27,-3.38,-37.66,2.52,nan
2.92,3.25,-4.05,-45.73,2.48,nan
2.89,3.23,-4.44,-32.28,2.51,nan
2.86,3.21,-4.94,-34.97,2.50,nan
2.83,3.20,-5.25,-34.97,2.47,nan
2.80,3.17,-5.64,-32.28,2.52,nan
2.78,3.15,-5.85,-32.28,2.49,nan
2.76,3.13,-6.14,-40.35,2.51,nan
2.73,3.11,-6.31,-34.97,2.50,nan
2.72,3.09,-6.50,-32.28,2.50,nan
2.70,3.08,-6.64,-43.04,2.51,nan
2.68,3.06,-6.79,-40.35,2.49,nan
2.67,3.04,-6.88,-37.66,2.47,nan
2.66,3.02,-7.00,-37.66,2.54,nan
2.65,3.00,-7.07,-40.35,2.48,nan
2.65,2.98,-7.17,-29.59,2.50,nan
2.64,2.96,-7.22,-29.59,2.47,nan
2.64,2.94,-7.29,-43.04,2.52,nan
2.64,2.92,-7.34,-29.59,2.52,nan
2.65,2.90,-7.39,-34.97,2.48,nan
2.65,2.88,-7.41,-43.04,2.48,nan
2.66,2.86,-7.46,-32.28,2.52,nan
2.68,2.85,-7.48,-29.59,2.48,nan
2.69,2.82,-7.51,-40.35,2.51,nan
2.70,2.81,-7.53,-43.04,2.49,nan
2.72,2.78,-7.55,-32.28,2.52,nan
2.74,2.77,-7.55,180.23,2.48,nan
2.77,2.75,-7.58,1414.94,2.53,nan
2.79,2.74,-7.58,2203.11,2.46,nan
2.82,2.74,-7.51,2251.53,2.53,nan
2.84,2.74,-7.41,1665.11,2.48,nan
2.87,2.76,-7.17,984.54,2.52,nan
2.91,2.77,-6.91,699.40,2.50,nan
2.94,2.79,-6.43,400.81,2.49,nan
2.97,2.81,-6.02,263.62,2.52,nan
3.00,2.83,-5.32,182.92,2.49,nan
3.04,2.84,-4.80,137.19,2.47,nan
3.07,2.86,-3.91,86.08,2.53,nan
3.11,2.88,-3.26,67.25,2.50,nan
3.14,2.90,-2.23,59.18,2.50,nan
3.18,2.92,-1.51,51.11,2.48,nan
3.22,2.93,-0.79,37.66,2.52,nan
3.25,2.95,0.29,29.59,2.51,nan
3.29,2.98,1.32,34.97,2.49,nan
3.32,2.99,1.97,29.59,2.47,nan
3.35,3.02,2.83,26.90,2.50,nan
3.39,3.04,3.33,32.28,2.52,nan
3.42,3.06,4.03,18.83,2.50,nan
3.45,3.07,4.41,24.21,2.50,nan
3.47,3.09,4.94,29.59,2.51,nan
3.50,3.11,5.25,24.21,2.49,nan
3.52,3.13,5.52,21.52,2.51,nan
3.55,3.15,5.85,21.52,2.48,nan
3.57,3.17,6.14,21.52,2.52,nan
3.58,3.19,6.31,16.14,2.51,nan
3.60,3.21,6.52,24.21,2.48,nan
3.61,3.22,6.64,26.90,2.51,nan
3.62,3.25,6.81,16.14,2.49,nan
3.63,3.26,6.88,16.14,2.47,nan
3.64,3.28,7.00,26.90,2.53,nan
3.64,3.30,7.07,29.59,2.48,nan
3.64,3.32,7.17,24.21,2.59,nan
3.64,3.34,7.22,24.21,2.43,nan
3.63,3.36,7.27,29.59,2.49,nan
3.63,3.38,7.31,18.83,2.50,nan
3.62,3.40,7.36,29.59,2.52,nan
3.60,3.42,7.39,21.52,2.48,nan
3.59,3.44,7.43,18.83,2.49,nan
3.57,3.46,7.43,26.90,2.56,nan
3.55,3.48,7.48,21.52,2.46,nan
3.53,3.50,7.48,8.07,2.52,nan
3.50,3.52,7.51,-1232.02,2.47,nan
3.48,3.53,7.51,-2254.22,2.48,nan
3.45,3.53,7.48,-2550.12,2.50,nan
3.42,3.53,7.39,-1831.89,2.51,nan
3.39,3.51,7.24,-1207.81,2.50,nan
3.35,3.50,6.93,-780.10,2.50,nan
3.32,3.48,6.47,-465.37,2.50,nan
3.29,3.47,6.09,-336.25,2.50,nan
3.25,3.45,5.42,-207.13,2.55,nan
3.21,3.43,4.89,-158.71,2.44,nan
3.18,3.41,4.34,-123.74,2.50,nan
3.14,3.39,3.41,-94.15,2.50,nan
3.10,3.37,2.40,-67.25,2.54,nan
3.06,3.35,1.70,-59.18,2.45,nan
3.03,3.34,0.98,-61.87,2.53,nan
2.99,3.32,-0.10,-43.04,2.46,nan
2.96,3.30,-0.79,-40.35,2.50,nan
2.92,3.28,-1.77,-48.42,2.50,nan
2.89,3.26,-2.37,-40.35,2.55,nan
2.86,3.24,-3.19,-34.97,2.45,nan
2.83,3.22,-3.67,-43.04,2.50,nan
2.80,3.20,-4.29,-37.66,2.50,nan
2.77,3.18,-4.65,-29.59,2.53,nan
2.75,3.16,-5.13,-40.35,2.52,nan
2.73,3.14,-5.40,-43.04,2.45,nan
2.71,3.12,-5.76,-32.28,2.55,nan
2.69,3.11,-5.97,-37.66,2.50,nan
2.68,3.09,-6.24,-43.04,2.49,nan
2.66,3.07,-6.38,-32.28,2.53,nan
2.65,3.05,-6.59,-34.97,2.44,nan
2.65,3.03,-6.71,-45.73,2.53,nan
2.64,3.01,-6.86,-32.28,2.48,nan
2.64,2.99,-6.93,-32.28,2.50,nan
2.64,2.97,-7.05,-43.04,2.50,nan
2.65,2.95,-7.12,-34.97,2.49,nan
2.66,2.93,-7.22,-32.28,2.50,nan
2.67,2.91,-7.27,-40.35,2.50,nan
2.68,2.89,-7.31,-37.66,2.50,nan
2.70,2.87,-7.36,-29.59,2.50,nan
2.71,2.85,-7.41,-40.35,2.49,nan
2.73,2.83,-7.43,-40.35,2.50,nan
2.76,2.82,-7.48,-32.28,2.50,nan
2.78,2.79,-7.51,322.80,2.50,nan
2.81,2.78,-7.53,1713.53,2.51,nan
2.84,2.77,-7.51,2593.16,2.49,nan
2.87,2.77,-7.46,2092.82,2.49,nan
2.90,2.78,-7.36,1417.63,2.52,nan
2.94,2.79,-7.10,903.84,2.53,nan
2.97,2.81,-6.83,575.66,2.51,nan
3.01,2.83,-6.33,381.98,2.48,nan
3.05,2.84,-5.92,255.55,2.50,nan
3.09,2.86,-5.18,164.09,2.47,nan
3.12,2.88,-4.65,112.98,2.53,nan
3.16,2.90,-3.74,86.08,2.47,nan
3.20,2.92,-3.09,67.25,2.52,nan
3.24,2.94,-2.06,43.04,2.53,nan
3.28,2.96,-1.34,40.35,2.44,nan
3.31,2.98,-0.24,43.04,2.57,nan
3.35,3.00,0.79,29.59,2.54,nan
3.38,3.02,1.46,26.90,2.39,nan
3.42,3.04,2.40,24.21,2.62,nan
3.45,3.05,2.95,24.21,2.38,nan
3.48,3.07,3.45,21.52,2.50,nan
3.51,3.09,4.12,29.59,2.50,nan
3.53,3.11,4.51,24.21,2.50,nan
3.55,3.13,5.01,16.14,2.53,nan
3.58,3.15,5.30,26.90,2.51,nan
3.59,3.17,5.68,26.90,2.49,nan
3.61,3.19,5.90,16.14,2.50,nan
3.62,3.21,6.19,21.52,2.47,nan
3.63,3.23,6.35,26.90,2.53,nan
3.64,3.24,6.55,16.14,2.50,nan
3.64,3.27,6.71,24.21,2.57,nan
3.64,3.28,6.83,26.90,2.41,nan
3.64,3.30,6.91,16.14,2.52,nan
3.63,3.32,7.03,21.52,2.50,nan
3.62,3.35,7.12,21.52,2.53,nan
3.61,3.36,7.17,21.52,2.45,nan
3.60,3.38,7.22,16.14,2.50,nan
3.58,3.40,7.29,29.59,2.51,nan
3.56,3.43,7.34,16.14,2.51,nan
3.54,3.44,7.36,18.83,2.47,nan
3.51,3.46,7.39,24.21,2.50,nan
3.49,3.48,7.43,-521.86,2.52,nan
3.46,3.49,7.43,-1821.13,2.50,nan
3.42,3.50,7.43,-2636.20,2.48,nan
3.39,3.50,7.39,-2030.95,2.52,nan
3.35,3.49,7.24,-1350.38,2.50,nan
3.32,3.47,7.05,-868.87,2.50,nan
3.28,3.46,6.64,-567.59,2.50,nan
3.24,3.44,6.31,-376.60,2.50,nan
3.20,3.43,5.68,-258.24,2.48,nan
3.16,3.40,4.92,-156.02,2.55,nan
3.12,3.39,4.36,-121.05,2.46,nan
3.09,3.37,3.76,-99.53,2.50,nan
3.05,3.35,2.81,-80.70,2.48,nan
3.01,3.33,1.75,-59.18,2.54,nan
2.97,3.31,1.03,-53.80,2.47,nan
2.93,3.29,-0.05,-43.04,2.53,nan
2.90,3.27,-0.74,-40.35,2.47,nan
2.86,3.26,-1.41,-40.35,2.52,nan
2.83,3.24,-2.33,-45.73,2.49,nan
2.80,3.22,-2.88,-34.97,2.49,nan
2.77,3.20,-3.62,-34.97,2.51,nan
2.75,3.17,-4.24,-40.35,2.54,nan
2.72,3.16,-4.63,-37.66,2.45,nan
2.70,3.14,-4.94,-32.28,2.49,nan
2.68,3.12,-5.40,-40.35,2.50,nan
2.67,3.10,-5.64,-37.66,2.50,nan
2.66,3.08,-5.95,-29.59,2.50,nan
2.65,3.06,-6.14,-40.35,2.50,nan
2.64,3.04,-6.38,-37.66,2.50,nan
2.64,3.03,-6.52,-32.28,2.50,nan
2.64,3.00,-6.69,-34.97,2.50,nan
2.65,2.98,-6.81,-43.04,2.50,nan
2.65,2.97,-6.93,-29.59,2.50,nan
2.66,2.95,-7.03,-34.97,2.50,nan
2.68,2.93,-7.12,-43.04,2.50,nan
2.70,2.91,-7.17,-34.97,2.50,nan
2.72,2.89,-7.27,-34.97,2.50,nan
2.74,2.87,-7.31,-40.35,2.50,nan
2.76,2.85,-7.36,-37.66,2.49,nan
2.79,2.83,-7.39,-29.59,2.50,nan
2.82,2.81,-7.43,1030.27,2.50,nan
2.85,2.80,-7.46,2297.26,2.50,nan
2.89,2.79,-7.43,2434.45,2.50,nan
2.92,2.80,-7.39,1767.33,2.54,nan
2.96,2.81,-7.19,1145.94,2.46,nan
3.00,2.82,-6.98,731.68,2.50,nan
3.04,2.84,-6.55,473.44,2.50,nan
3.08,2.86,-6.19,317.42,2.50,nan
3.12,2.87,-5.52,207.13,2.50,nan
3.16,2.89,-5.01,134.50,2.50,nan
3.20,2.91,-4.15,99.53,2.50,nan
3.24,2.93,-3.53,80.70,2.50,nan
3.28,2.95,-2.52,56.49,2.50,nan
3.32,2.97,-1.82,43.04,2.50,nan
3.36,2.99,-0.72,43.04,2.50,nan
3.39,3.01,0.00,32.28,2.50,nan
3.43,3.03,1.03,24.21,2.50,nan
3.46,3.05,1.70,26.90,2.50,nan
3.49,3.06,2.59,29.59,2.50,nan
3.52,3.08,3.12,18.83,2.53,nan
3.55,3.10,3.84,24.21,2.50,nan
3.57,3.12,4.24,29.59,2.49,nan
3.59,3.14,4.80,18.83,2.47,nan
3.61,3.16,5.11,21.52,2.53,nan
3.62,3.18,5.52,26.90,2.50,nan
3.63,3.20,5.76,21.52,2.50,nan
3.64,3.22,6.07,18.83,2.46,nan
3.64,3.24,6.24,26.90,2.50,nan
3.64,3.26,6.45,18.83,2.50,nan
3.64,3.28,6.59,16.14,2.55,nan
3.63,3.30,6.76,26.90,2.48,nan
3.62,3.31,6.86,24.21,2.49,nan
3.61,3.33,6.98,16.14,2.47,nan
3.59,3.35,7.05,21.52,2.54,nan
3.57,3.37,7.15,29.59,2.46,nan
3.55,3.39,7.19,13.45,2.53,nan
3.52,3.41,7.27,21.52,2.50,nan
3.49,3.43,7.29,26.90,2.47,nan
3.46,3.45,7.34,-317.42,2.50,nan
3.43,3.47,7.36,-1796.92,2.53,nan
3.39,3.47,7.39,-2711.52,2.50,nan
3.36,3.47,7.36,-2152.00,2.47,nan
3.32,3.46,7.22,-1393.42,2.50,nan
3.28,3.45,7.05,-898.46,2.55,nan
3.24,3.44,6.67,-581.04,2.50,nan
3.20,3.42,6.33,-379.29,2.50,nan
3.16,3.40,5.71,-255.55,2.49,nan
3.11,3.38,5.23,-188.30,2.51,nan
3.07,3.37,4.44,-134.50,2.49,nan
3.03,3.35,3.84,-91.46,2.50,nan
2.99,3.33,2.88,-75.32,2.47,nan
2.95,3.31,2.21,-72.63,2.51,nan
2.91,3.29,1.13,-53.80,2.54,nan
2.87,3.27,0.38,-45.73,2.46,nan
2.84,3.25,-0.65,-51.11,2.53,nan
2.81,3.23,-1.32,-45.73,2.49,nan
2.77,3.21,-2.25,-34.97,2.48,nan
2.75,3.19,-2.81,-43.04,2.50,nan
2.72,3.17,-3.57,-43.04,2.49,nan
2.70,3.15,-4.00,-32.28,2.53,nan
2.68,3.14,-4.58,-37.66,2.50,nan
2.67,3.11,-5.06,-32.28,2.57,nan
2.66,3.10,-5.35,-32.28,2.40,nan
2.65,3.08,-5.61,-34.97,2.52,nan
2.64,3.06,-5.92,-43.04,2.49,nan
2.64,3.04,-6.21,-32.28,2.54,nan
2.64,3.02,-6.35,-34.97,2.44,nan
2.65,3.00,-6.50,-43.04,2.55,nan
2.66,2.98,-6.69,-34.97,2.47,nan
2.67,2.96,-6.81,-34.97,2.49,nan
2.69,2.94,-6.93,-40.35,2.51,nan
2.71,2.92,-7.03,-37.66,2.50,nan
2.73,2.90,-7.12,-29.59,2.50,nan
2.76,2.88,-7.19,-43.04,2.47,nan
2.79,2.86,-7.27,-43.04,2.51,nan
2.82,2.84,-7.31,-16.14,2.52,nan
2.85,2.83,-7.36,1363.83,2.51,nan
2.89,2.82,-7.39,2754.56,2.50,nan
2.93,2.82,-7.36,2278.43,2.48,nan
2.97,2.83,-7.29,1527.92,2.50,nan
3.01,2.84,-7.07,965.71,2.51,nan
3.05,2.85,-6.86,618.70,2.50,nan
3.09,2.87,-6.38,406.19,2.49,nan
3.14,2.88,-6.00,274.38,2.52,nan
3.18,2.90,-5.30,190.99,2.48,nan
3.22,2.92,-4.77,123.74,2.52,nan
3.27,2.94,-3.91,86.08,2.48,nan
3.31,2.96,-3.26,72.63,2.52,nan
3.35,2.98,-2.25,56.49,2.50,nan
3.39,3.00,-1.53,37.66,2.50,nan
3.42,3.02,-0.43,37.66,2.47,nan
3.46,3.04,0.26,37.66,2.51,nan
3.49,3.05,1.29,26.90,2.53,nan
3.52,3.07,1.94,24.21,2.49,nan
3.55,3.09,2.81,32.28,2.49,nan
3.57,3.11,3.33,24.21,2.50,nan
3.59,3.13,4.00,21.52,2.49,nan
3.61,3.15,4.39,29.59,2.51,nan
3.62,3.17,4.92,24.21,2.48,nan
3.63,3.19,5.23,18.83,2.52,nan
3.64,3.21,5.61,26.90,2.54,nan
3.64,3.23,5.83,26.90,2.45,nan
3.64,3.25,6.12,16.14,2.50,nan
3.63,3.27,6.28,24.21,2.50,nan
3.63,3.28,6.50,29.59,2.49,nan
3.61,3.31,6.62,16.14,2.52,nan
3.60,3.32,6.79,24.21,2.47,nan
3.58,3.34,6.88,29.59,2.50,nan
3.55,3.36,7.00,18.83,2.52,nan
3.53,3.38,7.07,24.21,2.50,nan
3.50,3.40,7.15,26.90,2.50,nan
3.46,3.42,7.22,21.52,2.48,nan
3.43,3.44,7.27,-911.91,2.53,nan
3.39,3.45,7.29,-2407.55,2.52,nan
3.35,3.46,7.29,-2472.11,2.44,nan
3.31,3.45,7.24,-1778.09,2.52,nan
3.27,3.44,7.07,-1172.84,2.50,nan
3.23,3.43,6.86,-769.34,2.49,nan
3.18,3.41,6.45,-497.65,2.49,nan
3.14,3.39,6.09,-325.49,2.51,nan
3.09,3.38,5.42,-220.58,2.47,nan
3.05,3.36,4.94,-156.02,2.53,nan
3.01,3.34,4.10,-126.43,2.53,nan
2.96,3.32,3.48,-91.46,2.45,nan
2.92,3.30,2.49,-69.94,2.51,nan
2.88,3.28,1.80,-64.56,2.54,nan
2.85,3.26,0.72,-53.80,2.48,nan
2.81,3.24,0.00,-43.04,2.50,nan
2.78,3.22,-1.03,-43.04,2.50,nan
2.75,3.21,-1.68,-48.42,2.47,nan
2.72,3.18,-2.57,-32.28,2.50,nan
2.70,3.17,-3.09,-34.97,2.50,nan
2.68,3.15,-3.79,-43.04,2.52,nan
2.67,3.13,-4.22,-32.28,2.51,nan
2.65,3.11,-4.75,-34.97,2.50,nan
2.65,3.09,-5.08,-40.35,2.50,nan
2.64,3.07,-5.49,-37.66,2.52,nan
2.64,3.05,-5.73,-32.28,2.45,nan
2.65,3.03,-6.02,-40.35,2.50,nan
2.65,3.01,-6.21,-40.35,2.52,nan
2.67,2.99,-6.45,-29.59,2.51,nan
2.68,2.97,-6.57,-40.35,2.50,nan
2.70,2.95,-6.74,-43.04,2.49,nan
2.73,2.93,-6.86,-32.28,2.52,nan
2.75,2.92,-6.98,-34.97,2.48,nan
2.78,2.89,-7.05,-43.04,2.50,nan
2.81,2.87,-7.15,-29.59,2.47,nan
2.85,2.86,-7.22,341.63,2.52,nan
2.89,2.84,-7.29,1990.60,2.51,nan
2.93,2.83,-7.31,2676.55,2.45,nan
2.97,2.84,-7.27,2065.92,2.55,nan
3.01,2.85,-7.19,1328.86,2.52,nan
3.06,2.86,-6.93,852.73,2.46,nan
3.10,2.87,-6.69,546.07,2.52,nan
3.15,2.89,-6.19,355.08,2.47,nan
3.19,2.91,-5.78,228.65,2.50,nan
3.24,2.93,-5.06,161.40,2.50,nan
3.28,2.95,-4.51,118.36,2.50,nan
3.33,2.97,-3.62,80.70,2.49,nan
3.37,2.98,-2.97,56.49,2.52,nan
3.41,3.00,-1.94,48.42,2.48,nan
3.45,3.02,-1.22,45.73,2.54,nan
3.48,3.04,-0.12,29.59,2.44,nan
3.51,3.06,0.58,29.59,2.51,nan
3.54,3.08,1.58,32.28,2.50,nan
3.57,3.10,2.49,24.21,2.50,nan
3.59,3.12,3.02,24.21,2.52,nan
3.61,3.14,3.53,29.59,2.47,nan
3.62,3.16,4.17,21.52,2.50,nan
3.63,3.17,4.56,18.83,2.53,nan
3.64,3.20,5.06,29.59,2.47,nan
3.64,3.21,5.35,21.52,2.52,nan
3.64,3.23,5.71,16.14,2.48,nan
3.63,3.25,5.92,26.90,2.50,nan
3.62,3.27,6.19,24.21,2.53,nan
3.61,3.29,6.35,16.14,2.48,nan
3.59,3.31,6.55,24.21,2.51,nan
3.57,3.33,6.67,26.90,2.53,nan
3.54,3.35,6.83,13.45,2.43,nan
3.51,3.37,6.91,24.21,2.53,nan
3.48,3.39,7.03,29.59,2.50,nan
3.44,3.41,7.10,16.14,2.50,nan
3.40,3.43,7.17,-1151.32,2.51,nan
3.36,3.44,7.22,-2660.41,2.52,nan
3.32,3.44,7.22,-2383.34,2.50,nan
3.28,3.43,7.17,-1643.59,2.50,nan
3.23,3.42,6.98,-1059.86,2.48,nan
3.19,3.40,6.64,-629.46,2.50,nan
3.14,3.39,6.33,-446.54,2.52,nan
3.09,3.37,5.97,-298.59,2.50,nan
3.05,3.35,5.30,-212.51,2.49,nan
3.00,3.34,4.80,-153.33,2.51,nan
2.96,3.32,3.96,-102.22,2.47,nan
2.92,3.30,3.33,-80.70,2.53,nan
2.87,3.28,2.35,-75.32,2.47,nan
2.84,3.26,1.63,-59.18,2.53,nan
2.80,3.24,0.55,-45.73,2.50,nan
2.77,3.22,-0.14,-48.42,2.57,nan
2.74,3.20,-1.18,-48.42,2.42,nan
2.71,3.18,-1.82,-37.66,2.51,nan
2.69,3.16,-2.69,-40.35,2.50,nan
2.67,3.15,-3.21,-45.73,2.50,nan
2.66,3.13,-3.88,-32.28,2.47,nan
2.65,3.11,-4.29,-34.97,2.56,nan
2.64,3.09,-4.84,-43.04,2.44,nan
2.64,3.07,-5.13,-32.28,2.53,nan
2.64,3.05,-5.54,-32.28,2.48,nan
2.65,3.03,-5.78,-43.04,2.51,nan
2.67,3.01,-6.07,-34.97,2.51,nan
2.68,2.99,-6.26,-32.28,2.47,nan
2.70,2.97,-6.47,-40.35,2.49,nan
2.73,2.95,-6.59,-40.35,2.51,nan
2.76,2.93,-6.79,-29.59,2.50,nan
2.79,2.91,-6.88,-40.35,2.52,nan
2.82,2.89,-7.00,-40.35,2.47,nan
2.86,2.87,-7.07,18.83,2.52,nan
2.90,2.86,-7.17,1861.48,2.50,nan
2.94,2.85,-7.22,2765.32,2.50,nan
2.99,2.85,-7.22,2178.90,2.48,nan
3.03,2.86,-7.15,1414.94,2.52,nan
3.08,2.87,-6.93,906.53,2.58,nan
3.13,2.89,-6.69,586.42,2.40,nan
3.17,2.91,-6.21,384.67,2.53,nan
3.22,2.92,-5.83,247.48,2.52,nan
3.27,2.94,-5.13,164.09,2.47,nan
3.31,2.96,-4.60,118.36,2.52,nan
3.36,2.98,-3.72,91.46,2.45,nan
3.40,3.00,-3.09,59.18,2.53,nan
3.44,3.02,-2.06,48.42,2.50,nan
3.48,3.03,-1.34,48.42,2.53,nan
3.51,3.05,-0.24,34.97,2.48,nan
3.54,3.07,0.46,24.21,2.47,nan
3.57,3.09,1.46,29.59,2.52,nan
3.59,3.11,2.09,29.59,2.50,nan
3.61,3.13,2.93,18.83,2.47,nan
3.62,3.15,3.43,24.21,2.53,nan
3.63,3.17,4.10,29.59,2.48,nan
3.64,3.19,4.48,16.14,2.52,nan
3.64,3.21,4.99,21.52,2.48,nan
3.64,3.22,5.28,26.90,2.52,nan
3.63,3.24,5.66,18.83,2.50,nan
3.62,3.26,5.88,21.52,2.48,nan
3.60,3.28,6.16,26.90,2.50,nan
3.58,3.30,6.33,21.52,2.53,nan
3.55,3.32,6.55,21.52,2.49,nan
3.52,3.34,6.67,26.90,2.50,nan
3.49,3.37,6.81,16.14,2.54,nan
3.41,3.38,6.91,16.14,2.45,nan
3.41,3.40,7.03,-1597.86,2.50,nan
3.37,3.41,7.07,-1102.90,2.50,nan
3.33,3.42,7.10,-2353.75,2.50,nan
3.28,3.41,7.07,-2033.64,2.54,nan
3.24,3.40,6.93,-1339.62,2.48,nan
3.19,3.39,6.76,-868.87,2.54,nan
3.14,3.38,6.38,-567.59,2.45,nan
3.09,3.36,6.07,-371.22,2.50,nan
3.04,3.34,5.44,-255.55,2.50,nan
3.00,3.32,4.96,-188.30,2.53,nan
2.95,3.30,4.17,-115.67,2.60,nan
2.86,3.29,3.57,-91.46,2.37,nan
2.86,3.26,2.61,-80.70,2.51,nan
2.83,3.25,1.92,-69.94,2.49,nan
2.79,3.23,0.86,-48.42,2.50,nan
2.76,3.21,0.17,-45.73,2.55,nan
2.73,3.19,-0.86,-53.80,2.44,nan
2.70,3.17,-1.51,-37.66,2.50,nan
2.68,3.15,-2.42,-34.97,2.49,nan
2.66,3.13,-2.95,-45.73,2.55,nan
2.65,3.11,-3.67,-40.35,2.48,nan
2.64,3.10,-4.10,-32.28,2.47,nan
2.64,3.08,-4.68,-40.35,2.50,nan
