setpoint[rad],position[rad],velocity[rad/s],acceleration[rad/s^2],current[mA],delta_t [ms]
2.66,2.87,-7.15,nan,-34.97,2.46
2.66,2.85,-7.19,nan,-45.73,2.51
2.66,2.83,-7.27,nan,-43.04,2.48
2.66,2.81,-7.31,nan,-32.28,2.56
2.66,2.79,-7.39,nan,-40.35,2.46
2.66,2.77,-7.41,nan,-45.73,2.48
2.66,2.76,-7.46,nan,-32.28,2.50
2.66,2.74,-7.48,nan,-37.66,2.53
2.66,2.72,-7.53,nan,-45.73,2.47
2.66,2.69,-7.55,nan,279.76,2.54
3.08,2.68,-7.55,nan,769.34,2.48
3.08,2.67,-7.58,nan,2859.47,2.50
3.08,2.67,-7.53,nan,2464.04,2.48
3.08,2.68,-7.46,nan,1608.62,2.53
3.08,2.69,-7.22,nan,1006.06,2.49
3.08,2.70,-6.98,nan,632.15,2.48
3.08,2.72,-6.52,nan,408.88,2.53
3.08,2.74,-6.12,nan,271.69,2.50
3.08,2.75,-5.42,nan,188.30,2.51
3.08,2.77,-4.89,nan,126.43,2.47
3.08,2.79,-4.00,nan,86.08,2.59
3.08,2.81,-3.38,nan,72.63,2.41
3.08,2.83,-2.35,nan,59.18,2.50
3.08,2.85,-1.63,nan,40.35,2.49
3.08,2.87,-0.53,nan,37.66,2.51
3.08,2.89,0.53,nan,32.28,2.54
3.08,2.91,1.22,nan,29.59,2.44
3.08,2.93,1.89,nan,24.21,2.52
3.08,2.95,2.76,nan,32.28,2.49
3.08,2.97,3.29,nan,29.59,2.49
3.08,2.98,3.98,nan,21.52,2.50
3.58,3.01,4.39,nan,26.90,2.52
3.58,3.02,4.92,nan,29.59,2.48
3.58,3.04,5.23,nan,18.83,2.50
3.58,3.06,5.64,nan,26.90,2.50
3.58,3.08,5.85,nan,32.28,2.50
3.58,3.10,6.16,nan,18.83,2.50
3.58,3.12,6.33,nan,24.21,2.50
3.58,3.14,6.55,nan,32.28,2.54
3.58,3.16,6.67,nan,21.52,2.47
3.58,3.18,6.83,nan,21.52,2.51
3.58,3.20,6.91,nan,29.59,2.51
3.58,3.21,7.03,nan,21.52,2.47
3.58,3.23,7.10,nan,18.83,2.53
3.58,3.25,7.17,nan,29.59,2.46
3.58,3.27,7.22,nan,24.21,2.52
3.58,3.29,7.29,nan,18.83,2.48
3.58,3.31,7.31,nan,24.21,2.51
3.58,3.33,7.36,nan,29.59,2.52
3.58,3.35,7.39,nan,18.83,2.47
3.58,3.37,7.41,nan,26.90,2.50
3.52,3.39,7.43,nan,32.28,2.50
3.52,3.41,7.46,nan,18.83,2.50
3.52,3.43,7.48,nan,32.28,2.54
3.52,3.45,7.51,nan,32.28,2.46
3.52,3.47,7.51,nan,21.52,2.51
3.52,3.49,7.53,nan,-209.82,2.50
3.52,3.50,7.53,nan,-761.27,2.51
3.52,3.52,7.53,nan,-1108.28,2.47
3.52,3.53,7.51,nan,-1191.67,2.52
3.52,3.53,7.43,nan,-981.85,2.51
3.52,3.53,7.34,nan,-753.20,2.49
3.52,3.53,7.15,nan,-508.41,2.50
3.52,3.53,6.98,nan,-295.90,2.50
3.52,3.53,6.64,nan,-53.80,2.50
3.52,3.53,6.21,nan,64.56,2.50
3.52,3.52,5.90,nan,147.95,2.49
3.52,3.52,5.56,nan,158.71,2.49
3.52,3.52,5.04,nan,112.98,2.50
3.52,3.52,4.46,nan,104.91,2.52
2.97,3.52,4.05,nan,72.63,2.49
2.97,3.52,3.45,nan,-1667.80,2.52
2.97,3.51,3.07,nan,-1447.22,2.47
2.97,3.50,2.69,nan,-960.33,2.50
2.97,3.49,2.09,nan,-621.39,2.53
2.97,3.47,1.70,nan,-411.57,2.48
2.97,3.45,1.10,nan,-274.38,2.49
2.97,3.43,0.72,nan,-182.92,2.51
2.97,3.42,0.14,nan,-134.50,2.49
2.97,3.40,-0.24,nan,-110.29,2.52
2.97,3.38,-0.82,nan,-80.70,2.48
2.97,3.36,-1.22,nan,-61.87,2.49
2.97,3.34,-1.82,nan,-64.56,2.50
2.97,3.32,-2.45,nan,-45.73,2.53
2.97,3.30,-2.88,nan,-43.04,2.46
2.97,3.28,-3.29,nan,-48.42,2.50
2.97,3.26,-3.88,nan,-45.73,2.54
2.97,3.24,-4.24,nan,-34.97,2.48
2.97,3.22,-4.75,nan,-37.66,2.51
2.97,3.20,-5.06,nan,-48.42,2.51
2.97,3.19,-5.44,nan,-34.97,2.48
2.64,3.17,-5.68,nan,-37.66,2.49
2.64,3.15,-6.00,nan,-48.42,2.51
2.64,3.12,-6.26,nan,-32.28,2.51
2.64,3.11,-6.40,nan,-32.28,2.49
2.64,3.09,-6.55,nan,-43.04,2.49
2.64,3.07,-6.71,nan,-40.35,2.54
2.64,3.05,-6.81,nan,-34.97,2.50
2.64,3.03,-6.95,nan,-43.04,2.46
2.64,3.01,-7.03,nan,-43.04,2.53
2.64,2.99,-7.12,nan,-32.28,2.49
2.64,2.97,-7.17,nan,-43.04,2.51
2.64,2.95,-7.27,nan,-43.04,2.51
2.64,2.93,-7.31,nan,-34.97,2.52
2.64,2.92,-7.36,nan,-40.35,2.44
2.64,2.89,-7.41,nan,-45.73,2.52
2.64,2.87,-7.43,nan,-32.28,2.50
2.64,2.86,-7.46,nan,-37.66,2.49
2.64,2.84,-7.51,nan,-45.73,2.48
2.64,2.82,-7.51,nan,-32.28,2.52
2.64,2.80,-7.55,nan,-34.97,2.50
2.97,2.78,-7.55,nan,-43.04,2.54
2.97,2.76,-7.58,nan,3198.41,2.54
2.97,2.76,-7.58,nan,2792.22,2.42
2.97,2.76,-7.48,nan,1839.96,2.50
2.97,2.77,-7.36,nan,1143.25,2.50
2.97,2.79,-7.05,nan,723.61,2.50
2.97,2.81,-6.76,nan,459.99,2.47
2.97,2.82,-6.21,nan,301.28,2.52
2.97,2.84,-5.76,nan,207.13,2.50
2.97,2.86,-5.01,nan,145.26,2.48
2.97,2.88,-4.44,nan,96.84,2.52
2.97,2.89,-3.50,nan,69.94,2.49
2.97,2.92,-2.83,nan,59.18,2.50
2.97,2.93,-1.77,nan,-293.21,2.50
2.97,2.95,-1.03,nan,-876.94,2.49
2.97,2.96,0.05,nan,-1124.42,2.54
2.97,2.97,0.72,nan,-1124.42,2.51
2.97,2.98,1.63,nan,-973.78,2.47
2.97,2.98,2.13,nan,-699.40,2.48
2.97,2.98,2.73,nan,-427.71,2.49
3.53,2.97,3.02,nan,-223.27,2.53
3.53,2.97,3.31,nan,1654.35,2.53
3.53,2.98,3.41,nan,1554.82,2.44
3.53,2.99,3.45,nan,1041.03,2.50
3.53,3.01,3.45,nan,667.12,2.55
3.53,3.02,3.43,nan,433.09,2.47
3.53,3.04,3.41,nan,277.07,2.49
3.53,3.06,3.38,nan,182.92,2.49
3.53,3.08,3.36,nan,131.81,2.50
3.53,3.09,3.36,nan,102.22,2.50
3.53,3.12,3.48,nan,64.56,2.52
3.53,3.13,3.53,nan,53.80,2.52
3.53,3.15,3.67,nan,51.11,2.51
3.53,3.17,3.93,nan,37.66,2.46
3.53,3.19,4.17,nan,32.28,2.49
3.53,3.21,4.56,nan,34.97,2.50
3.53,3.23,4.82,nan,34.97,2.50
3.53,3.25,5.20,nan,21.52,2.50
3.53,3.27,5.44,nan,29.59,2.50
3.53,3.28,5.76,nan,34.97,2.50
3.57,3.30,5.95,nan,21.52,2.50
3.57,3.32,6.21,nan,26.90,2.50
3.57,3.34,6.35,nan,32.28,2.50
3.57,3.36,6.55,nan,21.52,2.54
3.57,3.38,6.67,nan,26.90,2.51
3.57,3.40,6.81,nan,32.28,2.47
3.57,3.42,6.91,nan,24.21,2.51
3.57,3.44,7.03,nan,24.21,2.49
3.57,3.46,7.07,nan,32.28,2.49
3.57,3.48,7.17,nan,26.90,2.51
3.57,3.50,7.22,nan,21.52,2.50
3.57,3.52,7.27,nan,29.59,2.48
3.57,3.54,7.31,nan,-363.15,2.53
3.57,3.57,7.36,nan,-1140.56,5.62
3.57,3.57,7.36,nan,-1183.60,1.13
3.57,3.57,7.36,nan,-1154.01,1.24
3.57,3.58,7.31,nan,-922.67,2.00
3.57,3.58,7.17,nan,-734.37,2.50
3.57,3.58,7.03,nan,-438.47,2.51
3.03,3.58,6.76,nan,-180.23,2.51
3.03,3.57,6.52,nan,-1371.90,2.51
3.03,3.56,6.12,nan,-1240.09,2.47
3.03,3.55,5.78,nan,-828.52,2.48
3.03,3.53,5.18,nan,-538.00,2.50
3.03,3.52,4.70,nan,-357.77,2.49
3.03,3.50,3.93,nan,-247.48,2.52
3.03,3.48,3.38,nan,-169.47,2.49
3.03,3.46,2.47,nan,-118.36,2.51
3.03,3.45,1.85,nan,-96.84,2.50
3.03,3.43,0.91,nan,-80.70,2.53
3.03,3.41,0.29,nan,-56.49,2.50
3.03,3.39,-0.60,nan,-51.11,2.47
3.03,3.37,-1.20,nan,-56.49,2.52
3.03,3.35,-2.04,nan,-43.04,2.48
3.03,3.33,-2.57,nan,-40.35,2.52
3.03,3.31,-3.31,nan,-48.42,2.49
3.03,3.28,-3.96,nan,-32.28,2.56
3.03,3.27,-4.34,nan,-34.97,2.44
3.03,3.25,-4.70,nan,-45.73,2.49
3.03,3.23,-5.16,nan,-40.35,2.50
2.64,3.21,-5.44,nan,-32.28,2.51
2.64,3.19,-5.78,nan,-43.04,2.50
2.64,3.17,-6.00,nan,-43.04,2.48
2.64,3.16,-6.24,nan,-32.28,2.51
2.64,3.13,-6.40,nan,-37.66,2.50
2.64,3.12,-6.59,nan,-43.04,2.52
2.64,3.10,-6.71,nan,-32.28,2.50
2.64,3.08,-6.86,nan,-37.66,2.47
2.64,3.06,-6.95,nan,-45.73,2.55
2.64,3.04,-7.05,nan,-32.28,2.46
2.64,3.02,-7.12,nan,-34.97,2.50
2.64,3.00,-7.19,nan,-45.73,2.52
2.64,2.98,-7.24,nan,-34.97,2.48
2.64,2.96,-7.31,nan,-32.28,2.50
2.64,2.94,-7.34,nan,-43.04,2.49
2.64,2.92,-7.41,nan,-37.66,2.53
2.64,2.90,-7.43,nan,-32.28,2.48
2.64,2.88,-7.46,nan,-45.73,2.54
2.64,2.86,-7.48,nan,-40.35,2.50
2.96,2.84,-7.53,nan,-32.28,2.46
2.96,2.83,-7.53,nan,2980.52,2.50
2.96,2.83,-7.53,nan,2778.77,2.50
2.96,2.83,-7.48,nan,1837.27,2.50
2.96,2.84,-7.29,nan,1172.84,2.49
2.96,2.85,-7.10,nan,742.44,2.53
2.96,2.87,-6.67,nan,481.51,2.47
2.96,2.89,-6.31,nan,317.42,2.50
2.96,2.91,-5.64,nan,207.13,2.52
2.96,2.92,-5.13,nan,-147.95,2.48
2.96,2.94,-4.29,nan,-728.99,2.50
2.96,2.95,-3.67,nan,-1070.62,2.51
2.96,2.96,-2.71,nan,-1100.21,2.53
2.96,2.97,-2.06,nan,-1003.37,2.48
2.96,2.97,-1.10,nan,-731.68,2.52
2.96,2.97,-0.22,nan,-400.81,2.62
2.96,2.97,0.26,nan,-185.61,2.42
2.96,2.96,0.72,nan,-53.80,2.44
2.96,2.96,1.22,nan,67.25,2.49
2.96,2.96,1.53,nan,115.67,2.50
3.53,2.96,1.65,nan,153.33,2.51
3.53,2.96,1.73,nan,1611.31,2.49
3.53,2.97,1.70,nan,1336.93,2.89
3.53,2.98,1.68,nan,957.64,2.12
3.53,3.00,1.58,nan,613.32,2.50
3.53,3.01,1.53,nan,395.43,2.50
3.53,3.03,1.53,nan,252.86,2.55
3.53,3.05,1.56,nan,177.54,2.42
3.53,3.06,1.68,nan,131.81,2.55
3.53,3.08,1.82,nan,88.77,2.46
3.53,3.10,2.09,nan,61.87,2.50
3.53,3.12,2.33,nan,53.80,2.50
3.53,3.14,2.73,nan,48.42,2.49
3.53,3.16,3.02,nan,32.28,2.53
3.53,3.18,3.53,nan,32.28,2.49
3.53,3.20,3.86,nan,37.66,2.57
3.53,3.22,4.39,nan,26.90,2.41
3.53,3.23,4.70,nan,26.90,2.50
3.53,3.26,5.13,nan,32.28,2.50
3.53,3.27,5.37,nan,24.21,2.50
3.53,3.29,5.73,nan,21.52,2.53
3.55,3.31,5.92,nan,32.28,2.50
3.55,3.33,6.19,nan,24.21,2.47
3.55,3.35,6.35,nan,21.52,2.56
3.55,3.37,6.55,nan,29.59,2.46
3.55,3.39,6.67,nan,26.90,2.58
3.55,3.41,6.81,nan,16.14,2.43
3.55,3.43,6.91,nan,24.21,2.48
3.55,3.45,7.03,nan,32.28,2.50
3.55,3.47,7.07,nan,18.83,2.55
3.55,3.49,7.17,nan,24.21,2.46
3.55,3.51,7.22,nan,-80.70,2.50
3.55,3.53,7.29,nan,-656.36,2.50
3.55,3.54,7.31,nan,-1032.96,2.51
3.55,3.55,7.31,nan,-1154.01,2.54
3.55,3.55,7.31,nan,-1086.76,2.49
3.55,3.56,7.22,nan,-841.97,2.46
3.55,3.56,7.10,nan,-583.73,2.51
3.55,3.56,6.88,nan,-322.80,2.52
3.55,3.55,6.67,nan,-83.39,2.47
3.55,3.55,6.31,nan,13.45,2.50
2.97,3.55,6.02,nan,115.67,2.53
2.97,3.55,5.54,nan,-1369.21,2.46
2.97,3.54,5.18,nan,-1288.51,2.51
2.97,3.53,4.56,nan,-866.18,2.50
2.97,3.51,4.12,nan,-556.83,2.51
2.97,3.50,3.38,nan,-363.15,2.49
2.97,3.48,2.85,nan,-244.79,2.50
2.97,3.46,2.01,nan,-180.23,2.50
2.97,3.44,1.46,nan,-131.81,2.53
2.97,3.42,0.65,nan,-94.15,2.46
2.97,3.40,0.10,nan,-75.32,2.51
2.97,3.38,-0.67,nan,-69.94,2.49
2.97,3.36,-1.18,nan,-53.80,2.50
2.97,3.34,-1.92,nan,-45.73,2.49
2.97,3.32,-2.40,nan,-51.11,2.53
2.97,3.31,-3.12,nan,-45.73,2.47
2.97,3.29,-3.55,nan,-32.28,2.50
2.97,3.27,-4.15,nan,-43.04,2.50
2.97,3.25,-4.51,nan,-43.04,2.50
2.97,3.23,-4.99,nan,-34.97,2.50
2.64,3.21,-5.28,nan,-40.35,2.51
2.64,3.19,-5.66,nan,-43.04,2.50
2.64,3.17,-5.85,nan,-32.28,2.52
2.64,3.15,-6.14,nan,-34.97,2.48
2.64,3.13,-6.31,nan,-48.42,2.53
2.64,3.11,-6.52,nan,-32.28,2.46
2.64,3.09,-6.64,nan,-34.97,2.51
2.64,3.07,-6.79,nan,-45.73,2.51
2.64,3.06,-6.88,nan,-34.97,2.49
2.64,3.04,-7.00,nan,-34.97,2.52
2.64,3.02,-7.07,nan,-43.04,2.47
2.64,3.00,-7.17,nan,-40.35,2.56
2.64,2.98,-7.22,nan,-32.28,2.45
2.64,2.96,-7.29,nan,-43.04,2.50
2.64,2.94,-7.34,nan,-40.35,2.49
2.64,2.92,-7.39,nan,-34.97,2.49
2.64,2.90,-7.41,nan,-43.04,2.53
2.64,2.88,-7.46,nan,-43.04,2.48
2.64,2.86,-7.48,nan,-34.97,2.53
2.64,2.84,-7.51,nan,-37.66,2.47
3.05,2.82,-7.53,nan,-48.42,2.53
3.05,2.81,-7.55,nan,2985.90,2.48
3.05,2.80,-7.53,nan,2776.08,2.52
3.05,2.81,-7.46,nan,1813.06,2.48
3.05,2.82,-7.34,nan,1143.25,2.50
3.05,2.83,-7.03,nan,728.99,2.58
3.05,2.85,-6.57,nan,425.02,2.46
3.05,2.87,-6.19,nan,301.28,2.45
3.05,2.88,-5.76,nan,204.44,2.50
3.05,2.90,-4.99,nan,147.95,2.50
3.05,2.92,-4.41,nan,99.53,2.50
3.05,2.94,-3.48,nan,64.56,2.50
3.05,2.96,-2.83,nan,56.49,2.57
3.05,2.98,-1.77,nan,53.80,2.47
3.05,3.00,-1.03,nan,34.97,2.47
3.05,3.02,0.07,nan,-158.71,2.47
3.05,3.03,0.79,nan,-745.13,2.50
3.05,3.05,1.77,nan,-1086.76,2.53
3.05,3.06,2.35,nan,-1167.46,2.50
3.05,3.06,3.09,nan,-1032.96,2.48
3.60,3.06,3.48,nan,-769.34,2.50
3.60,3.07,3.91,nan,1307.34,2.50
3.60,3.07,4.10,nan,1371.90,2.49
3.60,3.09,4.32,nan,906.53,2.49
3.60,3.10,4.39,nan,583.73,2.51
3.60,3.12,4.48,nan,373.91,2.50
3.60,3.13,4.53,nan,252.86,2.49
3.60,3.15,4.56,nan,177.54,2.50
3.60,3.17,4.58,nan,118.36,2.52
3.60,3.19,4.58,nan,80.70,2.48
3.60,3.21,4.60,nan,67.25,2.50
3.60,3.23,4.65,nan,53.80,2.51
3.60,3.25,4.72,nan,34.97,2.50
3.60,3.26,4.87,nan,37.66,2.50
3.60,3.28,5.01,nan,40.35,2.50
3.60,3.30,5.28,nan,26.90,2.50
3.60,3.32,5.47,nan,26.90,2.51
3.60,3.34,5.73,nan,32.28,2.51
3.60,3.36,5.92,nan,24.21,2.51
3.60,3.38,6.16,nan,21.52,2.46
3.45,3.40,6.31,nan,32.28,2.53
3.45,3.42,6.50,nan,-1595.17,2.47
3.45,3.43,6.62,nan,-594.49,2.50
3.45,3.44,6.71,nan,-602.56,2.50
3.45,3.45,6.76,nan,-694.02,2.53
3.45,3.45,6.74,nan,-723.61,2.47
3.45,3.46,6.69,nan,-605.25,2.50
3.45,3.46,6.52,nan,-416.95,2.51
3.45,3.46,6.38,nan,-263.62,2.49
3.45,3.45,6.09,nan,-137.19,2.53
3.45,3.45,5.85,nan,2.69,2.53
3.45,3.45,5.42,nan,59.18,2.44
3.45,3.45,5.11,nan,88.77,2.50
3.45,3.45,4.60,nan,88.77,2.51
3.45,3.45,4.24,nan,48.42,2.60
3.45,3.45,3.72,nan,51.11,2.39
3.45,3.45,3.36,nan,16.14,2.53
3.45,3.45,2.85,nan,10.76,2.48
3.45,3.45,2.54,nan,2.69,2.52
3.45,3.45,2.09,nan,-8.07,2.51
2.83,3.45,1.85,nan,-2.69,2.46
2.83,3.45,1.49,nan,-1533.30,2.52
2.83,3.44,1.29,nan,-1436.46,2.53
2.83,3.43,1.01,nan,-965.71,2.46
2.83,3.41,0.82,nan,-626.77,2.55
2.83,3.40,0.48,nan,-416.95,2.44
2.83,3.38,0.24,nan,-274.38,2.50
2.83,3.36,-0.12,nan,-182.92,2.50
2.83,3.34,-0.41,nan,-137.19,2.53
2.83,3.32,-0.86,nan,-112.98,2.47
2.83,3.31,-1.18,nan,-78.01,2.55
2.83,3.28,-1.70,nan,-61.87,2.45
2.83,3.27,-2.06,nan,-61.87,2.50
2.83,3.25,-2.64,nan,-53.80,2.51
2.83,3.23,-3.02,nan,-40.35,2.51
2.83,3.21,-3.60,nan,-48.42,2.49
2.83,3.19,-3.98,nan,-48.42,2.50
2.83,3.17,-4.51,nan,-34.97,2.49
2.83,3.15,-4.82,nan,-40.35,2.50
2.83,3.13,-5.25,nan,-48.42,2.50
2.69,3.11,-5.49,nan,-34.97,2.53
2.69,3.09,-5.83,nan,-37.66,2.46
2.69,3.07,-6.04,nan,-45.73,2.50
2.69,3.06,-6.28,nan,-37.66,2.50
2.69,3.04,-6.45,nan,-34.97,2.50
2.69,3.02,-6.64,nan,-43.04,2.50
2.69,3.00,-6.74,nan,-43.04,2.52
2.69,2.98,-6.88,nan,-32.28,2.50
2.69,2.96,-6.98,nan,-43.04,2.53
2.69,2.94,-7.07,nan,-37.66,2.44
2.69,2.92,-7.15,nan,-34.97,2.55
2.69,2.90,-7.22,nan,-43.04,2.49
2.69,2.88,-7.27,nan,-43.04,2.50
2.69,2.86,-7.34,nan,-29.59,2.49
2.69,2.84,-7.39,nan,-32.28,2.53
2.69,2.82,-7.43,nan,-45.73,2.47
2.69,2.80,-7.46,nan,-29.59,2.53
2.69,2.78,-7.48,nan,-32.28,2.47
2.69,2.76,-7.51,nan,-48.42,2.51
2.69,2.74,-7.53,nan,-40.35,2.50
3.26,2.72,-7.55,nan,387.36,2.50
3.26,2.71,-7.58,nan,2964.38,2.51
3.26,2.71,-7.55,nan,2681.93,2.52
3.26,2.71,-7.46,nan,1735.05,2.49
3.26,2.72,-7.34,nan,1116.35,2.48
3.26,2.74,-7.00,nan,712.85,2.50
3.26,2.76,-6.71,nan,462.68,2.53
3.26,2.77,-6.14,nan,293.21,2.46
3.26,2.79,-5.68,nan,190.99,2.53
3.26,2.81,-4.92,nan,134.50,2.47
3.26,2.83,-4.34,nan,104.91,2.51
3.26,2.85,-3.41,nan,72.63,2.50
3.26,2.87,-2.73,nan,51.11,2.49
3.26,2.88,-1.65,nan,51.11,2.51
3.26,2.91,-0.91,nan,37.66,2.50
3.26,2.93,0.17,nan,29.59,2.53
3.26,2.94,0.89,nan,32.28,2.47
3.26,2.96,1.89,nan,37.66,2.52
3.26,2.98,2.49,nan,21.52,2.47
3.26,3.00,3.29,nan,24.21,2.50
3.64,3.02,3.76,nan,34.97,2.53
3.64,3.04,4.39,nan,24.21,2.48
3.64,3.06,4.75,nan,24.21,2.52
3.64,3.08,5.23,nan,32.28,2.47
3.64,3.10,5.49,nan,24.21,2.50
3.64,3.12,5.85,nan,21.52,2.51
3.64,3.14,6.04,nan,32.28,2.51
3.64,3.15,6.31,nan,24.21,2.50
3.64,3.17,6.47,nan,18.83,2.56
3.64,3.19,6.67,nan,29.59,2.42
3.64,3.22,6.81,nan,16.14,2.54
3.64,3.23,6.91,nan,16.14,2.47
3.64,3.25,6.98,nan,24.21,2.52
3.64,3.27,7.10,nan,32.28,2.47
3.64,3.29,7.15,nan,18.83,2.52
3.64,3.31,7.22,nan,24.21,2.48
3.64,3.33,7.27,nan,32.28,2.50
3.64,3.35,7.31,nan,21.52,2.50
3.64,3.37,7.36,nan,26.90,2.50
3.64,3.39,7.39,nan,32.28,2.50
3.22,3.41,7.41,nan,24.21,2.49
3.22,3.42,7.43,nan,-2985.90,2.51
3.22,3.43,7.43,nan,-2843.33,2.52
3.22,3.42,7.36,nan,-1842.65,2.48
3.22,3.41,7.24,nan,-1188.98,2.52
3.22,3.40,6.95,nan,-772.03,2.46
3.22,3.38,6.67,nan,-500.34,2.54
3.22,3.37,6.14,nan,-328.18,2.46
3.22,3.35,5.68,nan,-215.20,2.51
3.22,3.33,4.94,nan,-158.71,2.49
3.22,3.31,4.39,nan,-123.74,2.56
3.22,3.29,3.48,nan,-86.08,2.50
3.22,3.27,2.81,nan,-67.25,2.44
3.22,3.25,1.77,nan,293.21,2.51
3.22,3.24,1.03,nan,831.21,2.50
3.22,3.22,-0.02,nan,1127.11,2.51
3.22,3.21,-0.72,nan,1172.84,2.50
3.22,3.21,-1.61,nan,960.33,2.47
3.22,3.21,-2.11,nan,691.33,2.49
3.22,3.21,-2.71,nan,484.20,2.50
2.67,3.21,-3.00,nan,209.82,2.53
2.67,3.21,-3.29,nan,-1675.87,2.52
2.67,3.20,-3.38,nan,-1587.10,2.48
2.67,3.19,-3.45,nan,-1062.55,2.47
2.67,3.18,-3.45,nan,-694.02,2.50
2.67,3.16,-3.43,nan,-457.30,2.50
2.67,3.14,-3.41,nan,-306.66,2.53
2.67,3.13,-3.38,nan,-201.75,2.48
2.67,3.11,-3.36,nan,-137.19,2.50
2.67,3.09,-3.38,nan,-115.67,2.64
2.67,3.07,-3.41,nan,-91.46,2.41
2.67,3.05,-3.55,nan,-67.25,2.45
2.67,3.03,-3.76,nan,-56.49,3.47
2.67,3.02,-3.96,nan,-59.18,1.53
2.67,3.00,-4.20,nan,-43.04,2.50
2.67,2.97,-4.58,nan,-43.04,2.49
2.67,2.96,-4.84,nan,-48.42,2.49
2.67,2.94,-5.23,nan,-37.66,2.50
2.67,2.92,-5.47,nan,-37.66,2.50
2.67,2.90,-5.80,nan,-45.73,2.50
2.89,2.88,-6.00,nan,-43.04,2.55
2.89,2.86,-6.26,nan,2948.24,2.44
2.89,2.86,-6.38,nan,2455.97,2.51
2.89,2.86,-6.50,nan,1393.42,2.52
2.89,2.87,-6.47,nan,621.39,2.51
2.89,2.88,-6.35,nan,110.29,2.46
2.89,2.88,-6.19,nan,-255.55,2.52
2.89,2.89,-5.83,nan,-435.78,2.48
2.89,2.89,-5.54,nan,-481.51,2.55
2.89,2.90,-5.04,nan,-422.33,2.45
2.89,2.90,-4.68,nan,-400.81,2.50
2.89,2.90,-4.08,nan,-269.00,2.50
2.89,2.90,-3.69,nan,-112.98,2.50
2.89,2.89,-3.07,nan,-51.11,2.51
2.89,2.89,-2.66,nan,21.52,2.52
2.89,2.89,-2.06,nan,80.70,2.47
2.89,2.89,-1.73,nan,51.11,2.56
2.89,2.89,-1.27,nan,24.21,2.44
2.89,2.89,-1.06,nan,10.76,2.49
2.89,2.89,-0.79,nan,0.00,2.50
3.53,2.89,-0.65,nan,0.00,2.56
3.53,2.89,-0.53,nan,1492.95,2.44
3.53,2.90,-0.46,nan,1401.49,2.52
3.53,2.92,-0.34,nan,928.05,2.47
3.53,2.93,-0.24,nan,602.56,2.50
3.53,2.95,-0.02,nan,395.43,2.50
3.53,2.97,0.12,nan,258.24,2.58
3.53,2.98,0.43,nan,164.09,2.42
3.53,3.00,0.67,nan,121.05,2.50
3.53,3.02,1.10,nan,94.15,2.50
3.53,3.04,1.39,nan,64.56,2.50
3.53,3.06,1.89,nan,45.73,2.49
3.53,3.08,2.23,nan,48.42,2.50
3.53,3.10,2.78,nan,40.35,2.50
3.53,3.11,3.17,nan,24.21,2.54
3.53,3.13,3.74,nan,32.28,2.46
3.53,3.15,4.10,nan,34.97,2.52
3.53,3.17,4.60,nan,21.52,2.48
3.53,3.19,4.92,nan,26.90,2.50
3.53,3.21,5.35,nan,32.28,2.50
3.52,3.23,5.59,nan,21.52,2.55
3.52,3.25,5.90,nan,24.21,2.48
3.52,3.27,6.09,nan,29.59,2.46
3.52,3.29,6.33,nan,24.21,2.50
3.52,3.31,6.47,nan,18.83,2.53
3.52,3.33,6.67,nan,29.59,2.46
3.52,3.35,6.76,nan,24.21,2.51
3.52,3.37,6.91,nan,18.83,2.49
3.52,3.39,6.98,nan,26.90,2.55
3.52,3.41,7.07,nan,26.90,2.45
3.52,3.43,7.15,nan,18.83,2.50
3.52,3.45,7.22,nan,24.21,2.50
3.52,3.46,7.27,nan,32.28,2.61
3.52,3.48,7.31,nan,-309.35,2.38
3.52,3.50,7.36,nan,-825.83,2.53
3.52,3.51,7.39,nan,-1151.32,2.47
3.52,3.52,7.36,nan,-1170.15,2.52
3.52,3.53,7.31,nan,-1003.37,2.48
3.52,3.53,7.24,nan,-728.99,2.52
3.52,3.53,7.05,nan,-441.16,2.48
2.87,3.53,6.86,nan,-223.27,2.50
2.87,3.52,6.52,nan,-1361.14,2.58
2.87,3.51,6.26,nan,-1248.16,2.43
2.87,3.50,5.76,nan,-839.28,2.49
2.87,3.48,5.37,nan,-548.76,2.52
2.87,3.47,4.68,nan,-357.77,2.49
2.87,3.45,4.17,nan,-239.41,2.52
2.87,3.43,3.33,nan,-169.47,2.47
2.87,3.41,2.73,nan,-134.50,2.52
2.87,3.39,1.80,nan,-96.84,2.48
2.87,3.37,1.15,nan,-69.94,2.50
2.87,3.35,0.22,nan,-67.25,2.50
2.87,3.34,-0.36,nan,-56.49,2.52
2.87,3.32,-1.25,nan,-43.04,2.48
2.87,3.30,-1.82,nan,-45.73,2.51
2.87,3.28,-2.61,nan,-53.80,2.50
2.87,3.26,-3.12,nan,-34.97,2.50
2.87,3.24,-3.81,nan,-37.66,2.50
2.87,3.22,-4.20,nan,-48.42,2.51
2.87,3.20,-4.75,nan,-34.97,2.49
2.69,3.18,-5.06,nan,-34.97,2.54
2.69,3.16,-5.47,nan,-45.73,2.44
2.69,3.14,-5.71,nan,-37.66,2.50
2.69,3.12,-6.02,nan,-34.97,2.53
2.69,3.10,-6.19,nan,-43.04,2.57
2.69,3.08,-6.43,nan,-40.35,2.40
2.69,3.07,-6.57,nan,-32.28,2.52
