setpoint[rad],position[rad],velocity[rad/s],current[mA],delta_t[ms],acceleration[rad/s^2]
2.96,3.21,-6.07,-37.66,2.48,nan
2.96,3.19,-6.31,-53.80,2.50,nan
2.96,3.17,-6.45,-40.35,2.48,nan
2.96,3.15,-6.62,-37.66,2.53,nan
2.96,3.13,-6.71,-51.11,2.47,nan
2.96,3.11,-6.86,-40.35,2.53,nan
2.96,3.09,-6.93,-37.66,2.49,nan
2.96,3.08,-7.05,-45.73,2.48,nan
2.96,3.06,-7.10,-43.04,2.50,nan
2.96,3.04,-7.17,-37.66,2.54,nan
2.96,3.02,-7.22,-45.73,2.47,nan
2.96,3.00,-7.29,118.36,2.51,nan
2.96,2.98,-7.31,712.85,2.46,nan
2.96,2.97,-7.36,1076.00,2.53,nan
2.96,2.96,-7.36,1178.22,2.49,nan
2.96,2.95,-7.31,1081.38,2.58,nan
2.96,2.95,-7.24,780.10,2.42,nan
2.96,2.95,-7.07,489.58,2.50,nan
2.96,2.95,-6.91,303.97,2.53,nan
2.96,2.95,-6.59,78.01,2.53,nan
2.96,2.95,-6.35,-29.59,2.41,nan
2.96,2.96,-5.92,-118.36,2.53,nan
2.96,2.96,-5.59,-156.02,2.46,nan
2.96,2.96,-5.06,-123.74,2.53,nan
2.96,2.96,-4.70,-123.74,2.46,nan
2.96,2.96,-4.12,-80.70,2.50,nan
2.96,2.96,-3.72,-45.73,2.52,nan
2.96,2.96,-3.14,-21.52,2.51,nan
2.96,2.96,-2.78,32.28,2.47,nan
2.96,2.96,-2.28,26.90,2.50,nan
2.96,2.96,-1.99,10.76,2.52,nan
2.96,2.96,-1.61,0.00,2.51,nan
2.96,2.96,-1.39,0.00,2.49,nan
2.96,2.96,-1.13,0.00,2.52,nan
2.96,2.96,-0.98,0.00,2.51,nan
2.96,2.96,-0.82,0.00,2.47,nan
2.96,2.96,-0.72,0.00,2.49,nan
2.96,2.96,-0.60,0.00,2.51,nan
2.96,2.96,-0.53,0.00,2.51,nan
2.96,2.96,-0.46,0.00,2.49,nan
2.96,2.96,-0.41,0.00,2.57,nan
2.96,2.96,-0.34,10.76,2.41,nan
2.96,2.96,-0.31,-2.69,2.51,nan
2.96,2.96,-0.24,-2.69,2.52,nan
2.96,2.96,-0.22,-2.69,2.46,nan
2.96,2.96,-0.17,-2.69,2.51,nan
2.96,2.96,-0.17,-2.69,2.50,nan
2.96,2.96,-0.12,-2.69,2.51,nan
2.96,2.96,-0.12,-2.69,2.57,nan
2.96,2.96,-0.10,-2.69,2.42,nan
2.96,2.96,-0.07,-2.69,2.50,nan
2.96,2.96,-0.07,-2.69,2.48,nan
2.96,2.96,-0.05,-2.69,2.50,nan
2.96,2.96,-0.05,-2.69,2.52,nan
2.96,2.96,-0.05,-2.69,2.48,nan
2.96,2.96,-0.02,-2.69,2.53,nan
2.96,2.96,-0.02,-2.69,2.49,nan
2.96,2.96,-0.02,2.69,2.48,nan
2.96,2.96,-0.02,-2.69,2.51,nan
2.96,2.96,0.00,-2.69,2.52,nan
2.96,2.96,0.00,-2.69,2.48,nan
2.96,2.96,0.00,-2.69,2.52,nan
3.51,2.96,0.00,-2.69,2.50,nan
3.51,2.96,0.00,1552.13,2.48,nan
3.51,2.97,0.00,1377.28,2.51,nan
3.51,2.98,0.05,911.91,2.48,nan
3.51,3.00,0.10,581.04,2.54,nan
3.51,3.01,0.26,376.60,2.50,nan
3.51,3.03,0.41,242.10,2.48,nan
3.51,3.04,0.70,169.47,2.53,nan
3.51,3.06,0.91,123.74,2.56,nan
3.51,3.08,1.27,86.08,2.43,nan
3.51,3.10,1.56,61.87,2.52,nan
3.51,3.12,2.01,56.49,2.46,nan
3.51,3.14,2.33,51.11,2.52,nan
3.51,3.16,2.85,32.28,2.48,nan
3.51,3.18,3.21,32.28,2.50,nan
3.51,3.20,3.76,37.66,2.53,nan
3.51,3.21,4.12,29.59,2.53,nan
3.51,3.23,4.63,24.21,2.46,nan
3.51,3.25,4.92,34.97,2.47,nan
3.51,3.27,5.32,26.90,2.50,nan
3.51,3.29,5.56,21.52,2.50,nan
3.51,3.31,5.88,29.59,2.54,nan
3.51,3.33,6.07,32.28,2.47,nan
3.51,3.35,6.31,18.83,2.50,nan
3.51,3.37,6.43,26.90,2.51,nan
3.51,3.39,6.62,32.28,2.53,nan
3.51,3.41,6.71,24.21,2.48,nan
3.51,3.43,6.86,24.21,2.48,nan
3.51,3.45,6.93,29.59,2.50,nan
3.51,3.47,7.03,-5.38,2.51,nan
3.51,3.48,7.10,-578.35,2.51,nan
3.51,3.50,7.17,-1008.75,2.47,nan
3.51,3.51,7.19,-1221.26,2.50,nan
3.51,3.52,7.19,-1097.52,2.50,nan
3.51,3.52,7.15,-852.73,2.58,nan
3.51,3.52,7.00,-656.36,2.43,nan
3.51,3.52,6.86,-341.63,2.57,nan
3.51,3.52,6.57,-118.36,2.43,nan
3.51,3.51,6.33,16.14,2.48,nan
3.51,3.51,5.92,142.57,2.53,nan
3.51,3.51,5.61,102.22,2.48,nan
3.51,3.51,5.11,131.81,2.47,nan
3.51,3.51,4.75,99.53,2.50,nan
3.51,3.51,4.17,96.84,2.50,nan
3.51,3.51,3.79,37.66,2.52,nan
3.51,3.51,3.21,40.35,2.47,nan
3.51,3.51,2.85,-29.59,2.50,nan
3.51,3.51,2.35,-32.28,2.53,nan
3.51,3.51,2.04,-21.52,2.49,nan
3.51,3.51,1.65,-10.76,2.47,nan
3.51,3.51,1.44,-8.07,2.50,nan
3.51,3.51,1.18,-2.69,2.53,nan
3.51,3.51,1.03,-13.45,2.50,nan
3.51,3.51,0.84,0.00,2.50,nan
3.51,3.51,0.74,0.00,2.48,nan
3.51,3.51,0.62,0.00,2.51,nan
3.51,3.51,0.55,0.00,2.52,nan
3.51,3.51,0.46,0.00,2.53,nan
3.51,3.51,0.41,0.00,2.44,nan
3.51,3.51,0.34,0.00,2.57,nan
3.51,3.51,0.31,0.00,2.51,nan
3.51,3.51,0.24,0.00,2.42,nan
3.51,3.51,0.22,0.00,2.51,nan
3.51,3.51,0.19,0.00,2.51,nan
3.51,3.51,0.17,0.00,2.60,nan
3.51,3.51,0.12,0.00,2.40,nan
3.51,3.51,0.12,0.00,2.54,nan
3.51,3.51,0.10,0.00,2.44,nan
3.51,3.51,0.07,-5.38,2.60,nan
3.51,3.51,0.07,0.00,2.44,nan
3.51,3.51,0.05,0.00,2.46,nan
3.51,3.51,0.05,0.00,2.51,nan
3.51,3.51,0.05,0.00,2.50,nan
3.51,3.51,0.02,0.00,2.51,nan
3.51,3.51,0.02,0.00,2.54,nan
3.51,3.51,0.02,0.00,2.44,nan
3.51,3.51,0.02,0.00,2.53,nan
3.51,3.51,0.00,0.00,2.48,nan
3.51,3.51,0.00,0.00,2.48,nan
3.51,3.51,0.00,0.00,2.52,nan
3.51,3.51,0.00,0.00,2.57,nan
3.51,3.51,0.00,0.00,2.43,nan
3.51,3.51,0.00,0.00,2.50,nan
3.51,3.51,0.00,0.00,2.50,nan
3.81,3.51,0.00,0.00,2.48,nan
3.81,3.51,0.00,1503.71,2.52,nan
3.81,3.52,0.00,1388.04,2.80,nan
3.81,3.53,0.05,836.59,2.71,nan
3.81,3.55,0.12,578.35,1.98,nan
3.81,3.56,0.29,379.29,2.50,nan
3.81,3.58,0.43,252.86,2.59,nan
3.81,3.60,0.70,169.47,2.39,nan
3.81,3.62,0.91,115.67,2.61,nan
3.81,3.64,1.29,88.77,2.42,nan
3.81,3.65,1.58,75.32,2.47,nan
3.81,3.67,2.04,48.42,2.52,nan
3.81,3.69,2.37,45.73,2.49,nan
3.81,3.71,2.90,45.73,2.51,nan
3.81,3.73,3.26,37.66,2.48,nan
3.81,3.75,3.81,26.90,2.52,nan
3.81,3.77,4.17,-204.44,2.57,nan
3.81,3.79,4.65,-793.55,2.41,nan
3.81,3.80,4.96,-1129.80,2.50,nan
3.81,3.81,5.32,-1148.63,2.52,nan
3.81,3.81,5.49,-992.61,2.53,nan
3.81,3.82,5.66,-731.68,2.47,nan
3.81,3.82,5.71,-508.41,2.49,nan
3.81,3.81,5.68,-255.55,2.49,nan
3.81,3.81,5.59,-64.56,2.52,nan
3.81,3.81,5.35,78.01,2.48,nan
3.81,3.81,5.16,137.19,2.50,nan
3.81,3.81,4.77,150.64,2.49,nan
3.81,3.81,4.48,104.91,2.56,nan
3.81,3.80,4.03,104.91,2.47,nan
3.81,3.80,3.69,83.39,2.49,nan
3.81,3.81,3.17,29.59,2.53,nan
3.81,3.81,2.83,10.76,2.48,nan
3.81,3.81,2.35,-29.59,2.49,nan
3.81,3.81,2.04,-26.90,2.48,nan
3.81,3.81,1.65,-16.14,2.52,nan
3.81,3.81,1.44,-8.07,2.48,nan
3.81,3.81,1.15,-2.69,2.52,nan
3.81,3.81,1.01,-2.69,2.57,nan
3.81,3.81,0.82,-2.69,2.41,nan
3.81,3.81,0.72,-2.69,2.56,nan
3.81,3.81,0.60,-2.69,2.45,nan
3.81,3.81,0.53,-2.69,2.49,nan
3.81,3.81,0.46,-2.69,2.53,nan
3.81,3.81,0.41,-2.69,2.49,nan
3.81,3.81,0.34,-2.69,2.50,nan
3.81,3.81,0.29,-2.69,2.51,nan
3.81,3.81,0.24,-2.69,2.52,nan
3.81,3.81,0.22,-2.69,2.48,nan
3.81,3.81,0.17,-2.69,2.48,nan
3.81,3.81,0.14,-2.69,2.49,nan
3.81,3.81,0.12,-2.69,2.53,nan
3.81,3.81,0.12,-2.69,2.52,nan
3.81,3.81,0.10,-2.69,2.47,nan
3.81,3.81,0.07,-2.69,2.54,nan
3.81,3.81,0.07,-2.69,2.46,nan
3.81,3.81,0.05,-2.69,2.50,nan
3.81,3.81,0.05,-16.14,2.50,nan
3.81,3.81,0.05,0.00,2.48,nan
3.81,3.81,0.02,0.00,2.52,nan
3.81,3.81,0.02,0.00,2.59,nan
3.81,3.81,0.02,0.00,2.44,nan
3.81,3.81,0.02,0.00,2.47,nan
3.81,3.81,0.00,0.00,2.50,nan
3.81,3.81,0.00,0.00,2.50,nan
3.81,3.81,0.00,0.00,2.50,nan
3.81,3.81,0.00,0.00,2.48,nan
3.81,3.81,0.00,0.00,2.52,nan
3.81,3.81,0.00,0.00,2.51,nan
3.81,3.81,0.00,0.00,2.50,nan
3.81,3.81,0.00,0.00,2.50,nan
3.81,3.81,0.00,0.00,2.47,nan
3.81,3.81,0.00,0.00,2.54,nan
3.81,3.81,0.00,0.00,2.50,nan
3.81,3.81,0.00,0.00,2.47,nan
3.81,3.81,0.00,0.00,2.52,nan
3.81,3.81,0.00,0.00,2.52,nan
3.81,3.81,0.00,0.00,2.48,nan
3.81,3.81,0.00,0.00,2.50,nan
3.81,3.81,0.00,0.00,2.50,nan
3.81,3.81,0.00,0.00,2.50,nan
3.81,3.81,0.00,0.00,2.50,nan
3.81,3.81,0.00,0.00,2.48,nan
3.81,3.81,0.00,0.00,2.50,nan
3.17,3.81,0.00,0.00,2.53,nan
3.17,3.80,0.00,-1501.02,2.50,nan
3.17,3.80,0.00,-1417.63,2.50,nan
3.17,3.78,-0.05,-938.81,2.47,nan
3.17,3.77,-0.12,-607.94,2.50,nan
3.17,3.75,-0.26,-400.81,2.53,nan
3.17,3.74,-0.41,-271.69,2.48,nan
3.17,3.72,-0.70,-180.23,2.51,nan
3.17,3.70,-0.91,-131.81,2.56,nan
3.17,3.68,-1.29,-107.60,2.43,nan
3.17,3.66,-1.56,-86.08,2.52,nan
3.17,3.64,-2.01,-64.56,2.49,nan
3.17,3.62,-2.35,-59.18,2.50,nan
3.17,3.60,-2.88,-59.18,2.50,nan
3.17,3.59,-3.24,-51.11,2.48,nan
3.17,3.56,-3.79,-45.73,2.50,nan
3.17,3.55,-4.15,-51.11,2.50,nan
3.17,3.53,-4.63,-45.73,2.50,nan
3.17,3.51,-4.94,-37.66,2.53,nan
3.17,3.49,-5.35,-45.73,2.50,nan
3.17,3.47,-5.59,-48.42,2.50,nan
3.17,3.45,-5.90,-40.35,2.47,nan
3.17,3.43,-6.09,-43.04,2.50,nan
3.17,3.41,-6.33,-51.11,2.52,nan
3.17,3.39,-6.47,-40.35,2.51,nan
3.17,3.37,-6.64,-40.35,2.47,nan
3.17,3.35,-6.76,-48.42,2.52,nan
3.17,3.33,-6.88,-45.73,2.48,nan
3.17,3.31,-6.95,-37.66,2.50,nan
3.17,3.29,-7.05,-48.42,2.50,nan
3.17,3.28,-7.12,-43.04,2.49,nan
3.17,3.26,-7.19,-34.97,2.52,nan
3.17,3.24,-7.22,-43.04,2.50,nan
3.17,3.22,-7.29,-45.73,2.48,nan
3.17,3.20,-7.31,371.22,2.52,nan
3.17,3.18,-7.34,898.46,2.50,nan
3.17,3.17,-7.36,1194.36,2.50,nan
3.17,3.16,-7.34,1129.80,2.50,nan
3.17,3.16,-7.29,952.26,2.50,nan
3.17,3.16,-7.15,737.06,2.50,nan
3.17,3.16,-7.00,443.85,2.51,nan
3.17,3.16,-6.74,161.40,2.49,nan
3.17,3.16,-6.50,-21.52,2.54,nan
3.17,3.16,-6.09,-83.39,2.45,nan
3.17,3.17,-5.78,-126.43,2.51,nan
3.17,3.17,-5.28,-153.33,2.48,nan
3.17,3.17,-4.92,-121.05,2.50,nan
3.17,3.17,-4.36,-88.77,2.52,nan
3.17,3.17,-3.96,-56.49,2.50,nan
3.17,3.17,-3.38,-32.28,2.50,nan
3.17,3.17,-3.02,5.38,2.50,nan
3.17,3.17,-2.49,16.14,2.46,nan
3.17,3.17,-2.18,8.07,2.53,nan
3.17,3.17,-1.77,0.00,2.48,nan
3.17,3.17,-1.53,0.00,2.49,nan
3.17,3.17,-1.25,0.00,2.50,nan
3.17,3.17,-1.08,0.00,2.53,nan
3.17,3.17,-0.89,0.00,2.47,nan
3.17,3.17,-0.77,0.00,2.51,nan
3.17,3.17,-0.65,0.00,2.51,nan
3.17,3.17,-0.58,0.00,2.48,nan
3.17,3.17,-0.48,0.00,2.52,nan
3.17,3.17,-0.43,0.00,2.47,nan
3.17,3.17,-0.36,0.00,2.53,nan
3.17,3.17,-0.31,0.00,2.50,nan
3.17,3.17,-0.26,0.00,2.48,nan
3.17,3.17,-0.24,0.00,2.52,nan
3.17,3.17,-0.19,0.00,2.56,nan
3.17,3.17,-0.17,0.00,2.42,nan
3.17,3.17,-0.14,0.00,2.51,nan
3.17,3.17,-0.12,0.00,2.49,nan
3.17,3.17,-0.10,0.00,2.52,nan
3.17,3.17,-0.10,0.00,2.50,nan
3.17,3.17,-0.07,0.00,2.49,nan
3.17,3.17,-0.05,0.00,2.48,nan
3.17,3.17,-0.05,0.00,2.50,nan
3.17,3.17,-0.05,0.00,2.52,nan
3.17,3.17,-0.02,0.00,2.50,nan
3.17,3.17,-0.02,0.00,2.54,nan
3.17,3.17,-0.02,0.00,2.46,nan
3.17,3.17,-0.02,0.00,2.57,nan
3.17,3.17,0.00,0.00,2.43,nan
3.17,3.17,0.00,0.00,2.49,nan
3.17,3.17,0.00,0.00,2.52,nan
2.99,3.17,0.00,0.00,2.50,nan
2.99,3.17,0.00,-1535.99,2.49,nan
2.99,3.16,0.00,-1409.56,2.48,nan
2.99,3.15,-0.05,-949.57,2.50,nan
2.99,3.13,-0.12,-618.70,2.51,nan
2.99,3.11,-0.29,-400.81,2.52,nan
2.99,3.10,-0.43,-260.93,2.47,nan
2.99,3.08,-0.70,-177.54,2.52,nan
2.99,3.06,-0.91,-137.19,2.49,nan
2.99,3.04,-1.29,-115.67,2.51,nan
2.99,3.03,-1.58,75.32,2.50,nan
2.99,3.01,-2.04,691.33,2.50,nan
2.99,2.99,-2.35,1089.45,2.50,nan
2.99,2.98,-2.83,1116.35,2.49,nan
2.99,2.98,-3.17,1030.27,2.51,nan
2.99,2.98,-3.57,804.31,2.51,nan
2.99,2.98,-3.81,505.72,2.49,nan
2.99,2.98,-4.03,290.52,2.49,nan
2.99,2.98,-4.12,59.18,2.50,nan
2.99,2.98,-4.12,-18.83,2.50,nan
2.99,2.98,-4.05,-102.22,2.53,nan
2.99,2.99,-3.88,-131.81,2.45,nan
2.99,2.99,-3.72,-139.88,2.53,nan
2.99,2.99,-3.38,-137.19,2.50,nan
2.99,2.99,-3.14,-80.70,2.54,nan
2.99,2.99,-2.71,-37.66,2.45,nan
2.99,2.99,-2.42,5.38,2.49,nan
2.99,2.99,-2.01,26.90,2.54,nan
2.99,2.99,-1.77,16.14,2.47,nan
2.99,2.99,-1.41,5.38,2.52,nan
2.99,2.99,-1.22,0.00,2.48,nan
2.99,2.99,-0.98,0.00,2.52,nan
2.99,2.99,-0.84,0.00,2.50,nan
2.99,2.99,-0.70,0.00,2.50,nan
2.99,2.99,-0.60,0.00,2.48,nan
2.99,2.99,-0.50,0.00,2.52,nan
2.99,2.99,-0.43,0.00,2.50,nan
2.99,2.99,-0.38,5.38,2.50,nan
2.99,2.99,-0.34,0.00,2.50,nan
2.99,2.99,-0.29,0.00,2.48,nan
2.99,2.99,-0.24,8.07,2.59,nan
2.99,2.99,-0.22,0.00,2.41,nan
2.99,2.99,-0.19,0.00,2.50,nan
2.99,2.99,-0.17,0.00,2.52,nan
2.99,2.99,-0.12,0.00,2.52,nan
2.99,2.99,-0.10,13.45,2.48,nan
2.99,2.99,-0.10,0.00,2.48,nan
2.99,2.99,-0.07,0.00,2.52,nan
2.99,2.99,-0.07,0.00,2.50,nan
2.99,2.99,-0.05,0.00,2.48,nan
2.99,2.99,-0.05,0.00,2.50,nan
2.99,2.99,-0.02,0.00,2.52,nan
2.99,2.99,-0.02,0.00,2.49,nan
2.99,2.99,-0.02,0.00,2.48,nan
2.99,2.99,-0.02,0.00,2.53,nan
2.99,2.99,-0.02,0.00,2.48,nan
2.99,2.99,0.00,0.00,2.52,nan
2.99,2.99,0.00,0.00,2.48,nan
2.99,2.99,0.00,0.00,2.49,nan
2.99,2.99,0.00,0.00,2.53,nan
2.99,2.99,0.00,0.00,2.50,nan
2.99,2.99,0.00,0.00,2.52,nan
2.99,2.99,0.00,0.00,2.46,nan
2.99,2.99,0.00,0.00,2.53,nan
2.99,2.99,0.00,0.00,2.53,nan
2.99,2.99,0.00,0.00,2.46,nan
2.99,2.98,0.00,0.00,2.49,nan
2.99,2.99,0.00,2.69,2.51,nan
2.99,2.99,0.00,0.00,2.57,nan
2.99,2.99,0.00,0.00,2.41,nan
2.99,2.99,0.00,0.00,2.59,nan
2.99,2.99,0.00,0.00,2.44,nan
2.99,2.99,0.00,0.00,2.50,nan
2.99,2.99,0.00,0.00,2.50,nan
2.99,2.99,0.00,0.00,2.49,nan
2.99,2.99,0.00,0.00,2.51,nan
2.99,2.99,0.00,0.00,2.54,nan
2.99,2.99,0.00,0.00,2.46,nan
2.99,2.99,0.00,0.00,2.50,nan
2.99,2.99,0.00,0.00,2.49,nan
2.99,2.99,0.00,0.00,2.54,nan
2.99,2.99,0.00,0.00,2.46,nan
2.99,2.99,0.00,0.00,2.49,nan
2.99,2.99,0.00,0.00,2.51,nan
3.77,2.99,0.00,0.00,2.50,nan
3.77,2.99,0.00,1280.44,2.49,nan
3.77,2.99,0.00,1492.95,2.48,nan
3.77,3.01,0.05,925.36,2.56,nan
3.77,3.02,0.12,597.18,2.47,nan
3.77,3.04,0.26,379.29,2.53,nan
3.77,3.06,0.41,242.10,2.46,nan
3.77,3.07,0.70,166.78,2.49,nan
3.77,3.09,0.91,126.43,2.52,nan
3.77,3.11,1.27,94.15,2.48,nan
3.77,3.13,1.56,64.56,2.52,nan
3.77,3.15,2.01,56.49,2.50,nan
3.77,3.17,2.35,51.11,2.50,nan
3.77,3.18,2.85,40.35,2.57,nan
3.77,3.20,3.21,34.97,2.41,nan
3.77,3.22,3.76,40.35,2.52,nan
3.77,3.24,4.12,34.97,2.50,nan
3.77,3.26,4.46,32.28,2.47,nan
3.77,3.28,4.92,24.21,2.51,nan
3.77,3.30,5.32,37.66,2.52,nan
3.77,3.32,5.56,24.21,2.54,nan
3.77,3.34,5.88,26.90,2.47,nan
3.77,3.35,6.04,29.59,2.47,nan
3.77,3.38,6.28,24.21,2.52,nan
3.77,3.40,6.43,24.21,2.50,nan
3.77,3.42,6.62,34.97,2.50,nan
3.77,3.43,6.71,26.90,2.58,nan
3.77,3.45,6.86,24.21,2.42,nan
3.77,3.47,6.93,29.59,2.51,nan
3.77,3.49,7.03,29.59,2.51,nan
3.77,3.51,7.10,21.52,2.47,nan
3.77,3.53,7.15,21.52,2.51,nan
3.77,3.55,7.22,34.97,2.50,nan
3.77,3.57,7.27,21.52,2.50,nan
3.77,3.59,7.31,18.83,2.48,nan
3.77,3.60,7.34,26.90,2.53,nan
3.77,3.62,7.36,34.97,2.49,nan
3.77,3.64,7.39,24.21,2.51,nan
3.77,3.66,7.43,26.90,2.48,nan
3.77,3.68,7.43,32.28,2.52,nan
3.77,3.71,7.46,21.52,2.51,nan
3.77,3.72,7.48,18.83,2.50,nan
3.77,3.74,7.51,-462.68,2.50,nan
3.77,3.76,7.51,-828.52,2.50,nan
3.77,3.77,7.51,-1162.08,2.48,nan
3.77,3.78,7.48,-1156.70,2.51,nan
3.77,3.78,7.39,-941.50,2.47,nan
3.77,3.78,7.29,-677.88,2.52,nan
3.77,3.78,7.07,-403.50,2.50,nan
3.77,3.78,6.91,-204.44,2.50,nan
3.77,3.78,6.55,5.38,2.49,nan
3.77,3.78,6.26,72.63,2.49,nan
3.77,3.77,5.80,129.12,2.52,nan
3.77,3.77,5.28,107.60,2.52,nan
3.77,3.77,4.92,123.74,2.46,nan
3.77,3.77,4.53,115.67,2.52,nan
3.77,3.77,3.93,80.70,2.48,nan
3.77,3.77,3.55,29.59,2.53,nan
3.77,3.77,2.97,-10.76,2.51,nan
3.77,3.77,2.61,-37.66,2.49,nan
3.77,3.77,2.13,-26.90,2.51,nan
3.77,3.77,1.75,-16.14,2.50,nan
3.77,3.77,1.51,-10.76,2.48,nan
3.77,3.77,1.32,-8.07,2.52,nan
3.77,3.77,1.08,-5.38,2.50,nan
3.77,3.77,0.94,0.00,2.49,nan
3.77,3.77,0.77,-16.14,2.50,nan
3.77,3.77,0.67,0.00,2.50,nan
3.77,3.77,0.58,0.00,2.51,nan
3.77,3.77,0.50,0.00,2.49,nan
3.77,3.77,0.43,0.00,2.47,nan
3.77,3.77,0.36,0.00,2.52,nan
3.77,3.77,0.31,0.00,2.56,nan
3.77,3.77,0.29,5.38,2.41,nan
3.77,3.77,0.24,-2.69,2.54,nan
3.77,3.77,0.22,-2.69,2.47,nan
3.77,3.77,0.17,-2.69,2.59,nan
3.77,3.77,0.14,-2.69,2.43,nan
3.77,3.77,0.12,-2.69,2.48,nan
3.77,3.77,0.10,0.00,2.49,nan
3.77,3.77,0.10,0.00,2.54,nan
3.77,3.77,0.07,0.00,2.49,nan
3.77,3.77,0.05,0.00,2.50,nan
3.77,3.77,0.05,0.00,2.53,nan
2.42,3.77,0.05,0.00,2.47,nan
2.42,3.77,0.02,-1299.27,2.48,nan
2.42,3.76,0.02,-1522.54,2.50,nan
2.42,3.75,0.00,-1027.58,2.52,nan
2.42,3.74,-0.07,-618.70,2.50,nan
2.42,3.72,-0.24,-403.50,2.51,nan
2.42,3.70,-0.38,-260.93,2.50,nan
2.42,3.69,-0.58,-199.06,2.49,nan
2.42,3.67,-0.89,-131.81,2.51,nan
2.42,3.65,-1.27,-110.29,2.49,nan
2.42,3.63,-1.53,-96.84,2.48,nan
2.42,3.61,-1.85,-67.25,2.50,nan
2.42,3.59,-2.33,-67.25,2.52,nan
2.42,3.57,-2.69,-64.56,2.51,nan
2.42,3.55,-3.21,-45.73,2.47,nan
2.42,3.54,-3.60,-43.04,2.52,nan
2.42,3.52,-4.12,-51.11,2.48,nan
2.42,3.50,-4.46,-51.11,2.50,nan
2.42,3.48,-4.94,-43.04,2.48,nan
2.42,3.46,-5.20,-43.04,2.52,nan
2.42,3.44,-5.59,-37.66,2.58,nan
2.42,3.42,-5.80,-37.66,2.40,nan
2.42,3.40,-6.09,-48.42,2.59,nan
2.42,3.38,-6.24,-48.42,2.42,nan
2.42,3.36,-6.47,-40.35,2.51,nan
2.42,3.34,-6.59,-34.97,2.48,nan
2.42,3.32,-6.74,-40.35,2.54,nan
2.42,3.31,-6.83,-43.04,2.47,nan
2.42,3.29,-6.95,-37.66,2.48,nan
2.42,3.27,-7.03,-45.73,2.52,nan
2.42,3.24,-7.10,-34.97,2.51,nan
2.42,3.23,-7.15,-37.66,2.49,nan
2.42,3.21,-7.22,-51.11,2.57,nan
2.42,3.19,-7.27,-51.11,2.40,nan
2.42,3.17,-7.31,-34.97,2.50,nan
2.42,3.15,-7.34,-48.42,2.60,nan
2.42,3.13,-7.36,-43.04,2.49,nan
2.42,3.11,-7.39,-43.04,2.44,nan
2.42,3.09,-7.41,-40.35,2.48,nan
2.42,3.08,-7.43,-45.73,2.49,nan
2.42,3.05,-7.46,-37.66,2.54,nan
2.42,3.03,-7.48,-37.66,2.50,nan
2.42,3.01,-7.48,-48.42,2.47,nan
2.42,3.00,-7.51,-34.97,2.52,nan
2.42,2.97,-7.51,-37.66,2.54,nan
2.42,2.96,-7.53,-40.35,2.49,nan
2.42,2.94,-7.53,-37.66,2.54,nan
2.42,2.92,-7.55,-37.66,2.44,nan
2.42,2.90,-7.55,-40.35,2.47,nan
2.42,2.88,-7.55,-45.73,2.52,nan
2.42,2.86,-7.58,-40.35,2.48,nan
2.42,2.84,-7.58,-37.66,2.52,nan
2.42,2.82,-7.58,-45.73,2.52,nan
2.42,2.80,-7.60,-45.73,2.45,nan
2.42,2.78,-7.60,-37.66,2.58,nan
2.42,2.76,-7.60,-43.04,2.45,nan
2.42,2.75,-7.60,-43.04,2.50,nan
2.42,2.73,-7.63,-37.66,2.52,nan
2.42,2.71,-7.63,-37.66,2.45,nan
2.42,2.68,-7.63,-37.66,2.54,nan
2.42,2.66,-7.63,-37.66,2.52,nan
2.42,2.65,-7.63,-37.66,2.46,nan
2.42,2.63,-7.65,-43.04,2.48,nan
2.42,2.61,-7.65,-37.66,2.52,nan
2.42,2.59,-7.65,-34.97,2.51,nan
2.42,2.57,-7.65,-48.42,2.48,nan
2.42,2.55,-7.65,-45.73,2.48,nan
2.42,2.53,-7.65,-32.28,2.50,nan
2.42,2.51,-7.65,-45.73,2.56,nan
2.42,2.50,-7.65,-45.73,2.46,nan
2.42,2.48,-7.65,-34.97,2.50,nan
2.42,2.46,-7.65,274.38,2.50,nan
2.42,2.44,-7.65,938.81,2.62,nan
2.42,2.43,-7.65,1172.84,2.38,nan
2.42,2.42,-7.60,1183.60,2.47,nan
2.42,2.41,-7.55,952.26,2.52,nan
2.42,2.41,-7.39,718.23,2.50,nan
2.42,2.41,-7.24,459.99,2.50,nan
2.42,2.41,-6.95,193.68,2.50,nan
2.42,2.42,-6.71,2.69,2.48,nan
2.42,2.42,-6.31,-67.25,2.53,nan
2.42,2.42,-6.00,-107.60,2.52,nan
2.42,2.42,-5.47,-150.64,2.46,nan
2.42,2.42,-5.11,-123.74,2.52,nan
3.07,2.42,-4.53,-96.84,2.48,nan
3.07,2.42,-4.12,1256.23,2.51,nan
3.07,2.43,-3.53,1406.87,2.53,nan
3.07,2.45,-2.90,930.74,2.53,nan
3.07,2.46,-2.47,599.87,2.47,nan
3.07,2.47,-2.04,425.02,2.44,nan
3.07,2.49,-1.41,279.76,2.51,nan
3.07,2.51,-0.98,177.54,2.50,nan
3.07,2.53,-0.36,121.05,2.57,nan
3.07,2.54,0.02,96.84,2.45,nan
3.07,2.56,0.65,72.63,2.50,nan
3.07,2.58,1.06,48.42,2.50,nan
3.07,2.60,1.70,45.73,2.50,nan
3.07,2.62,2.11,45.73,2.48,nan
3.07,2.64,2.76,32.28,2.50,nan
3.07,2.66,3.19,29.59,2.52,nan
