setpoint[rad],position[rad],velocity[rad/s],current[mA],delta_t[ms],acceleration[rad/s^2]
0.00,0.39,-7.63,-51.11,2.48,nan
0.00,0.37,-7.63,-45.73,2.51,nan
0.00,0.35,-7.63,-40.35,2.49,nan
0.00,0.33,-7.63,-43.04,2.51,nan
0.00,0.31,-7.63,-51.11,2.48,nan
0.00,0.29,-7.63,-40.35,2.69,nan
0.00,0.27,-7.63,-40.35,2.32,nan
0.00,0.25,-7.63,-48.42,2.54,nan
0.00,0.23,-7.63,-48.42,2.44,nan
0.00,0.21,-7.63,-37.66,2.53,nan
0.00,0.19,-7.63,-45.73,2.48,nan
0.00,0.17,-7.63,-48.42,2.52,nan
0.00,0.16,-7.63,-40.35,2.47,nan
0.00,0.14,-7.63,-43.04,2.50,nan
0.00,0.12,-7.65,-51.11,2.50,nan
0.00,0.10,-7.65,-43.04,2.52,nan
0.00,0.08,-7.65,-40.35,2.48,nan
0.00,0.06,-7.65,-51.11,2.50,nan
1.41,0.04,-7.65,2.69,2.50,nan
1.41,0.03,-7.65,3023.56,2.53,nan
1.41,0.03,-7.63,2738.42,2.46,nan
1.41,0.03,-7.55,1764.64,2.52,nan
1.41,0.04,-7.34,1084.07,2.47,nan
1.41,0.06,-7.12,677.88,2.53,nan
1.41,0.07,-6.67,433.09,2.47,nan
1.41,0.09,-6.28,287.83,2.53,nan
1.41,0.11,-5.61,199.06,2.47,nan
1.41,0.12,-5.08,147.95,2.53,nan
1.41,0.14,-4.22,102.22,2.47,nan
1.41,0.16,-3.60,78.01,2.50,nan
1.41,0.18,-2.59,69.94,2.50,nan
1.41,0.20,-1.89,59.18,2.56,nan
1.41,0.22,-0.77,43.04,2.44,nan
1.41,0.24,-0.02,48.42,2.57,nan
1.41,0.25,1.01,51.11,2.43,nan
1.41,0.27,1.68,40.35,2.56,nan
1.41,0.29,2.59,43.04,2.44,nan
1.41,0.31,3.12,45.73,2.56,nan
1.41,0.33,3.84,43.04,2.44,nan
1.41,0.35,4.24,34.97,2.56,nan
1.41,0.37,4.80,43.04,2.44,nan
1.41,0.39,5.11,45.73,2.56,nan
1.41,0.41,5.52,34.97,2.45,nan
1.41,0.43,5.76,40.35,2.53,nan
1.41,0.44,6.04,45.73,2.46,nan
1.41,0.46,6.24,37.66,2.50,nan
1.41,0.48,6.45,34.97,2.49,nan
1.41,0.50,6.59,43.04,2.52,nan
1.41,0.52,6.76,43.04,2.52,nan
1.41,0.54,6.86,32.28,2.48,nan
1.41,0.56,6.98,43.04,2.49,nan
1.41,0.58,7.05,45.73,2.50,nan
1.41,0.60,7.15,37.66,2.49,nan
1.41,0.62,7.22,37.66,2.50,nan
1.41,0.64,7.29,48.42,2.51,nan
1.41,0.66,7.31,40.35,2.52,nan
1.41,0.67,7.36,34.97,2.47,nan
1.41,0.69,7.41,40.35,2.53,nan
1.41,0.71,7.43,43.04,2.48,nan
1.41,0.73,7.46,32.28,2.53,nan
1.41,0.75,7.48,40.35,2.47,nan
1.41,0.77,7.51,45.73,2.51,nan
1.41,0.79,7.53,40.35,2.50,nan
1.41,0.81,7.53,34.97,2.50,nan
1.41,0.83,7.55,43.04,2.49,nan
1.41,0.85,7.55,40.35,2.49,nan
1.41,0.87,7.58,32.28,2.51,nan
1.41,0.89,7.58,40.35,2.50,nan
1.41,0.91,7.60,45.73,2.50,nan
1.41,0.92,7.60,34.97,2.48,nan
1.41,0.94,7.60,37.66,2.50,nan
1.41,0.96,7.63,45.73,2.50,nan
1.41,0.98,7.63,40.35,2.50,nan
1.41,1.00,7.63,34.97,2.50,nan
1.41,1.02,7.63,43.04,2.51,nan
1.41,1.04,7.63,48.42,2.48,nan
1.41,1.06,7.65,32.28,2.49,nan
1.41,1.08,7.65,37.66,2.51,nan
1.41,1.10,7.65,45.73,2.48,nan
1.41,1.12,7.65,37.66,2.55,nan
1.41,1.14,7.65,34.97,2.47,nan
1.41,1.15,7.65,45.73,2.53,nan
1.41,1.18,7.65,40.35,2.45,nan
1.41,1.19,7.65,32.28,2.52,nan
1.41,1.21,7.65,40.35,2.48,nan
1.41,1.23,7.65,45.73,2.54,nan
1.41,1.25,7.65,34.97,2.45,nan
1.41,1.27,7.65,37.66,2.60,nan
1.41,1.29,7.65,45.73,2.39,nan
1.41,1.31,7.65,40.35,2.55,nan
1.41,1.33,7.65,34.97,2.46,nan
1.41,1.35,7.65,40.35,2.52,nan
1.41,1.37,7.65,29.59,2.54,nan
1.41,1.39,7.65,-411.57,2.44,nan
1.41,1.40,7.65,-925.36,2.50,nan
1.41,1.41,7.63,-1148.63,2.53,nan
1.41,1.42,7.58,-1135.18,2.46,nan
1.41,1.42,7.51,-882.32,2.53,nan
1.41,1.42,7.34,-621.39,2.47,nan
1.41,1.42,7.19,-379.29,2.53,nan
1.41,1.42,6.88,-156.02,2.48,nan
1.41,1.42,6.64,5.38,2.52,nan
1.98,1.42,6.21,121.05,2.47,nan
1.98,1.42,5.88,1753.88,2.52,nan
1.98,1.42,5.37,1522.54,2.52,nan
1.98,1.44,5.04,987.23,2.48,nan
1.98,1.45,4.56,626.77,2.47,nan
1.98,1.47,4.27,403.50,2.53,nan
1.98,1.48,3.91,263.62,2.48,nan
1.98,1.50,3.72,172.16,2.52,nan
1.98,1.52,3.53,123.74,2.47,nan
1.98,1.54,3.48,102.22,2.53,nan
1.98,1.56,3.48,78.01,2.47,nan
1.98,1.58,3.57,56.49,2.51,nan
1.98,1.60,3.79,59.18,2.49,nan
1.98,1.62,3.98,56.49,2.51,nan
1.98,1.63,4.34,45.73,2.50,nan
1.98,1.65,4.60,40.35,2.52,nan
1.98,1.67,5.01,48.42,2.47,nan
1.98,1.69,5.28,40.35,2.52,nan
1.98,1.71,5.66,34.97,2.47,nan
1.98,1.73,5.88,40.35,2.53,nan
1.98,1.75,6.16,48.42,2.53,nan
1.98,1.77,6.35,37.66,2.44,nan
1.98,1.79,6.57,37.66,2.56,nan
1.98,1.81,6.71,45.73,2.49,nan
1.98,1.83,6.88,40.35,2.44,nan
1.98,1.85,6.98,34.97,2.51,nan
1.98,1.86,7.12,43.04,2.49,nan
1.98,1.88,7.19,45.73,2.53,nan
1.98,1.90,7.29,32.28,2.48,nan
1.98,1.92,7.34,40.35,2.51,nan
1.98,1.94,7.41,-196.37,2.50,nan
1.98,1.96,7.46,-871.56,2.63,nan
1.98,1.97,7.48,-1156.70,2.37,nan
1.98,1.98,7.48,-1140.56,2.54,nan
1.98,1.98,7.41,-987.23,2.44,nan
1.98,1.98,7.34,-712.85,2.54,nan
1.98,1.98,7.15,-443.85,2.49,nan
1.98,1.98,6.98,-234.03,2.50,nan
1.98,1.98,6.64,-61.87,2.54,nan
1.98,1.98,6.35,83.39,2.46,nan
1.98,1.98,5.90,131.81,2.50,nan
1.98,1.98,5.56,156.02,2.51,nan
1.98,1.97,5.04,147.95,2.51,nan
1.98,1.97,4.65,115.67,2.48,nan
1.98,1.97,4.05,67.25,2.50,nan
1.98,1.98,3.65,29.59,2.50,nan
1.98,1.98,3.09,-26.90,2.49,nan
1.98,1.98,2.71,-24.21,2.52,nan
1.98,1.98,2.23,-13.45,2.46,nan
1.98,1.98,1.94,-2.69,2.53,nan
1.98,1.98,1.58,-2.69,2.48,nan
1.98,1.98,1.37,-2.69,2.52,nan
1.98,1.98,1.13,0.00,2.48,nan
1.98,1.98,0.98,0.00,2.52,nan
1.98,1.98,0.82,0.00,2.49,nan
1.98,1.98,0.72,0.00,2.50,nan
1.98,1.98,0.60,0.00,2.50,nan
1.98,1.98,0.53,0.00,2.58,nan
1.98,1.97,0.46,0.00,2.40,nan
1.98,1.98,0.41,0.00,2.53,nan
1.98,1.98,0.34,0.00,2.48,nan
1.98,1.98,0.29,0.00,2.50,nan
1.98,1.98,0.24,0.00,2.51,nan
1.98,1.98,0.22,0.00,2.53,nan
1.98,1.98,0.17,0.00,2.44,nan
1.98,1.98,0.14,0.00,2.49,nan
1.98,1.98,0.12,0.00,2.51,nan
1.98,1.98,0.12,0.00,2.53,nan
1.98,1.98,0.10,0.00,2.47,nan
1.98,1.98,0.07,0.00,2.53,nan
1.98,1.98,0.07,0.00,2.48,nan
1.98,1.98,0.05,0.00,2.52,nan
1.98,1.98,0.05,0.00,2.48,nan
1.98,1.98,0.05,0.00,2.54,nan
1.98,1.98,0.02,0.00,2.47,nan
1.98,1.98,0.02,0.00,2.52,nan
1.98,1.98,0.02,0.00,2.47,nan
1.98,1.98,0.02,0.00,2.52,nan
1.98,1.98,0.00,0.00,2.48,nan
1.98,1.98,0.00,0.00,2.50,nan
1.98,1.98,0.00,0.00,2.51,nan
1.98,1.98,0.00,0.00,2.52,nan
1.98,1.98,0.00,0.00,2.47,nan
1.98,1.98,0.00,0.00,2.52,nan
0.00,1.98,0.00,0.00,2.50,nan
0.00,1.97,0.00,-1522.54,2.51,nan
0.00,1.97,0.00,-1401.49,2.46,nan
0.00,1.95,-0.02,-911.91,2.51,nan
0.00,1.94,-0.14,-543.38,2.64,nan
0.00,1.92,-0.24,-384.67,2.38,nan
0.00,1.91,-0.46,-266.31,2.47,nan
0.00,1.89,-0.65,-180.23,2.53,nan
0.00,1.87,-0.98,-121.05,2.49,nan
0.00,1.85,-1.25,-99.53,2.51,nan
0.00,1.83,-1.68,-88.77,2.51,nan
0.00,1.81,-1.99,-67.25,2.49,nan
0.00,1.80,-2.49,-59.18,2.49,nan
0.00,1.78,-2.83,-61.87,2.50,nan
0.00,1.76,-3.38,-59.18,2.47,nan
0.00,1.74,-3.76,-48.42,2.51,nan
0.00,1.72,-4.32,-45.73,2.55,nan
0.00,1.70,-4.65,-56.49,2.45,nan
0.00,1.68,-5.11,-45.73,2.49,nan
0.00,1.66,-5.37,-43.04,2.56,nan
0.00,1.64,-5.76,-53.80,2.44,nan
0.00,1.62,-5.97,-51.11,2.53,nan
0.00,1.60,-6.24,-40.35,2.47,nan
0.00,1.59,-6.40,-45.73,2.52,nan
0.00,1.57,-6.62,-53.80,2.52,nan
0.00,1.55,-6.74,-40.35,2.46,nan
0.00,1.53,-6.91,-43.04,2.49,nan
0.00,1.51,-6.98,-51.11,2.51,nan
0.00,1.49,-7.10,-45.73,2.54,nan
0.00,1.47,-7.17,-37.66,2.47,nan
0.00,1.45,-7.27,-48.42,2.48,nan
0.00,1.43,-7.31,-48.42,2.52,nan
0.00,1.42,-7.39,-43.04,2.50,nan
0.00,1.40,-7.41,-43.04,2.50,nan
0.00,1.38,-7.46,-53.80,2.50,nan
0.00,1.36,-7.48,-43.04,2.53,nan
0.00,1.34,-7.53,-40.35,2.46,nan
0.00,1.32,-7.55,-48.42,2.50,nan
0.00,1.30,-7.58,-48.42,2.49,nan
0.00,1.28,-7.60,-40.35,2.53,nan
0.00,1.26,-7.63,-48.42,2.47,nan
0.00,1.24,-7.63,-53.80,2.52,nan
0.00,1.22,-7.65,-40.35,2.50,nan
0.00,1.20,-7.65,-43.04,2.49,nan
0.00,1.18,-7.65,-51.11,2.50,nan
0.00,1.16,-7.67,-45.73,2.52,nan
0.00,1.14,-7.67,-40.35,2.47,nan
0.00,1.13,-7.67,-48.42,2.51,nan
0.00,1.11,-7.70,-45.73,2.51,nan
0.00,1.09,-7.70,-40.35,2.50,nan
0.00,1.07,-7.70,-43.04,2.48,nan
0.00,1.05,-7.70,-51.11,2.59,nan
0.00,1.03,-7.70,-40.35,2.40,nan
0.00,1.01,-7.70,-43.04,2.53,nan
0.00,0.99,-7.70,-51.11,2.47,nan
0.00,0.97,-7.70,-48.42,2.51,nan
0.00,0.95,-7.70,-37.66,2.51,nan
0.00,0.93,-7.70,-48.42,2.48,nan
0.00,0.91,-7.70,-51.11,2.49,nan
0.00,0.90,-7.70,-37.66,2.51,nan
0.00,0.88,-7.70,-43.04,2.50,nan
0.00,0.86,-7.70,-51.11,2.52,nan
0.00,0.84,-7.67,-43.04,2.47,nan
0.00,0.82,-7.67,-40.35,2.53,nan
0.00,0.80,-7.67,-51.11,2.47,nan
0.00,0.78,-7.67,-48.42,2.51,nan
0.00,0.76,-7.67,-43.04,2.48,nan
0.00,0.74,-7.67,-45.73,2.56,nan
0.00,0.72,-7.67,-53.80,2.45,nan
0.00,0.70,-7.65,-40.35,2.52,nan
0.00,0.68,-7.65,-40.35,2.47,nan
0.00,0.66,-7.65,-48.42,2.51,nan
0.00,0.65,-7.65,-45.73,2.49,nan
0.00,0.63,-7.65,-37.66,2.50,nan
0.00,0.61,-7.65,-48.42,2.51,nan
0.00,0.59,-7.65,-51.11,2.50,nan
0.00,0.57,-7.65,-40.35,2.51,nan
0.00,0.55,-7.65,-43.04,2.49,nan
0.00,0.53,-7.63,-51.11,2.49,nan
0.00,0.51,-7.63,-40.35,2.50,nan
0.00,0.49,-7.63,-40.35,2.48,nan
0.00,0.47,-7.63,-48.42,2.51,nan
0.00,0.45,-7.63,-48.42,2.49,nan
0.00,0.44,-7.63,-40.35,2.53,nan
3.25,0.42,-7.63,-43.04,2.49,nan
3.25,0.40,-7.63,2988.59,2.52,nan
3.25,0.40,-7.60,2800.29,2.47,nan
3.25,0.40,-7.53,1842.65,2.52,nan
3.25,0.41,-7.34,1143.25,2.47,nan
3.25,0.43,-7.12,710.16,2.53,nan
3.25,0.44,-6.67,457.30,2.47,nan
3.25,0.46,-6.09,282.45,2.66,nan
3.25,0.48,-5.64,207.13,2.36,nan
3.25,0.49,-5.13,142.57,2.55,nan
3.25,0.51,-4.29,99.53,2.44,nan
3.25,0.53,-3.67,86.08,2.53,nan
3.25,0.55,-2.69,64.56,2.93,nan
3.25,0.57,-1.97,51.11,2.06,nan
3.25,0.59,-0.86,51.11,2.49,nan
3.25,0.61,-0.12,53.80,2.49,nan
3.25,0.62,0.94,45.73,2.49,nan
3.25,0.65,1.61,37.66,2.58,nan
3.25,0.66,2.49,43.04,2.43,nan
3.25,0.68,3.05,45.73,2.48,nan
3.25,0.70,3.76,32.28,2.50,nan
3.25,0.72,4.17,40.35,2.53,nan
3.25,0.74,4.72,45.73,2.48,nan
3.25,0.76,5.06,37.66,2.52,nan
3.25,0.78,5.47,34.97,2.47,nan
3.25,0.80,5.71,43.04,2.60,nan
3.25,0.82,6.04,40.35,2.40,nan
3.25,0.84,6.21,32.28,2.50,nan
3.25,0.86,6.45,40.35,2.50,nan
3.25,0.88,6.57,45.73,2.55,nan
3.25,0.90,6.76,34.97,2.44,nan
3.25,0.91,6.86,34.97,2.53,nan
3.25,0.93,7.00,45.73,2.49,nan
3.25,0.95,7.07,37.66,2.53,nan
3.25,0.97,7.17,32.28,2.46,nan
3.25,0.99,7.22,40.35,2.49,nan
3.25,1.01,7.29,43.04,2.50,nan
3.25,1.03,7.34,32.28,2.52,nan
3.25,1.05,7.39,37.66,2.48,nan
3.25,1.07,7.43,43.04,2.54,nan
3.25,1.09,7.46,34.97,2.45,nan
3.25,1.11,7.48,32.28,2.51,nan
3.25,1.12,7.51,43.04,2.49,nan
3.25,1.14,7.53,37.66,2.53,nan
3.25,1.16,7.55,32.28,2.48,nan
3.25,1.18,7.55,37.66,2.51,nan
3.25,1.20,7.58,45.73,2.47,nan
3.25,1.22,7.58,32.28,2.50,nan
3.25,1.24,7.60,34.97,2.50,nan
3.25,1.26,7.60,45.73,2.54,nan
3.25,1.28,7.60,37.66,2.47,nan
3.25,1.30,7.60,32.28,2.52,nan
3.25,1.32,7.63,40.35,2.48,nan
3.25,1.34,7.63,43.04,2.52,nan
3.25,1.35,7.63,32.28,2.47,nan
3.25,1.37,7.63,37.66,2.53,nan
3.25,1.39,7.63,45.73,2.47,nan
3.25,1.41,7.63,34.97,2.52,nan
3.25,1.43,7.65,32.28,2.53,nan
3.25,1.45,7.65,43.04,2.45,nan
3.25,1.47,7.65,37.66,2.51,nan
3.25,1.49,7.65,32.28,2.52,nan
3.25,1.51,7.65,37.66,2.47,nan
3.25,1.53,7.67,43.04,2.53,nan
3.25,1.55,7.67,32.28,2.49,nan
3.25,1.57,7.67,34.97,2.60,nan
3.25,1.58,7.67,43.04,2.40,nan
3.25,1.60,7.67,37.66,2.51,nan
3.25,1.62,7.70,32.28,2.46,nan
3.25,1.64,7.70,43.04,2.50,nan
3.25,1.66,7.70,43.04,2.50,nan
3.25,1.68,7.72,29.59,2.51,nan
3.25,1.70,7.72,37.66,2.48,nan
3.25,1.72,7.72,43.04,2.51,nan
3.25,1.74,7.75,34.97,2.50,nan
3.25,1.76,7.75,32.28,2.52,nan
3.25,1.78,7.75,43.04,2.50,nan
3.25,1.80,7.75,37.66,2.52,nan
3.25,1.82,7.77,29.59,2.46,nan
3.25,1.83,7.77,37.66,2.52,nan
3.25,1.85,7.77,43.04,2.47,nan
3.25,1.87,7.77,32.28,2.53,nan
3.25,1.89,7.77,37.66,2.48,nan
3.25,1.91,7.77,43.04,2.52,nan
1.14,1.93,7.77,37.66,2.47,nan
1.14,1.95,7.77,-2993.97,2.52,nan
1.14,1.95,7.75,-2776.08,2.48,nan
1.14,1.94,7.67,-1786.16,2.52,nan
1.14,1.93,7.46,-1129.80,2.48,nan
1.14,1.92,7.24,-720.92,2.53,nan
1.14,1.90,6.79,-459.99,2.47,nan
1.14,1.89,6.40,-295.90,2.53,nan
1.14,1.87,5.71,-199.06,2.48,nan
1.14,1.85,5.18,-150.64,2.52,nan
1.14,1.83,4.32,-115.67,2.47,nan
1.14,1.81,3.67,-83.39,2.56,nan
1.14,1.79,2.66,-69.94,2.44,nan
1.14,1.77,1.94,-72.63,2.54,nan
1.14,1.75,0.82,-61.87,2.48,nan
1.14,1.74,0.05,-51.11,2.52,nan
1.14,1.72,-1.01,-56.49,2.46,nan
1.14,1.70,-1.68,-53.80,2.53,nan
1.14,1.68,-2.59,-48.42,2.47,nan
1.14,1.66,-3.14,-45.73,2.53,nan
1.14,1.64,-3.86,-53.80,2.47,nan
1.14,1.62,-4.29,-43.04,2.52,nan
1.14,1.60,-4.84,-43.04,2.48,nan
1.14,1.58,-5.18,-51.11,2.49,nan
1.14,1.57,-5.59,-48.42,2.50,nan
1.14,1.55,-5.83,-40.35,2.55,nan
1.14,1.53,-6.14,-43.04,2.46,nan
1.14,1.51,-6.31,-51.11,2.51,nan
1.14,1.49,-6.55,-40.35,2.50,nan
1.14,1.47,-6.67,-43.04,2.51,nan
1.14,1.45,-6.86,-53.80,2.48,nan
1.14,1.43,-6.95,-45.73,2.52,nan
1.14,1.41,-7.07,-40.35,2.47,nan
1.14,1.39,-7.15,-48.42,2.50,nan
1.14,1.37,-7.24,-48.42,2.51,nan
1.14,1.35,-7.29,-40.35,2.51,nan
1.14,1.34,-7.36,-43.04,2.50,nan
1.14,1.32,-7.41,-53.80,2.50,nan
1.14,1.30,-7.46,-37.66,2.50,nan
1.14,1.28,-7.48,-40.35,2.59,nan
1.14,1.26,-7.53,-51.11,2.40,nan
1.14,1.24,-7.55,-45.73,2.59,nan
1.14,1.22,-7.58,-37.66,2.41,nan
1.14,1.20,-7.58,-45.73,2.56,nan
1.14,1.18,-7.60,107.60,2.46,nan
1.14,1.16,-7.63,669.81,2.55,nan
1.14,1.15,-7.63,1084.07,2.45,nan
1.14,1.14,-7.63,1167.46,2.50,nan
1.14,1.13,-7.55,1011.44,2.49,nan
1.14,1.13,-7.46,772.03,2.52,nan
1.14,1.13,-7.27,476.13,2.47,nan
1.14,1.13,-7.10,271.69,2.53,nan
1.14,1.14,-6.76,18.83,2.48,nan
1.14,1.14,-6.47,-61.87,2.51,nan
1.14,1.14,-6.02,-96.84,2.48,nan
1.14,1.14,-5.68,-147.95,2.52,nan
1.14,1.14,-5.16,-99.53,2.48,nan
1.14,1.14,-4.77,-96.84,2.50,nan
1.14,1.14,-4.17,-67.25,2.51,nan
1.14,1.14,-3.79,-32.28,2.51,nan
1.14,1.14,-3.19,24.21,2.47,nan
1.14,1.14,-2.83,21.52,2.53,nan
1.14,1.14,-2.33,10.76,2.47,nan
1.14,1.14,-2.04,2.69,2.59,nan
1.14,1.14,-1.65,0.00,2.41,nan
1.14,1.14,-1.44,0.00,2.52,nan
1.14,1.14,-1.18,0.00,2.48,nan
1.14,1.14,-1.03,0.00,2.52,nan
1.14,1.14,-0.84,0.00,2.48,nan
1.14,1.14,-0.74,0.00,2.50,nan
1.14,1.14,-0.62,0.00,2.49,nan
1.14,1.14,-0.55,0.00,2.53,nan
1.14,1.14,-0.46,0.00,2.47,nan
1.14,1.14,-0.41,0.00,2.52,nan
1.14,1.14,-0.34,0.00,2.48,nan
1.14,1.14,-0.31,0.00,2.52,nan
1.14,1.14,-0.24,0.00,2.47,nan
1.14,1.14,-0.22,0.00,2.51,nan
1.14,1.14,-0.19,0.00,2.50,nan
1.14,1.14,-0.17,0.00,2.50,nan
1.14,1.14,-0.12,0.00,2.49,nan
1.14,1.14,-0.12,0.00,2.53,nan
1.14,1.14,-0.10,0.00,2.47,nan
1.14,1.14,-0.07,0.00,2.52,nan
3.11,1.14,-0.07,0.00,2.48,nan
3.11,1.14,-0.05,1525.23,2.52,nan
3.11,1.15,-0.02,1377.28,2.48,nan
3.11,1.16,0.00,903.84,2.55,nan
3.11,1.18,0.10,578.35,2.45,nan
3.11,1.19,0.22,363.15,2.51,nan
3.11,1.21,0.43,242.10,2.49,nan
3.11,1.23,0.62,174.85,2.50,nan
3.11,1.25,0.96,131.81,2.50,nan
3.11,1.27,1.22,91.46,2.53,nan
3.11,1.28,1.63,69.94,2.47,nan
3.11,1.30,1.94,67.25,2.53,nan
3.11,1.32,2.45,59.18,2.46,nan
3.11,1.34,2.81,43.04,2.53,nan
3.11,1.36,3.33,45.73,2.49,nan
3.11,1.38,3.72,51.11,2.52,nan
3.11,1.40,4.24,40.35,2.47,nan
3.11,1.42,4.58,34.97,2.50,nan
3.11,1.43,5.04,45.73,2.56,nan
3.11,1.45,5.30,40.35,2.46,nan
3.11,1.47,5.66,32.28,2.49,nan
3.11,1.49,5.88,40.35,2.50,nan
3.11,1.52,6.16,37.66,2.77,nan
3.11,1.54,6.40,34.97,2.42,nan
3.11,1.55,6.55,37.66,2.30,nan
3.11,1.57,6.69,45.73,2.49,nan
3.11,1.59,6.86,37.66,2.51,nan
3.11,1.61,6.95,32.28,2.51,nan
3.11,1.63,7.07,40.35,2.48,nan
3.11,1.65,7.15,43.04,2.50,nan
3.11,1.67,7.27,32.28,2.51,nan
3.11,1.68,7.31,37.66,2.48,nan
3.11,1.70,7.39,45.73,2.50,nan
3.11,1.72,7.43,34.97,2.50,nan
3.11,1.74,7.48,34.97,2.55,nan
3.11,1.76,7.53,43.04,2.44,nan
3.11,1.78,7.58,40.35,2.50,nan
3.11,1.80,7.60,29.59,2.50,nan
3.11,1.82,7.63,40.35,2.50,nan
3.11,1.84,7.65,45.73,2.54,nan
3.11,1.86,7.67,34.97,2.46,nan
3.11,1.88,7.67,37.66,2.56,nan
3.11,1.90,7.70,43.04,2.44,nan
3.11,1.91,7.70,37.66,2.50,nan
3.11,1.93,7.70,32.28,2.50,nan
3.11,1.95,7.72,40.35,2.50,nan
3.11,1.97,7.72,43.04,2.50,nan
3.11,1.99,7.72,29.59,2.50,nan
3.11,2.01,7.72,34.97,2.50,nan
3.11,2.03,7.70,45.73,2.50,nan
3.11,2.05,7.70,34.97,2.50,nan
3.11,2.07,7.70,32.28,2.50,nan
3.11,2.09,7.70,40.35,2.50,nan
3.11,2.11,7.70,37.66,2.50,nan
3.11,2.12,7.70,32.28,2.50,nan
3.11,2.14,7.70,40.35,2.50,nan
3.11,2.16,7.70,45.73,2.50,nan
3.11,2.18,7.70,32.28,2.50,nan
3.11,2.20,7.70,37.66,2.49,nan
3.11,2.22,7.70,43.04,2.50,nan
3.11,2.24,7.70,37.66,2.50,nan
3.11,2.26,7.70,32.28,2.53,nan
3.11,2.28,7.70,40.35,2.47,nan
3.11,2.30,7.70,43.04,2.50,nan
3.11,2.32,7.67,29.59,2.50,nan
3.11,2.34,7.67,37.66,2.50,nan
3.11,2.36,7.67,43.04,2.49,nan
3.11,2.38,7.67,37.66,2.51,nan
3.11,2.39,7.67,32.28,2.50,nan
3.11,2.41,7.67,43.04,2.50,nan
3.11,2.43,7.67,37.66,2.50,nan
3.11,2.45,7.67,32.28,2.50,nan
3.11,2.47,7.67,40.35,2.50,nan
3.11,2.49,7.67,45.73,2.50,nan
3.11,2.51,7.67,32.28,2.50,nan
3.11,2.53,7.67,34.97,2.51,nan
3.11,2.54,7.67,43.04,2.49,nan
3.11,2.56,7.65,37.66,2.50,nan
3.11,2.58,7.65,32.28,2.50,nan
3.11,2.60,7.65,43.04,2.49,nan
3.11,2.62,7.65,40.35,2.50,nan
3.11,2.64,7.65,29.59,2.50,nan
3.11,2.66,7.65,37.66,2.53,nan
3.11,2.68,7.65,43.04,2.47,nan
2.73,2.70,7.65,34.97,2.54,nan
2.73,2.72,7.65,-2789.53,2.47,nan
2.73,2.72,7.60,-1011.44,2.49,nan
2.73,2.73,7.55,-441.16,2.50,nan
2.73,2.73,7.41,-406.19,2.50,nan
2.73,2.73,7.29,-298.59,2.50,nan
2.73,2.73,7.03,-196.37,2.50,nan
2.73,2.73,6.81,-158.71,2.50,nan
2.73,2.73,6.43,-83.39,2.50,nan
2.73,2.73,6.14,2.69,2.50,nan
2.73,2.73,5.68,43.04,2.54,nan
2.73,2.73,5.32,61.87,2.47,nan
2.73,2.73,4.80,32.28,2.49,nan
2.73,2.73,4.41,16.14,2.51,nan
2.73,2.73,3.84,5.38,2.50,nan
2.73,2.73,3.45,0.00,2.50,nan
2.73,2.73,2.93,0.00,2.50,nan
2.73,2.73,2.59,0.00,2.49,nan
2.73,2.73,2.16,0.00,2.54,nan
2.73,2.73,1.92,0.00,2.46,nan
2.73,2.73,1.58,0.00,2.50,nan
2.73,2.73,1.39,0.00,2.50,nan
2.73,2.73,1.15,0.00,2.49,nan
2.73,2.73,1.01,0.00,2.50,nan
2.73,2.73,0.84,0.00,2.50,nan
2.73,2.73,0.74,0.00,2.50,nan
2.73,2.73,0.62,0.00,2.50,nan
2.73,2.73,0.55,13.45,2.50,nan
2.73,2.73,0.46,0.00,2.50,nan
2.73,2.73,0.41,0.00,2.50,nan
2.73,2.73,0.34,0.00,2.50,nan
2.73,2.73,0.29,0.00,2.50,nan
2.73,2.73,0.24,0.00,2.50,nan
2.73,2.73,0.22,0.00,2.55,nan
2.73,2.73,0.17,0.00,2.45,nan
2.73,2.73,0.14,0.00,2.54,nan
2.73,2.73,0.12,0.00,2.46,nan
2.73,2.73,0.12,0.00,2.50,nan
2.73,2.73,0.10,0.00,2.50,nan
2.73,2.73,0.07,0.00,2.50,nan
2.73,2.73,0.07,0.00,2.50,nan
2.73,2.73,0.05,0.00,2.51,nan
2.73,2.73,0.05,0.00,2.50,nan
2.73,2.73,0.05,0.00,2.50,nan
2.73,2.73,0.02,0.00,2.50,nan
2.73,2.73,0.02,0.00,2.50,nan
2.73,2.73,0.02,0.00,2.50,nan
2.73,2.73,0.02,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,18.83,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.49,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
