time[s],setpoint[rad],position[rad],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2]
  0.655755,-1.61682,00.002,00096.84,nan,nan
  0.658291,-1.61682,00.002,00204.44,nan,nan
  0.660735,-1.65056,00.002,00169.47,nan,nan
  0.663289,-1.65056,00.002,-0150.64,nan,nan
  0.665756,-1.64136,00.002,-0177.54,nan,nan
  0.668278,-1.64136,00.001,-0043.04,nan,nan
  0.670754,-1.62602,00.001,00005.38,nan,nan
  0.673269,-1.62602,00.001,00137.19,nan,nan
  0.675754,-1.63522,00.001,00121.05,nan,nan
  0.678256,-1.63522,00.001,00002.69,nan,nan
  0.680758,-1.65823,00.001,-0013.45,nan,nan
  0.683255,-1.65823,-0.001,-0177.54,nan,nan
  0.685757,-1.61528,-0.001,-0161.40,nan,nan
  0.688255,-1.61528,-0.001,00223.27,nan,nan
  0.690757,-1.61988,-0.001,00239.41,nan,nan
  0.693255,-1.61988,-0.001,00131.81,nan,nan
  0.695765,-1.62909,-0.001,00072.63,nan,nan
  0.698257,-1.62909,-0.001,-0008.07,nan,nan
  0.700774,-1.64136,-0.001,-0021.52,nan,nan
  0.703390,-1.64136,00.001,-0134.50,nan,nan
  0.705770,-1.65670,00.001,-0091.46,nan,nan
  0.708324,-1.65670,00.001,-0172.16,nan,nan
  0.710776,-1.61988,00.001,-0142.57,nan,nan
  0.713312,-1.61988,00.001,00190.99,nan,nan
  0.715822,-1.65517,00.001,00209.82,nan,nan
  0.718271,-1.65517,00.001,-0137.19,nan,nan
  0.720756,-1.64136,00.001,-0174.85,nan,nan
  0.723253,-1.64136,-0.001,00000.00,nan,nan
  0.725756,-1.64136,00.001,00026.90,nan,nan
  0.728253,-1.64136,-0.001,00010.76,nan,nan
  0.730755,-1.64750,-0.001,00000.00,nan,nan
  0.733254,-1.64750,-0.001,-0032.28,nan,nan
  0.735756,-1.64289,-0.002,-0026.90,nan,nan
  0.738268,-1.64289,-0.004,00000.00,nan,nan
  0.740757,-1.65210,-0.004,00056.49,nan,nan
  0.743284,-1.65210,-0.004,-0026.90,nan,nan
  0.745761,-1.65517,-0.005,-0032.28,nan,nan
  0.748254,-1.65517,-0.007,-0034.97,nan,nan
  0.750761,-1.64750,-0.007,-0016.14,nan,nan
  0.753254,-1.64750,-0.008,00064.56,nan,nan
  0.755755,-1.63676,-0.010,00080.70,nan,nan
  0.758296,-1.63676,-0.010,00139.88,nan,nan
  0.760755,-1.63983,-0.011,00115.67,nan,nan
