time[ms],setpoint[rad],position[rad],velocity[rad/s],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2],velocity_integrated[rad/s]
6377.081,0.02454,0.02608,-1.367,29.59,1.573114e-15,-11.605017,0.020015951
6378.528,0.02454,0.02608,-1.319,24.21,1.6010566e-15,-16.899014,0.01945463
6379.53,0.02454,0.02608,-1.271,21.52,-0.13501403,-17.350666,0.011450939
6380.818,0.02454,0.02608,-1.199,18.83,-0.22279869,1.1021385,0.02443862
6382.096,0.02454,0.02608,-1.103,13.45,-0.13744205,15.839088,0.034748096
6383.545,0.02454,0.02454,-1.079,13.45,-0.048156977,40.799866,0.044488855
6384.538,0.02454,0.02454,-1.031,13.45,0.040822797,43.250263,0.006675345
6385.827,0.02454,0.02608,-0.983,10.76,0.0010070965,11.746769,0.007798658
6387.098,0.02454,0.02608,-0.911,2.69,0.13600755,-18.12518,0.0042720865
6388.536,0.02454,0.02608,-0.863,0.0,0.09186727,-35.53219,0.0052387677
6389.535,0.02454,0.02454,-0.815,0.0,-0.13045032,-35.63153,0.0
6390.824,0.02454,0.02608,-0.791,0.0,-0.17596737,-32.746704,0.0
6392.096,0.02454,0.02608,-0.719,0.0,-0.17732614,4.31997,0.0
6393.528,0.02454,0.02454,-0.671,0.0,-0.1318064,40.252438,0.0
6394.518,0.02454,0.02454,-0.647,0.0,-0.08475788,53.895863,0.0
6395.826,0.02454,0.02454,-0.624,0.0,0.08937113,43.248302,0.0
6397.098,0.02454,0.02454,-0.552,0.0,0.13679858,25.183165,0.0
6398.505,0.02454,0.02608,-0.528,0.0,0.17796089,-8.977974,0.0
6399.548,0.02454,0.02608,-0.504,0.0,0.042852346,-26.545181,0.0
6400.826,0.02454,0.02454,-0.48,0.0,0.041754812,-27.275803,0.0
6402.097,0.02454,0.02608,-0.432,0.0,-0.13578135,-30.99113,0.0
6403.534,0.02454,0.02454,-0.408,0.0,-0.004070269,-6.7538085,0.0
6404.568,0.02454,0.02608,-0.384,0.0,-0.0054177092,-5.0604877,0.0
6405.824,0.02454,0.02454,-0.36,0.0,-0.13809055,4.1294217,0.0
6407.094,0.02454,0.02608,-0.336,0.0,0.039721966,-12.488182,0.0
6408.529,0.02454,0.02454,-0.312,0.0,-0.0903151,-5.961484,0.0
6409.532,0.02454,0.02454,-0.288,0.0,-0.04625525,-2.0233958,0.0
6410.824,0.02454,0.02608,-0.288,0.0,-0.135729,-14.721771,0.0
6412.096,0.02454,0.02454,-0.24,0.0,-0.046765786,4.242511,0.0
6413.527,0.02454,0.02454,-0.24,0.0,-0.0880912,20.532478,0.0
6414.533,0.02454,0.02454,-0.216,0.0,-0.13157019,31.622225,0.0
6415.824,0.02454,0.02454,-0.216,0.0,1.5978813e-15,25.32334,0.0
6417.096,0.02454,0.02454,-0.192,0.0,0.13340281,31.35575,0.0
6418.486,0.02454,0.02454,-0.192,0.0,0.08664086,19.522333,0.0
6419.549,0.02454,0.02454,-0.168,0.0,0.040801857,3.0613751,0.0
6420.827,0.02454,0.02608,-0.168,0.0,0.12695637,-4.3667397,0.0
6422.094,0.02454,0.02454,-0.144,0.0,0.039990645,1.4657243,0.0
6423.55,0.02454,0.02454,-0.144,0.0,0.08397348,-8.170913,0.0
6424.545,0.02454,0.02608,-0.12,0.0,0.08400125,-30.304924,0.0
6425.828,0.02454,0.02454,-0.12,0.0,0.08832174,-21.560093,0.0
6427.094,0.02454,0.02608,-0.096,0.0,-0.044831645,-19.330412,0.0
6428.515,0.02454,0.02608,-0.096,0.0,-0.17133726,-10.417795,0.0
6429.569,0.02454,0.02454,-0.096,0.0,0.00832111,15.547154,0.0
6430.828,0.02454,0.02454,-0.096,0.0,0.0059967157,39.00344,0.0
6432.096,0.02454,0.02454,-0.072,0.0,0.007956986,41.509174,0.0
6433.558,0.02454,0.02608,-0.072,0.0,0.17984492,4.7060347,0.0
6434.555,0.02454,0.02608,-0.072,0.0,0.17816885,-17.954367,0.0
6435.827,0.02454,0.02454,-0.072,0.0,0.13637803,-25.660019,0.0
6437.094,0.02454,0.02608,-0.048,0.0,-0.086037554,-48.476955,0.0
6438.521,0.02454,0.02608,-0.048,0.0,-0.1288456,-33.961308,0.0
6439.568,0.02454,0.02608,-0.048,0.0,0.0058388165,-2.3923278,0.0
6440.825,0.02454,0.02454,-0.048,0.0,-0.16906509,37.266068,0.0
6442.095,0.02454,0.02454,-0.048,0.0,-0.039939005,46.596546,0.0
6443.544,0.02454,0.02608,-0.024,0.0,0.08919572,23.513695,0.0
6444.635,0.02454,0.02454,-0.024,0.0,0.22060306,20.848501,0.0
6445.825,0.02454,0.02608,-0.024,0.0,0.18007268,-9.953902,0.0
6447.093,0.02454,0.02608,-0.024,0.0,-0.042824913,-38.17356,0.0
6448.498,0.02454,0.02608,-0.024,0.0,0.045065094,-51.19459,0.0
6449.567,0.02454,0.02608,-0.024,0.0,-0.040447127,-30.017784,0.0
6450.819,0.02454,0.02454,-0.024,0.0,-0.12667708,-7.911547,0.0
6452.095,0.02454,0.02608,0.0,0.0,-0.17205803,-4.8042173,0.0
6453.551,0.02454,0.02608,0.0,0.0,-0.039286382,19.556973,0.0
6454.545,0.02454,0.02454,0.0,0.0,-0.040537924,32.44682,0.0
6455.828,0.02454,0.02454,0.0,0.0,-0.044498853,21.70545,0.0
6457.095,0.02454,0.02608,0.0,0.0,0.08903111,-8.838155,0.0
6458.569,0.02454,0.02454,0.0,0.0,0.083950244,-19.697966,0.0
6459.562,0.02454,0.02608,0.0,0.0,-0.05011597,-34.993374,0.0
6460.824,0.02454,0.02608,0.0,0.0,-0.18388455,-27.671574,0.0
6462.094,0.02454,0.02454,0.0,0.0,-0.14109285,13.911268,0.0
6463.569,0.02454,0.02454,0.0,0.0,-0.2221018,42.36737,0.0
6464.549,0.02454,0.02454,0.0,0.0,0.0030861695,46.62373,0.0
6465.821,0.02454,0.02454,0.0,0.0,0.22367111,27.111183,0.0
6467.092,0.02454,0.02454,0.0,0.0,0.1385988,-0.5462053,0.0
6468.552,0.02454,0.02608,0.0,-2.69,0.048813675,-32.832058,-0.0009814707
6469.553,0.02454,0.02608,0.0,-2.69,-0.04024194,-28.891792,-0.0013458248
6470.821,0.02454,0.02454,0.0,-2.69,-0.13001925,-0.06345788,-0.0017048011
6472.094,0.02454,0.02454,0.0,0.0,-0.08908801,15.782183,-0.002560563
6473.542,0.02454,0.02454,0.0,0.0,0.08493298,26.615175,0.0
6474.519,0.02454,0.02454,0.0,0.0,0.12562434,15.45823,0.0
6475.824,0.02454,0.02608,0.0,0.0,0.040144134,-16.191597,0.0
6477.098,0.02454,0.02608,0.0,0.0,0.08379982,-39.15836,0.0
6478.527,0.02454,0.02454,0.0,0.0,-0.04523634,-21.071125,0.0
6479.606,0.02454,0.02454,0.0,-2.69,-0.17727976,5.454413,-0.00072534714
6480.845,0.02454,0.02608,0.0,-2.69,-0.13593103,32.851334,-0.0023911584
6482.077,0.09511,0.02454,0.0,-2.69,0.08660579,79.44651,-0.004047558
6483.549,0.09511,0.02454,0.0,306.66,0.1298401,109.452995,0.11181774
6484.563,0.09511,0.02454,0.0,494.96,0.26188052,126.47094,0.3149499
6485.854,0.09511,0.02608,0.0,508.41,0.4856186,146.6313,0.63866246
6487.07,0.09511,0.02608,0.0,430.4,0.62684983,183.30832,0.92395043
6488.54,0.09511,0.02761,0.0,344.32,0.877297,203.15117,1.2085501
6489.55,0.09511,0.02761,0.0,306.66,1.1782868,215.5427,1.372859
6490.818,0.09511,0.02915,0.0,282.45,1.4965956,216.77905,1.5595347
6492.097,0.09511,0.03221,0.0,250.17,1.7810613,180.53285,1.7297741
6493.538,0.09511,0.03528,0.0,223.27,2.0566595,151.26122,1.900265
6494.548,0.09511,0.03682,0.024,193.68,2.168937,132.11374,2.0055041
6495.836,0.09511,0.03988,0.024,153.33,2.1133785,115.918015,2.1171982
6497.073,0.09511,0.04295,0.072,94.15,2.3969297,94.1657,2.193702
6498.53,0.09511,0.04602,0.096,51.11,2.6190763,72.83575,2.2465925
6499.555,0.09511,0.04755,0.12,26.9,2.6720893,38.948174,2.2665749
6500.831,0.09511,0.05369,0.144,2.69,2.6327422,-41.506294,2.2760103
6502.095,0.09511,0.05676,0.216,-34.97,2.577087,-103.90482,2.2658138
6503.579,0.09511,0.05983,0.24,-59.18,2.4560523,-136.29095,2.2308977
6504.522,0.09511,0.06136,0.288,-86.08,2.0410826,-141.12611,2.1966658
6505.826,0.09511,0.06443,0.336,-99.53,1.8947138,-138.61267,2.1361804
6507.101,0.09511,0.0675,0.408,-110.29,1.7344564,-115.94953,2.069326
6508.513,0.09511,0.06903,0.456,-123.74,1.7034285,-84.6732,1.9867454
6509.549,0.09511,0.07056,0.504,-129.12,1.5583183,-82.71951,1.9212799
6510.826,0.09511,0.0721,0.552,-142.57,1.4932501,-88.304474,1.8345764
6512.096,0.09511,0.07517,0.647,-156.02,1.3738157,-99.126915,1.7398107
6513.536,0.09511,0.0767,0.695,-164.09,1.2273479,-96.034584,1.6246157
6514.54,0.09511,0.07823,0.743,-172.16,1.0829097,-87.19301,1.5402495
6515.826,0.09511,0.07823,0.791,-166.78,0.9626269,-73.21795,1.4313223
6517.093,0.09511,0.07977,0.887,-145.26,0.8844,-59.426033,1.3325219
6518.536,0.09511,0.0813,0.911,-123.74,0.87303936,-54.059006,1.2355176
6519.576,0.09511,0.08283,0.959,-110.29,0.81832963,-48.227802,1.1746933
6520.823,0.09511,0.08283,1.007,-99.53,0.7426684,-44.886833,1.1093072
6522.093,0.09511,0.08437,1.079,-78.01,0.6174094,-39.183037,1.05296
6523.562,0.09511,0.08437,1.127,-64.56,0.6111821,-14.162806,1.0006214
6524.546,0.09511,0.0859,1.151,-64.56,0.60249,2.8737676,0.9688702
6525.823,0.09511,0.0859,1.175,-61.87,0.60990834,11.0970335,0.928523
6527.095,0.09511,0.08744,1.223,-59.18,0.74985754,-6.6493444,0.890044
6528.548,0.09511,0.08744,1.247,-56.49,0.6898892,-20.169588,0.8480431
6529.547,0.09511,0.08897,1.247,-53.8,0.64349085,-42.8159,0.82050884
6530.824,0.09511,0.0905,1.271,-53.8,0.47804758,-65.98004,0.7861708
6532.168,0.09511,0.0905,1.271,-56.49,0.4836323,-62.72597,0.7491277
6533.486,0.09511,0.0905,1.271,-56.49,0.35042992,-54.63065,0.71191514
6534.568,0.09511,0.0905,1.271,-51.11,0.2599545,-46.46004,0.68282056
6535.827,0.09511,0.09204,1.271,-51.11,0.26527637,-55.135185,0.65065926
6537.096,0.09511,0.09204,1.247,-56.49,0.22201657,-37.973465,0.6165363
6538.529,0.09511,0.09204,1.223,-48.42,0.13304706,-17.865704,0.57896686
6539.555,0.09511,0.09204,1.199,-40.35,6.219569e-15,-0.7398036,0.55620617
6540.819,0.09511,0.09204,1.175,-32.28,0.12789816,16.507841,-0.022942213
6542.094,0.09511,0.09204,1.127,-18.83,0.21759994,26.236404,-0.039227232
6543.559,0.09511,0.09204,1.103,-21.52,0.2566622,17.518732,-0.05399971
6544.514,0.09511,0.09357,1.079,-26.9,0.25521317,-17.09598,-0.06555552
6545.857,0.09511,0.09357,1.055,-37.66,0.21700394,-37.433,-0.087223165
6547.096,0.09511,0.09357,0.983,-40.35,0.12878792,-43.86053,-0.111377425
6548.474,0.09511,0.09357,0.959,-37.66,6.385907e-15,-38.062176,-0.13824148
6549.505,0.09511,0.09357,0.935,-32.28,6.219359e-15,-25.689318,-0.018020071
6550.82,0.09511,0.09357,0.911,-26.9,6.3390794e-15,-11.119203,-0.019447908
6552.095,0.09511,0.09357,0.839,-24.21,6.1780944e-15,1.6436869e-15,-0.016285019
6553.496,0.09511,0.09357,0.815,-21.52,6.3434158e-15,1.0725411e-15,-0.016010744
6554.521,0.09511,0.09357,0.791,-16.14,6.2608817e-15,2.0231706e-15,-0.009646647
6555.821,0.09511,0.09357,0.767,-13.45,6.368985e-15,1.5009018e-15,-0.009613034
6557.106,0.09511,0.09357,0.695,-10.76,6.1815143e-15,-6.9106072e-15,-0.007774458
6558.476,0.09511,0.09357,0.671,-8.07,6.3486437e-15,-1.0050546e-14,-0.0064467834
6559.536,0.09511,0.09357,0.647,-5.38,6.21259e-15,-2.6402773e-15,-0.003562873
6560.819,0.09511,0.09357,0.624,-2.69,6.2980927e-15,7.042816e-15,-0.0025874525
6562.097,0.09511,0.09357,0.576,-2.69,6.176794e-15,1.19928795e-14,-0.0017182459
6563.54,0.09511,0.09357,0.552,-2.69,6.3509865e-15,9.768969e-15,-0.0019400852
6564.568,0.09511,0.09357,0.528,-2.69,6.2666466e-15,6.918471e-15,-0.0013821258
6565.818,0.09511,0.09357,0.504,-2.69,6.4284418e-15,-1.6252674e-15,-0.0016806005
6567.094,0.09511,0.09357,0.456,-2.69,6.2070943e-15,-1.1874599e-14,-0.001715557
6568.519,0.09511,0.09357,0.432,-2.69,6.3307907e-15,-1.9596658e-14,-0.0019158846
6569.52,0.09511,0.09357,0.408,-2.69,6.1842943e-15,-1.0647792e-14,-0.0013458248
6570.819,0.09511,0.09357,0.384,-2.69,6.298078e-15,7.570446e-15,-0.00174648
6572.096,0.09511,0.09357,0.336,-2.69,6.1289373e-15,1.972407e-14,-0.0017169014
6573.585,0.09511,0.09357,0.336,-2.69,6.354565e-15,1.4635037e-14,-0.0020019312
6574.577,0.09511,0.09357,0.312,-2.69,6.288232e-15,1.0559889e-14,-0.0013337245
6575.825,0.09511,0.09357,0.288,-2.69,6.4636424e-15,5.7514765e-15,-0.0016779115
6577.095,0.09511,0.09357,0.264,-2.69,6.1882232e-15,-7.74021e-15,-0.0017074901
6578.521,0.09511,0.09357,0.24,-2.69,6.342885e-15,-1.6507668e-14,-0.001917229
6579.54,0.09511,0.09357,0.24,-2.69,6.229245e-15,-9.49306e-15,-0.0013700254
6580.819,0.09511,0.09357,0.216,-2.69,6.3429753e-15,7.0394295e-15,-0.0017195904
6582.087,0.09511,0.09357,0.192,-2.69,6.160274e-15,1.198443e-14,-0.0017048011
6583.539,0.09511,0.09357,0.168,-2.69,6.3631114e-15,6.9220316e-15,-0.0019521855
6584.569,0.09511,0.09357,0.168,-2.69,6.2715264e-15,3.1010859e-15,-0.0013848147
6585.818,0.09511,0.09357,0.168,-2.69,6.4403057e-15,3.565589e-15,-0.001679256
6587.069,0.09511,0.09357,0.144,-2.69,6.2041784e-15,-4.338679e-15,-0.0016819449
6588.516,0.09511,0.09357,0.12,-2.69,6.320857e-15,-1.3179551e-14,-0.0019454631
6589.518,0.09511,0.09357,0.12,-2.69,6.2457563e-15,-1.0393569e-14,-0.0013471693
6590.818,0.09511,0.09357,0.12,-2.69,6.3671323e-15,5.9327193e-16,-0.0017478245
6592.096,0.09511,0.09357,0.096,-2.69,6.1509394e-15,-1.6376321e-15,-0.0017182459
6593.478,0.09511,0.09357,0.096,-2.69,6.3340328e-15,-4.2058765e-15,-0.0018580719
6594.568,0.09511,0.09357,0.096,-2.69,6.2286013e-15,-1.5744337e-16,-0.0014654836
6595.822,0.09511,0.09357,0.072,-2.69,6.3206547e-15,6.5205392e-15,-0.0016859784
6597.099,0.09511,0.09357,0.072,-2.69,6.1992084e-15,7.2768795e-15,-0.0017169014
6598.519,0.09511,0.09357,0.072,-2.69,6.3335216e-15,6.4282173e-15,-0.0019091622
6599.585,0.09511,0.09357,0.072,-2.69,6.2314884e-15,6.4826824e-15,-0.001433216
6600.826,0.09511,0.09357,0.048,-2.69,6.408644e-15,2.4657222e-15,-0.0016685001
6602.094,0.09511,0.09357,0.048,-2.69,6.2325108e-15,-2.888556e-15,-0.0017048011
6603.549,0.09511,0.09357,0.048,-2.69,6.3473286e-15,-1.5200343e-14,-0.0019562189
6604.516,0.09511,0.09357,0.048,-2.69,6.21122e-15,-1.1283067e-14,-0.0013001125
6605.823,0.09511,0.09357,0.048,-2.69,6.329149e-15,1.4519641e-15,-0.0017572358
6607.089,0.09511,0.09357,0.024,-2.69,6.109964e-15,1.2806711e-14,-0.0017021121
6608.569,0.09511,0.09357,0.024,-2.69,6.352377e-15,9.729122e-15,-0.001989831
6609.581,0.09511,0.09357,0.024,-2.69,6.269208e-15,8.499213e-15,-0.0013606141
6610.83,0.09511,0.09357,0.024,-2.69,6.4405294e-15,9.480284e-15,-0.001679256
6612.097,0.09511,0.09357,0.024,-2.69,6.1938602e-15,-3.0252303e-15,-0.0017034566
6613.525,0.09511,0.09357,0.024,-2.69,6.3397786e-15,-11.249633,-0.001919918
6614.552,0.09511,0.09357,0.024,-2.69,6.245786e-15,-14.690502,-0.0013807813
6615.826,0.09511,0.09357,0.024,-2.69,6.3638496e-15,-12.223817,-0.001712868
6617.095,0.09511,0.09357,0.0,-2.69,-0.1317214,-4.7791057,-0.0017061456
6618.523,0.09511,0.09357,0.0,-2.69,-0.0857475,6.4320574,-0.0036260635
6619.572,0.09511,0.09357,0.0,-2.69,-0.040305875,19.95404,-0.0014103599
6620.823,0.09511,0.09204,0.0,-2.69,0.002190111,34.94139,-0.0016819449
6622.095,0.09511,0.09357,0.0,0.0,0.046867453,19.833746,-0.0008550895
6623.542,0.09511,0.09357,0.0,0.0,0.08845788,5.926373,0.0
6624.548,0.09511,0.09357,0.0,0.0,0.13038221,-5.2614837,0.0
6625.823,0.09511,0.09357,0.0,0.0,6.4231254e-15,-12.8819685,0.0
6627.091,0.09511,0.09357,0.0,0.0,6.1869904e-15,-15.348398,0.0
6628.521,0.09511,0.09357,0.0,0.0,6.352023e-15,-11.278459,0.0
6629.517,0.09511,0.09357,0.0,0.0,6.2215116e-15,-8.154583e-15,0.0
6630.823,0.09511,0.09357,0.0,0.0,6.3538826e-15,3.1558715e-15,0.0
6632.085,0.09511,0.09357,0.0,0.0,6.143563e-15,5.657119e-15,0.0
6633.536,0.09511,0.09357,0.0,0.0,6.3472325e-15,1.6052164e-15,0.0
6634.544,0.09511,0.09357,0.0,0.0,6.2435523e-15,3.067692e-15,0.0
6635.826,0.09511,0.09357,0.0,0.0,6.397308e-15,5.887844e-15,0.0
6637.096,0.09511,0.09357,0.0,0.0,6.1737144e-15,-1.1120005e-15,0.0
6638.519,0.09511,0.09357,0.0,0.0,6.347845e-15,-7.117912e-15,0.0
6639.542,0.09511,0.09357,0.0,0.0,6.226514e-15,-3.8849594e-15,0.0
6640.823,0.09511,0.09357,0.0,0.0,6.3567883e-15,3.4928913e-15,0.0
6642.095,0.09511,0.09357,0.0,5.38,6.1660314e-15,5.6507654e-16,0.001710179
6643.541,0.09511,0.09357,0.0,0.0,6.347147e-15,-5.2948013e-15,0.0019441186
6644.551,0.09511,0.09357,0.0,0.0,6.2263897e-15,-1.7500642e-15,0.0
6645.827,0.09511,0.09357,0.0,0.0,6.350911e-15,6.4132164e-15,0.0
6647.092,0.09511,0.09357,0.0,0.0,6.1435588e-15,1.054001e-14,0.0
6648.555,0.09511,0.09357,0.0,0.0,6.3422397e-15,7.718768e-15,0.0
6649.585,0.09511,0.09357,0.0,0.0,6.26306e-15,6.2666466e-15,0.0
6650.835,0.09511,0.09357,0.0,0.0,6.4413764e-15,5.8586368e-15,0.0
6652.095,0.09511,0.09357,0.0,0.0,6.2137185e-15,-2.8922395e-15,0.0
6653.526,0.09511,0.09357,0.0,0.0,6.3418716e-15,-1.21016495e-14,0.0
6654.537,0.09511,0.09357,0.0,0.0,6.2208425e-15,-8.808034e-15,0.0
6655.826,0.09511,0.09357,0.0,0.0,6.3669137e-15,2.3137901e-15,0.0
6657.097,0.09511,0.09357,0.0,0.0,6.1665112e-15,5.6487374e-15,0.0
6658.544,0.09511,0.09357,0.0,0.0,6.353803e-15,-8.850274e-16,0.0
6659.545,0.09511,0.09357,0.0,0.0,6.242488e-15,1.1502849e-17,0.0
6660.825,0.09511,0.09357,0.0,0.0,6.3903007e-15,5.865819e-15,0.0
6662.095,0.09511,0.09357,0.0,0.0,6.1651653e-15,2.71706e-15,0.0
6663.542,0.09511,0.09357,0.0,0.0,6.349676e-15,-4.198349e-15,0.0
6664.541,0.09511,0.09357,0.0,0.0,6.2549326e-15,-2.4853852e-15,0.0
6665.828,0.09511,0.09357,0.0,0.0,6.384386e-15,3.712336e-15,0.0
6667.094,0.09511,0.09357,0.0,0.0,6.1636906e-15,7.629135e-16,0.0
6668.519,0.09511,0.09357,0.0,2.69,6.345052e-15,-3.6864183e-15,0.0009579423
6669.556,0.09511,0.09357,0.0,0.0,6.2340642e-15,-7.251417e-16,0.00069711305
6670.824,0.09511,0.09357,0.0,0.0,6.3802642e-15,6.7076535e-15,0.0
6672.095,0.09511,0.09357,0.0,0.0,6.1880255e-15,2.5541116e-15,0.0
6673.531,0.09511,0.09357,0.0,0.0,6.34298e-15,-4.2267092e-15,0.0
6674.544,0.09511,0.09357,0.0,0.0,6.2514e-15,-3.4285202e-15,0.0
6675.826,0.09511,0.09357,0.0,0.0,6.3704336e-15,-5.1070343e-17,0.0
6677.094,0.09511,0.09357,0.0,0.0,6.1668937e-15,-3.2872754e-15,0.0
6678.519,0.09511,0.09357,0.0,0.0,6.3398015e-15,-6.349288e-15,0.0
6679.567,0.09511,0.09357,0.0,0.0,6.2104447e-15,-11.280915,0.0
6680.825,0.09511,0.09357,0.0,0.0,6.337392e-15,-26.024004,0.0
6682.097,0.05829,0.09357,0.0,0.0,6.181109e-15,-50.392307,0.0
6683.565,0.05829,0.09357,0.0,-164.09,-0.12979153,-70.268105,-0.060197763
6684.579,0.05829,0.09357,0.0,-263.62,-0.21654564,-75.47448,-0.16858035
6685.825,0.05829,0.09357,0.0,-279.76,-0.39471722,-72.525085,-0.33777782
6687.091,0.05829,0.09204,0.0,-242.1,-0.49011347,-57.805603,-0.5028827
6688.535,0.05829,0.09204,0.0,-177.54,-0.48041815,-56.291218,-0.6543142
6689.549,0.05829,0.0905,0.0,-156.02,-0.5189605,-56.67337,-0.73883903
6690.826,0.05829,0.0905,0.0,-145.26,-0.5666429,-78.32878,-0.8349855
6692.096,0.05829,0.0905,0.0,-131.81,-0.7494719,-104.56528,-0.92292124
6693.528,0.05829,0.08897,0.0,-123.74,-0.86010545,-105.93921,-1.0143728
6694.569,0.05829,0.08744,-0.024,-102.22,-1.0746309,-92.53822,-1.0731561
6695.828,0.05829,0.0859,-0.024,-80.7,-1.2185272,-65.10251,-1.130708
6697.234,0.05829,0.08437,-0.048,-56.49,-1.2361189,-41.435593,-1.1789117
6698.511,0.05829,0.08283,-0.048,-34.97,-1.2289052,-15.749972,-1.208099
6699.622,0.05829,0.0813,-0.072,-8.07,-1.2177453,-1.9455445,-1.2200487
6700.834,0.05829,0.07977,-0.072,0.0,-1.2447106,1.1324759,-1.2224929
6702.078,0.05829,0.07823,-0.12,24.21,-1.2438883,0.68425775,-1.2149665
6703.563,0.05829,0.0767,-0.144,32.28,-1.231196,11.054923,-1.1940027
6704.528,0.05829,0.07517,-0.168,32.28,-1.2127972,16.913866,-1.1784337
6705.819,0.05829,0.07363,-0.168,48.42,-1.228793,26.059267,-1.1523979
6707.094,0.05829,0.0721,-0.216,56.49,-1.1100137,32.109318,-1.1189706
6708.527,0.05829,0.07056,-0.24,61.87,-1.1350951,31.02205,-1.0765846
6709.543,0.05829,0.06903,-0.264,67.25,-1.0374316,35.094894,-1.0438008
6710.819,0.05829,0.06903,-0.288,67.25,-1.0089828,30.307032,-1.0009118
6712.099,0.05829,0.06596,-0.36,64.56,-1.0177363,47.758595,-0.95874894
6713.527,0.05829,0.06596,-0.384,69.94,-0.9166,45.14604,-0.910751
6714.539,0.05829,0.06443,-0.408,80.7,-0.90823984,54.947445,-0.8726538
6715.82,0.05829,0.06289,-0.432,83.39,-0.69986683,68.68618,-0.82012427
6717.094,0.05829,0.06289,-0.48,78.01,-0.7504788,72.86462,-0.76873827
6718.519,0.05829,0.06136,-0.504,61.87,-0.61169523,83.75908,-0.71892524
6719.573,0.05829,0.06136,-0.528,91.46,-0.4726617,83.79655,-0.6785384
6720.818,0.05829,0.05983,-0.552,102.22,-0.39451134,98.92996,-0.6182788
6722.095,0.05829,0.05983,-0.6,96.84,-0.22076759,76.685036,-0.5547534
6723.548,0.05829,0.05983,-0.624,88.77,-0.1320421,43.3097,-0.48735666
6724.548,0.05829,0.05983,-0.647,80.7,6.2536794e-15,11.280247,-0.44500554
6725.819,0.05829,0.05983,-0.647,75.32,-0.12978718,-5.693435,0.049556203
6727.094,0.05829,0.05983,-0.695,61.87,-0.22063164,-10.839228,0.09326862
6728.531,0.05829,0.05983,-0.695,53.8,-0.2591632,7.068133,0.13480702
6729.553,0.05829,0.05829,-0.695,45.73,-0.12217722,49.257637,0.1602271
6730.818,0.05829,0.05829,-0.719,40.35,-0.12321233,59.54924,0.18743938
6732.098,0.05829,0.05829,-0.719,26.9,0.054032672,41.554337,0.20895107
6733.534,0.05829,0.05983,-0.719,16.14,0.22383966,13.196653,0.015445391
6734.546,0.05829,0.05829,-0.695,10.76,0.08753049,5.4979935,0.022248462
6735.821,0.05829,0.05983,-0.695,10.76,-0.04244313,-12.078896,0.00685685
6737.094,0.05829,0.05983,-0.671,5.38,-0.045066632,-6.5247445,0.0051345704
6738.526,0.05829,0.05829,-0.671,2.69,0.0843782,12.437976,0.0028879438
6739.572,0.05829,0.05829,-0.671,0.0,0.040403455,4.8773303,0.0007031632
6740.818,0.05829,0.05983,-0.647,0.0,0.12962016,-26.38485,0.0
6742.094,0.05829,0.05983,-0.624,0.0,0.08924987,-53.60794,0.0
6743.554,0.05829,0.05983,-0.6,0.0,-0.08485902,-43.33462,0.0
6744.547,0.05829,0.05983,-0.576,0.0,-0.25765094,-29.264956,0.0
6745.824,0.05829,0.05829,-0.552,0.0,-0.26243618,14.385798,0.0
6747.096,0.05829,0.05829,-0.528,0.0,-0.09007241,58.202816,0.0
6748.577,0.05829,0.05829,-0.504,0.0,-0.047471095,75.922005,0.0
6749.581,0.05829,0.05829,-0.48,0.0,0.1742156,62.060947,0.0
6750.819,0.05829,0.05983,-0.456,0.0,0.2217462,17.96126,0.0
6752.096,0.05829,0.05829,-0.408,0.0,0.22465937,-18.38378,0.0
6753.515,0.05829,0.05983,-0.384,0.0,0.17698489,-63.097515,0.0
6754.532,0.05829,0.05983,-0.384,0.0,-0.046914995,-76.0279,0.0
6755.821,0.05829,0.05983,-0.36,0.0,-0.0896441,-69.497375,0.0
6757.093,0.05829,0.05983,-0.312,0.0,-0.27014336,-41.638123,0.0
6758.531,0.05829,0.05829,-0.288,0.0,-0.26516992,13.69204,0.0
6759.532,0.05829,0.05829,-0.288,0.0,-0.21750028,52.44615,0.0
6760.819,0.05829,0.05829,-0.264,0.0,-0.13351774,72.13011,0.0
6762.093,0.05829,0.05829,-0.24,0.0,0.1326979,57.242428,0.0
6763.547,0.05829,0.05829,-0.216,0.0,0.2168352,36.61344,0.0
6764.542,0.05829,0.05829,-0.216,0.0,0.12668158,11.585671,0.0
6765.819,0.05829,0.05983,-0.192,0.0,0.04100034,-16.115759,0.0
6767.093,0.05829,0.05983,-0.168,0.0,0.08523355,-21.9541,0.0
6768.481,0.05829,0.05829,-0.168,0.0,0.08539256,-2.805687,0.0
6769.57,0.05829,0.05829,-0.144,0.0,0.041578792,4.6928077,0.0
6770.834,0.05829,0.05983,-0.144,0.0,0.0011293975,-3.8953893,0.0
6772.099,0.05829,0.05983,-0.12,0.0,0.1343429,-2.7635238,0.0
6773.563,0.05829,0.05983,-0.12,0.0,0.090509914,3.4292378,0.0
6774.584,0.05829,0.05829,-0.096,0.0,0.00197929,-3.5575006,0.0
6775.822,0.05829,0.05983,-0.096,0.0,0.04659759,-32.70995,0.0
6777.096,0.05829,0.05983,-0.072,0.0,0.09305385,-33.68873,0.0
6778.489,0.05829,0.05983,-0.072,0.0,0.000579616,-34.771183,0.0
